"LONGITUDE","LATITUDE","p_avg","SOC","MAT","MAP","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","GEO3major"
151.930976,-30.983387,690,7,13.01666641,1012,59,22,51,1,5,3033,11401,8,1057,"Asia and the Pacific"
151.904661,-30.985972,611,7,12.79166698,993,43,28,57,13,5,2739,11346,2,1067,"Asia and the Pacific"
150.436648,-30.986589,1574,4,17.89166641,655,42,32,65,14,12,5439,6496,0,281,"Asia and the Pacific"
150.434042,-30.987349,4426,4,17.89166641,655,41,33,68,14,12,5400,6496,0,280,"Asia and the Pacific"
152.767528,-30.988151,457,5,18.53333282,1278,48,22,56,13,5,2124,17766,3,22,"Asia and the Pacific"
150.009864,-30.988212,898,2,18.1875,657,63,23,68,13,12,3661,5044,2,327,"Asia and the Pacific"
151.791516,-30.989384,437,5,12.14999962,915,48,29,50,13,5,2422,9562,2,1188,"Asia and the Pacific"
151.775872,-30.992494,294,5,12.17500019,915,42,33,57,4,5,2393,9776,3,1169,"Asia and the Pacific"
151.52954,-30.993379,514,4,12.47083378,846,49,27,58,11,5,1913,6611,6,1125,"Asia and the Pacific"
149.768893,-30.993852,2339,2,18.15416718,664,36,46,73,13,12,4446,4326,0,298,"Asia and the Pacific"
149.721759,-30.99701,3885,2,18.04999924,673,42,40,74,14,12,3643,3509,0,310,"Asia and the Pacific"
149.809139,-30.997942,1662,2,18.22916603,659,34,49,72,14,12,4604,2711,0,290,"Asia and the Pacific"
150.651903,-30.999253,457,2,17.57500076,672,51,29,70,11,5,2423,4749,3,356,"Asia and the Pacific"
150.923355,-30.999847,3887,4,17.04166603,696,50,27,68,11,12,2228,6586,12,451,"Asia and the Pacific"
150.379126,-31.000315,2438,4,18.02083397,662,40,31,72,14,12,7219,5585,0,276,"Asia and the Pacific"
150.495591,-31.000824,820,2,17.97916603,671,68,18,67,2,12,3634,5045,2,307,"Asia and the Pacific"
150.941383,-31.001488,1290,3,16.86249924,699,56,21,72,11,5,2275,7283,5,411,"Asia and the Pacific"
150.984042,-31.002162,1633,3,16.625,704,52,28,62,1,12,2042,7948,2,444,"Asia and the Pacific"
150.960212,-31.002464,1143,5,16.24166679,740,74,13,57,1,5,2258,6831,34,536,"Asia and the Pacific"
150.92616,-31.003274,359,4,16.68333244,714,41,30,68,11,12,2449,7346,9,499,"Asia and the Pacific"
150.925889,-31.003721,580,4,16.68333244,714,41,30,68,11,12,2449,7346,9,499,"Asia and the Pacific"
150.927444,-31.004423,637,4,16.68333244,714,49,27,66,11,12,2494,7346,5,515,"Asia and the Pacific"
150.975605,-31.004961,947,4,16.67083359,704,71,16,62,1,12,2112,7948,12,448,"Asia and the Pacific"
150.965393,-31.005026,849,5,16.24166679,740,78,12,58,1,5,2898,6831,34,555,"Asia and the Pacific"
149.969993,-31.00627,665,3,18.25,659,59,29,75,13,12,3771,3620,2,315,"Asia and the Pacific"
150.963252,-31.007248,1192,3,16.24166679,740,78,12,65,1,5,2582,6831,17,467,"Asia and the Pacific"
149.939729,-31.00874,2125,2,18.36666679,650,28,55,73,14,12,4458,2721,0,280,"Asia and the Pacific"
150.954276,-31.010714,1486,2,16.88750076,698,46,35,70,11,5,2074,6500,3,423,"Asia and the Pacific"
150.95715,-31.010985,1437,2,16.88750076,698,65,19,65,1,5,2107,6500,4,424,"Asia and the Pacific"
150.96574,-31.013376,604,1,16.84583282,697,46,15,67,1,5,1540,6500,2,428,"Asia and the Pacific"
149.78223,-31.014009,824,3,18.22500038,668,44,40,72,13,12,4114,3330,2,304,"Asia and the Pacific"
150.541297,-31.015007,2915,5,17.11666679,707,59,23,66,11,5,2956,7104,6,432,"Asia and the Pacific"
150.913817,-31.017057,1584,4,17.02916718,701,46,22,69,11,12,2398,6345,2,421,"Asia and the Pacific"
152.909417,-31.017654,702,6,18.63333321,1359,43,20,61,14,5,1654,14201,1,3,"Asia and the Pacific"
150.376028,-31.017839,1143,4,18.05833244,654,41,34,72,14,12,6232,4906,0,273,"Asia and the Pacific"
150.511387,-31.017896,3250,3,17.73333359,669,59,22,68,2,12,2881,6542,9,348,"Asia and the Pacific"
150.964311,-31.018991,494,2,16.80416679,700,67,16,65,1,5,1875,5171,3,435,"Asia and the Pacific"
150.803231,-31.021085,306,2,17.19583321,692,57,24,70,13,5,3444,5706,2,425,"Asia and the Pacific"
152.991031,-31.022017,849,5,18.76666641,1424,50,21,56,14,5,1617,13019,0,1,"Asia and the Pacific"
150.257022,-31.023255,653,4,17.62083244,683,53,32,70,4,5,2519,6333,14,359,"Asia and the Pacific"
150.253824,-31.025216,678,5,17.77083397,677,60,26,67,13,5,2989,6145,8,403,"Asia and the Pacific"
150.273702,-31.025863,1927,3,18.01250076,666,47,34,71,4,12,3153,3977,7,285,"Asia and the Pacific"
152.546145,-31.026453,604,9,16.13333321,1556,50,19,51,13,5,2307,17057,11,546,"Asia and the Pacific"
152.649036,-31.026503,408,3,18.32083321,1264,52,25,63,11,5,2148,11406,1,53,"Asia and the Pacific"
150.945009,-31.027706,1437,4,15.97083282,773,45,26,67,11,5,2529,5044,11,663,"Asia and the Pacific"
150.944999,-31.028156,741,4,15.97083282,773,36,26,66,11,5,2830,5044,8,660,"Asia and the Pacific"
150.984262,-31.029001,702,2,16.29166603,724,76,13,64,1,5,2038,7396,5,526,"Asia and the Pacific"
150.756169,-31.029295,751,3,17.13333321,702,53,27,67,13,5,3581,3921,4,456,"Asia and the Pacific"
150.532503,-31.031118,1498,2,17.59583282,674,61,21,70,2,12,3141,6806,6,365,"Asia and the Pacific"
150.532504,-31.031118,1498,2,17.59583282,674,61,21,70,2,12,3141,6806,6,365,"Asia and the Pacific"
152.939267,-31.031658,506,5,18.63333321,1381,42,24,59,14,5,1840,14009,0,4,"Asia and the Pacific"
150.958802,-31.031758,1364,3,16.67083359,704,62,23,65,1,5,2038,7652,11,482,"Asia and the Pacific"
150.543166,-31.033983,2084,3,17.45833397,681,50,27,69,2,12,2828,6375,1,380,"Asia and the Pacific"
150.286478,-31.036954,3397,4,18.07083321,660,47,35,70,4,12,3684,3776,4,323,"Asia and the Pacific"
152.837932,-31.037074,1057,5,18.67916679,1297,46,23,64,14,5,1990,12000,0,1,"Asia and the Pacific"
150.508876,-31.037113,2417,2,17.74166679,670,62,19,68,14,12,3284,4495,3,356,"Asia and the Pacific"
150.509719,-31.038933,2217,4,17.74166679,670,61,21,70,2,12,3282,4495,4,350,"Asia and the Pacific"
150.862007,-31.038985,1535,5,17.3125,673,39,31,69,14,12,3716,7729,0,365,"Asia and the Pacific"
150.861479,-31.039202,1927,5,17.3125,673,39,31,69,14,12,3716,7729,0,365,"Asia and the Pacific"
150.866423,-31.040637,1364,4,17.3125,673,23,40,70,14,12,3819,7729,0,364,"Asia and the Pacific"
150.520196,-31.041236,563,2,17.70833397,670,66,18,70,2,12,3132,4550,13,379,"Asia and the Pacific"
150.750111,-31.04419,2368,2,17.26666641,687,48,26,70,13,5,3932,5149,2,402,"Asia and the Pacific"
152.57331,-31.045999,604,11,16.35000038,1553,47,20,52,11,5,2251,16600,25,495,"Asia and the Pacific"
152.908341,-31.046979,1388,4,18.63333321,1367,35,21,62,14,5,1882,13675,0,2,"Asia and the Pacific"
150.968686,-31.047249,2319,2,16.28333282,730,69,17,64,1,5,2085,7927,5,531,"Asia and the Pacific"
149.814356,-31.047914,1216,2,18.21249962,662,48,35,72,13,12,4328,3252,1,297,"Asia and the Pacific"
150.524983,-31.048517,555,3,17.32916641,692,57,24,69,2,12,3656,4481,7,476,"Asia and the Pacific"
150.27327,-31.050203,1008,2,18.03750038,668,55,29,72,2,12,3881,5876,3,287,"Asia and the Pacific"
150.829258,-31.051066,702,3,17.27083397,680,42,35,70,13,12,2999,5848,3,378,"Asia and the Pacific"
150.979579,-31.052381,1290,2,16.15416718,734,74,14,63,1,5,2128,7421,3,551,"Asia and the Pacific"
150.982716,-31.052656,1437,2,16.15416718,734,70,18,63,1,5,2206,7421,3,556,"Asia and the Pacific"
150.269261,-31.053049,1666,3,18.03750038,668,62,22,67,2,12,4405,5876,5,324,"Asia and the Pacific"
150.269261,-31.053049,2221,3,18.03750038,668,62,22,67,2,12,4405,5876,5,324,"Asia and the Pacific"
150.274211,-31.053939,1952,3,18.03750038,668,61,24,72,2,12,3751,5876,7,307,"Asia and the Pacific"
152.546005,-31.055867,567,7,17.22916603,1374,46,20,56,11,5,2471,16790,8,240,"Asia and the Pacific"
150.61121,-31.056457,506,3,16.94166756,716,58,20,66,13,5,2462,6804,14,546,"Asia and the Pacific"
150.52005,-31.05699,714,2,17.17916679,705,53,28,68,2,5,3454,6225,7,483,"Asia and the Pacific"
152.115435,-31.058416,445,6,14.04166698,1234,50,24,60,10,5,2304,6793,36,628,"Asia and the Pacific"
152.731718,-31.059365,482,4,18.59166718,1259,59,20,60,14,5,2068,13258,3,10,"Asia and the Pacific"
150.554977,-31.059497,898,2,17.375,688,63,19,67,13,12,2501,6379,4,418,"Asia and the Pacific"
152.579318,-31.05968,543,8,16.9375,1461,49,18,55,11,5,2278,16933,8,335,"Asia and the Pacific"
149.830868,-31.060097,1535,2,18.15416718,656,51,34,70,14,12,4388,3454,2,296,"Asia and the Pacific"
150.526221,-31.061393,1094,2,16.95416641,719,69,15,66,2,5,3762,4520,8,547,"Asia and the Pacific"
150.526222,-31.061393,1094,2,16.95416641,719,69,15,66,2,5,3762,4520,8,547,"Asia and the Pacific"
150.524645,-31.061588,2956,3,16.88333321,728,74,15,66,2,12,3714,6490,12,578,"Asia and the Pacific"
150.522801,-31.062004,1805,3,16.88333321,728,65,19,65,2,12,3546,6490,16,560,"Asia and the Pacific"
150.481628,-31.063911,2013,3,18.06666565,662,49,29,70,4,12,3822,6206,2,288,"Asia and the Pacific"
150.481628,-31.063912,2013,3,18.06666565,662,49,29,70,4,12,3822,6206,2,288,"Asia and the Pacific"
152.978029,-31.066319,604,6,18.63333321,1432,43,27,62,14,5,1696,12961,0,2,"Asia and the Pacific"
149.890389,-31.068055,4279,2,18.13333321,650,33,50,71,14,12,4803,3228,0,290,"Asia and the Pacific"
150.99494,-31.069309,555,3,16.30833244,721,73,14,61,1,5,2356,7777,10,508,"Asia and the Pacific"
150.991002,-31.069699,604,2,16.375,715,77,12,63,1,5,1992,7777,5,481,"Asia and the Pacific"
152.962828,-31.072271,506,6,18.60000038,1421,42,24,59,14,5,1783,14206,0,4,"Asia and the Pacific"
152.77078,-31.073426,506,3,18.62083435,1270,51,21,63,13,5,1994,12309,1,12,"Asia and the Pacific"
150.584825,-31.074455,1927,5,16.64583397,740,61,21,60,13,5,3461,6632,10,561,"Asia and the Pacific"
150.587962,-31.074739,1290,6,16.64583397,740,61,19,59,13,5,3298,6632,17,499,"Asia and the Pacific"
150.984592,-31.075462,1560,4,16.45000076,709,45,23,66,11,5,2000,7626,9,496,"Asia and the Pacific"
152.692359,-31.07597,408,4,18.38750076,1270,42,31,59,11,5,2255,12766,3,50,"Asia and the Pacific"
149.756873,-31.07732,1902,3,17.51666641,712,56,28,69,13,12,3929,3888,9,432,"Asia and the Pacific"
150.131818,-31.078245,567,5,16.87916756,711,73,15,61,13,5,2989,6026,4,504,"Asia and the Pacific"
150.733276,-31.080389,1770,2,17.30833435,686,44,34,71,11,5,3401,5107,1,398,"Asia and the Pacific"
149.910747,-31.08051,2429,2,18.14583397,647,35,48,73,14,12,5010,2992,1,291,"Asia and the Pacific"
150.143006,-31.080748,604,5,16.86249924,719,67,21,56,13,5,2898,7158,4,528,"Asia and the Pacific"
149.847953,-31.082563,7280,2,18.04999924,658,37,46,71,14,12,4508,3165,2,297,"Asia and the Pacific"
149.847954,-31.082563,4238,2,18.04999924,658,37,46,71,14,12,4508,3165,2,297,"Asia and the Pacific"
150.798144,-31.082785,432,2,17.24583435,680,47,32,70,13,5,2913,5689,2,400,"Asia and the Pacific"
150.49518,-31.086498,1229,3,17.98333359,658,65,17,72,14,12,4693,4591,1,297,"Asia and the Pacific"
149.720602,-31.087344,633,3,17.63333321,706,57,25,69,13,12,2869,3935,4,383,"Asia and the Pacific"
152.747572,-31.088812,555,5,18.57500076,1259,65,16,64,14,5,2040,12824,1,4,"Asia and the Pacific"
149.849597,-31.090931,2809,2,18.04583359,659,37,45,72,3,12,4321,3246,3,302,"Asia and the Pacific"
150.195858,-31.091378,972,3,16.97500038,722,55,24,68,3,5,3551,6835,3,571,"Asia and the Pacific"
150.550144,-31.092713,1878,3,17.70416641,676,59,22,72,11,12,2987,5534,3,348,"Asia and the Pacific"
150.668718,-31.093362,359,2,17.17499924,704,46,34,74,11,5,2913,6069,1,447,"Asia and the Pacific"
150.611857,-31.093448,751,4,16.31666756,752,69,16,57,13,5,2119,7082,8,563,"Asia and the Pacific"
150.673695,-31.093452,665,2,17.17499924,704,48,32,74,11,5,3153,6069,3,433,"Asia and the Pacific"
150.738619,-31.095961,616,3,17.15416718,699,46,34,68,13,5,3421,5318,2,433,"Asia and the Pacific"
150.199375,-31.096866,457,5,16.78750038,733,46,35,61,3,5,2871,6565,11,541,"Asia and the Pacific"
152.715463,-31.097678,482,7,18.14999962,1335,48,24,58,11,5,1995,13294,14,78,"Asia and the Pacific"
153.016819,-31.097991,457,5,18.86666679,1480,75,12,57,14,5,1701,13355,1,4,"Asia and the Pacific"
150.270206,-31.098044,1008,4,18.10416603,665,48,30,71,14,12,4139,4059,1,278,"Asia and the Pacific"
153.005285,-31.098082,445,8,18.72500038,1473,69,13,59,14,5,1660,18448,2,6,"Asia and the Pacific"
150.712801,-31.101729,1393,2,17.28333282,694,45,35,74,11,5,3452,3896,1,411,"Asia and the Pacific"
150.124024,-31.102194,751,5,17.19583321,684,78,13,63,13,12,3286,6013,4,402,"Asia and the Pacific"
150.345422,-31.111232,1045,2,18.20416641,657,27,54,71,14,12,4600,3502,0,272,"Asia and the Pacific"
150.279841,-31.113696,800,3,18.13750076,656,43,39,70,14,12,4422,6531,0,272,"Asia and the Pacific"
152.996266,-31.127949,457,4,18.77499962,1470,60,22,66,14,5,1879,7282,0,1,"Asia and the Pacific"
152.663337,-31.130757,343,6,17.8125,1363,47,18,51,13,5,2095,17062,5,142,"Asia and the Pacific"
150.984145,-31.133863,1118,4,16.99583244,692,42,29,64,14,12,2797,7574,1,394,"Asia and the Pacific"
152.808286,-31.1371,269,4,18.20833397,1366,57,20,53,13,5,2002,17468,2,63,"Asia and the Pacific"
152.795484,-31.138885,408,4,18.11249924,1381,56,14,54,13,5,1993,17637,5,90,"Asia and the Pacific"
152.977802,-31.142474,506,8,18.61666679,1488,63,18,51,13,5,2146,18509,6,56,"Asia and the Pacific"
150.981156,-31.142773,490,5,16.92499924,699,54,29,70,11,5,3258,5539,1,432,"Asia and the Pacific"
150.983492,-31.142918,526,3,16.93333435,698,53,28,68,11,5,2949,6069,5,435,"Asia and the Pacific"
152.679427,-31.149837,306,7,17.49583244,1451,54,17,50,13,5,2490,17233,3,201,"Asia and the Pacific"
152.778355,-31.151849,506,5,17.89583397,1417,59,16,54,13,5,2163,17723,9,155,"Asia and the Pacific"
150.327709,-31.154154,1041,3,18.05416679,666,52,33,70,13,12,4331,5224,3,295,"Asia and the Pacific"
150.723069,-31.154541,567,3,16.82916641,721,34,44,74,11,5,3360,4071,2,483,"Asia and the Pacific"
152.917156,-31.15472,408,6,18.28750038,1454,57,20,54,13,5,1844,18248,1,37,"Asia and the Pacific"
150.707847,-31.155172,678,2,16.82083321,715,53,32,70,11,5,2419,6927,5,487,"Asia and the Pacific"
150.579022,-31.158586,1633,2,17.80833435,668,55,26,71,13,12,3194,5826,1,321,"Asia and the Pacific"
150.577364,-31.158609,1314,2,17.80833435,668,55,26,71,13,12,3194,5826,1,321,"Asia and the Pacific"
149.641221,-31.159521,937,4,16.88750076,718,52,34,70,11,12,2555,5784,7,412,"Asia and the Pacific"
150.374224,-31.159621,2809,8,18.11666679,666,33,56,72,14,12,5774,2853,0,276,"Asia and the Pacific"
149.704568,-31.160072,2184,2,17.58749962,694,45,37,72,14,12,3165,5309,0,345,"Asia and the Pacific"
149.699777,-31.161967,2270,3,17.46249962,697,51,33,73,13,12,3173,4100,6,362,"Asia and the Pacific"
150.427345,-31.163399,2270,3,18.07500076,662,33,49,74,14,12,5464,5376,0,279,"Asia and the Pacific"
150.027487,-31.164927,384,2,17.9375,661,46,35,72,13,12,3575,3867,1,325,"Asia and the Pacific"
152.941069,-31.168268,543,6,18.25416756,1507,66,13,53,13,5,1956,17854,14,83,"Asia and the Pacific"
150.636455,-31.168718,2368,3,17.08749962,679,50,30,71,13,12,2662,6443,2,382,"Asia and the Pacific"
149.858549,-31.169287,1848,2,17.96666718,672,35,48,73,14,12,4809,3716,0,308,"Asia and the Pacific"
149.858549,-31.169287,1961,2,17.96666718,672,35,48,73,14,12,4809,3716,0,308,"Asia and the Pacific"
150.299849,-31.170707,1486,3,17.78333282,679,65,19,71,13,12,3998,4198,6,334,"Asia and the Pacific"
150.195334,-31.171852,751,3,17.68333244,677,56,20,68,13,12,3223,3708,1,345,"Asia and the Pacific"
149.875926,-31.172398,1621,3,17.96249962,670,33,49,74,14,12,5065,3658,0,309,"Asia and the Pacific"
152.96793,-31.173782,408,11,18.70000076,1487,72,12,56,14,5,1799,17658,1,9,"Asia and the Pacific"
150.277126,-31.173835,1106,5,17.35000038,706,49,33,58,13,5,2998,7152,13,520,"Asia and the Pacific"
150.718914,-31.174761,756,4,16.19166756,768,49,32,69,9,5,2560,6971,14,607,"Asia and the Pacific"
150.72099,-31.1757,408,4,16.44583321,746,49,31,70,11,5,2247,6785,16,575,"Asia and the Pacific"
149.719887,-31.176099,1070,3,17.66666603,695,47,35,72,13,12,3234,4574,2,342,"Asia and the Pacific"
150.719919,-31.176583,416,4,16.44583321,746,45,38,69,9,5,2318,6785,10,582,"Asia and the Pacific"
150.268335,-31.176805,1960,4,16.94166756,726,62,22,61,13,5,2729,6839,11,522,"Asia and the Pacific"
150.118834,-31.178503,1094,4,17.56666756,672,72,18,63,13,12,3260,5400,3,360,"Asia and the Pacific"
150.260729,-31.178673,384,5,17.15833282,711,68,18,64,13,5,2760,6700,8,475,"Asia and the Pacific"
152.971496,-31.180008,506,8,18.74583244,1488,75,11,58,14,5,1846,18640,1,4,"Asia and the Pacific"
150.79196,-31.180094,665,3,16.86666679,712,45,34,72,13,5,3270,4012,2,476,"Asia and the Pacific"
150.256157,-31.18083,702,4,17.20833397,707,66,20,62,13,12,3149,6700,12,454,"Asia and the Pacific"
152.674074,-31.181042,269,6,17.69166756,1396,51,21,51,13,5,2068,17416,2,114,"Asia and the Pacific"
150.764229,-31.188274,751,3,16.77083397,727,43,34,74,11,5,3759,4452,2,489,"Asia and the Pacific"
152.942106,-31.189382,898,14,18.61249924,1473,57,19,56,14,5,1785,13015,1,5,"Asia and the Pacific"
150.186674,-31.189807,763,3,17.67916679,675,64,22,69,13,12,3194,4494,2,340,"Asia and the Pacific"
150.061515,-31.192085,2319,4,17.69583321,672,59,29,71,3,5,3862,5887,3,385,"Asia and the Pacific"
152.850474,-31.192106,359,5,18.25833321,1408,57,19,55,13,5,1841,17841,0,30,"Asia and the Pacific"
150.023214,-31.192557,506,4,17.58333397,699,37,49,69,4,5,3475,3817,5,398,"Asia and the Pacific"
150.018164,-31.194694,824,3,17.58333397,699,33,49,71,4,5,3264,3817,6,416,"Asia and the Pacific"
150.066121,-31.195797,1437,6,17.69583321,672,50,34,72,3,12,3348,5887,5,367,"Asia and the Pacific"
152.822651,-31.196672,518,5,18.37916756,1374,48,16,60,14,5,1989,13485,4,18,"Asia and the Pacific"
150.065265,-31.198032,1817,5,17.69583321,672,41,39,71,3,12,3218,5887,5,357,"Asia and the Pacific"
150.625216,-31.198717,1094,2,17.37916565,679,39,35,73,14,12,2545,5727,1,352,"Asia and the Pacific"
152.595068,-31.2013,367,12,16.87083244,1537,54,20,56,11,5,2323,17403,5,319,"Asia and the Pacific"
150.019524,-31.201488,996,6,17.46666718,703,51,28,69,3,12,4851,6009,12,483,"Asia and the Pacific"
150.019525,-31.201488,996,6,17.46666718,703,51,28,69,3,12,4851,6009,12,483,"Asia and the Pacific"
150.021352,-31.201756,3593,6,17.46666718,703,50,30,70,3,5,4861,6009,12,486,"Asia and the Pacific"
150.325169,-31.202349,2172,4,17.75833321,689,57,28,70,13,12,3540,3972,12,368,"Asia and the Pacific"
150.638153,-31.202978,457,2,17.32500076,683,43,33,71,14,12,2805,6833,1,361,"Asia and the Pacific"
152.858434,-31.203393,408,5,18.25416565,1421,61,16,53,13,5,2217,17850,5,36,"Asia and the Pacific"
152.554224,-31.203601,359,7,16.55416679,1556,60,21,51,1,5,2350,16804,15,395,"Asia and the Pacific"
150.625583,-31.204189,702,3,17.39999962,679,37,36,73,14,12,2904,6137,0,351,"Asia and the Pacific"
152.573839,-31.206916,457,7,17.54583359,1394,50,16,56,11,5,2277,16842,8,146,"Asia and the Pacific"
152.5224,-31.207087,408,10,14.625,1722,69,16,53,1,5,2133,16389,46,643,"Asia and the Pacific"
152.540753,-31.210763,359,9,16.4375,1558,68,17,51,1,5,2260,16676,32,465,"Asia and the Pacific"
150.853125,-31.212086,2405,2,16.84583282,696,49,30,70,13,5,3047,5960,1,437,"Asia and the Pacific"
150.746087,-31.212221,700,5,15.82916641,793,56,26,57,9,5,3064,7144,13,687,"Asia and the Pacific"
150.553648,-31.212536,947,3,17.78750038,676,46,36,72,4,12,3300,4473,2,323,"Asia and the Pacific"
150.735559,-31.212775,702,5,16.17499924,763,64,16,61,11,5,2225,7354,10,556,"Asia and the Pacific"
152.557635,-31.214973,408,5,16.94166756,1490,72,15,53,1,5,2362,16943,14,331,"Asia and the Pacific"
152.516268,-31.215726,359,10,15.35833359,1669,65,23,47,1,5,2322,16521,17,688,"Asia and the Pacific"
150.554929,-31.218649,430,2,17.83333397,676,35,46,73,4,12,3315,3896,2,328,"Asia and the Pacific"
150.556407,-31.220742,472,2,17.83333397,676,35,43,74,4,12,3351,3896,2,327,"Asia and the Pacific"
150.659097,-31.220867,2564,2,17.21666718,694,53,30,72,4,12,3260,4226,2,370,"Asia and the Pacific"
152.901769,-31.221119,408,5,18.27916718,1457,57,17,57,14,5,2262,18209,1,31,"Asia and the Pacific"
150.65829,-31.222521,1368,2,17.29583359,689,52,31,72,4,12,3253,5405,1,369,"Asia and the Pacific"
150.351491,-31.222735,653,3,17.98333359,665,51,31,69,13,12,3899,5595,1,296,"Asia and the Pacific"
150.733493,-31.223274,1145,4,16.39999962,737,52,26,67,11,5,2062,7875,7,518,"Asia and the Pacific"
150.086236,-31.223983,469,2,17.89583397,661,23,59,73,14,12,5052,4139,1,301,"Asia and the Pacific"
150.562025,-31.227153,1364,3,17.83333397,677,45,34,73,4,12,3470,5657,1,323,"Asia and the Pacific"
152.572048,-31.231632,359,6,17.72083282,1384,52,21,57,11,5,2108,17015,8,125,"Asia and the Pacific"
150.387289,-31.232937,555,3,17.79166603,674,56,28,70,13,5,3216,5711,12,353,"Asia and the Pacific"
150.379929,-31.237973,2368,5,17.48749924,690,60,24,67,13,5,2951,6572,7,380,"Asia and the Pacific"
150.37993,-31.237973,2368,5,17.48749924,690,60,24,67,13,5,2951,6572,7,380,"Asia and the Pacific"
150.795047,-31.239227,1486,3,16.57916641,733,46,33,71,11,5,3069,5481,3,490,"Asia and the Pacific"
152.729946,-31.240723,506,7,17.74583244,1436,53,19,51,13,5,2067,17319,8,136,"Asia and the Pacific"
152.729947,-31.240723,506,7,17.74583244,1436,53,19,51,13,5,2067,17319,8,136,"Asia and the Pacific"
152.510153,-31.240976,359,7,16.45000076,1523,68,16,50,1,5,2222,16964,24,328,"Asia and the Pacific"
150.926727,-31.242321,408,2,16.66250038,702,53,25,67,13,5,3052,5687,4,451,"Asia and the Pacific"
150.98131,-31.242739,359,2,16.44583321,753,53,28,67,13,5,3039,5681,3,523,"Asia and the Pacific"
150.427557,-31.242768,726,2,17.83333397,666,42,40,73,14,12,3709,6019,3,300,"Asia and the Pacific"
150.510474,-31.243048,859,2,17.91666603,659,29,54,70,14,12,4610,4360,0,288,"Asia and the Pacific"
150.420593,-31.244071,1805,3,17.71249962,671,53,30,70,9,12,3594,4254,7,325,"Asia and the Pacific"
150.435309,-31.247207,432,2,17.89999962,662,45,38,73,13,12,3615,6019,4,295,"Asia and the Pacific"
150.27913,-31.248503,702,4,17.55416679,678,61,25,69,13,12,2912,6483,2,343,"Asia and the Pacific"
150.277793,-31.249377,653,4,17.55416679,678,72,13,68,13,12,2820,6483,4,353,"Asia and the Pacific"
150.920228,-31.251462,1408,7,16.36249924,737,55,26,64,13,5,3561,7304,11,587,"Asia and the Pacific"
150.922846,-31.251729,482,5,16.36249924,737,51,28,66,13,5,3312,7304,13,570,"Asia and the Pacific"
152.939019,-31.256421,343,10,18.49166679,1483,74,11,55,14,5,2009,18400,1,6,"Asia and the Pacific"
150.472016,-31.258306,2013,3,17.78750038,664,51,33,71,13,12,3135,5014,8,291,"Asia and the Pacific"
150.351907,-31.264228,824,2,17.80416679,664,56,30,71,13,12,3867,5780,1,302,"Asia and the Pacific"
149.714175,-31.265076,3691,2,17.35833359,703,57,28,71,13,12,2862,4061,2,390,"Asia and the Pacific"
150.541417,-31.274309,1535,2,17.84166718,663,59,23,67,4,12,3087,4847,4,310,"Asia and the Pacific"
152.863682,-31.277116,457,5,18.34583282,1420,70,16,59,14,5,1694,18153,0,3,"Asia and the Pacific"
150.578853,-31.278402,2417,2,17.20416641,711,39,41,69,13,5,2283,5402,9,428,"Asia and the Pacific"
152.556387,-31.279752,408,6,16.58333397,1573,69,18,53,1,5,2025,17009,4,399,"Asia and the Pacific"
150.694451,-31.283642,3140,3,16.80833244,729,47,28,71,4,12,3065,5774,3,455,"Asia and the Pacific"
150.211943,-31.284487,457,2,17.54583359,659,40,51,73,14,12,5298,3208,1,302,"Asia and the Pacific"
152.902333,-31.285181,506,6,18.22500038,1460,75,13,59,14,5,1593,18034,1,10,"Asia and the Pacific"
150.523985,-31.286402,824,2,17.79999924,669,35,48,74,14,12,4155,5036,0,295,"Asia and the Pacific"
152.668984,-31.286407,359,4,18.22500038,1332,38,20,62,11,5,1884,12507,1,36,"Asia and the Pacific"
152.506237,-31.287148,408,9,16.29999924,1567,41,23,55,11,5,2281,16801,14,431,"Asia and the Pacific"
152.557928,-31.287336,359,8,16.70000076,1552,71,15,52,1,5,1966,16955,10,347,"Asia and the Pacific"
150.625872,-31.287848,628,2,17.38333321,697,33,47,73,14,12,3851,4175,1,381,"Asia and the Pacific"
152.536702,-31.287983,359,10,15.74166679,1697,37,30,52,11,5,2499,16624,11,627,"Asia and the Pacific"
150.61797,-31.28883,751,2,17.35833359,701,32,43,72,14,12,3651,4801,2,391,"Asia and the Pacific"
152.773724,-31.290063,506,5,17.58333397,1529,41,31,56,4,5,2425,17371,4,205,"Asia and the Pacific"
152.56673,-31.292419,359,8,16.63333321,1586,65,18,53,1,5,2144,17168,7,451,"Asia and the Pacific"
149.739673,-31.293636,2540,3,17.09583282,721,46,38,71,4,12,2934,3753,2,435,"Asia and the Pacific"
150.600997,-31.295503,1192,3,17.14166641,714,40,41,76,2,5,2489,4341,9,433,"Asia and the Pacific"
150.468095,-31.297009,1535,4,17.76666641,668,22,66,72,14,12,4224,3468,0,293,"Asia and the Pacific"
150.760876,-31.297039,1290,4,16.11249924,776,55,22,68,13,5,2192,7254,11,577,"Asia and the Pacific"
150.604626,-31.297375,580,3,17.14166641,714,42,39,73,2,5,2846,4341,4,421,"Asia and the Pacific"
149.561588,-31.298224,1780,4,16.47500038,733,42,41,69,4,5,2895,4875,2,534,"Asia and the Pacific"
152.854509,-31.29849,359,7,18.34166718,1424,58,17,58,14,5,1782,17905,0,4,"Asia and the Pacific"
