"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
0.3,-84.9687226,41.4579919,"North America",3,5,271,145,5594,282,5399,906,9,64,368,0,368,19,19
1.4,-84.9670444,41.4588361,"North America",3,5,278,145,5594,272,4989,899,9,64,430,0,430,19,19
20,-84.9670444,41.4588361,"North America",3,5,278,145,5594,272,4989,899,9,64,430,0,430,19,19
12,-84.96235,39.2548639,"North America",6,5,324,137,841,258,7224,1092,11,61,498,2,498,19,19
1,-84.9614194,39.2564861,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
2,-84.9614194,39.2564861,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
1,-84.9610583,39.2571722,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
2,-84.9610583,39.2571722,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
1,-84.9605333,39.2567583,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
2,-84.9605333,39.2567583,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
4,-84.9604944,39.2553583,"North America",6,5,324,137,841,258,7224,1092,11,61,498,2,498,19,19
11,-84.9604944,39.2553583,"North America",6,5,324,137,841,258,7224,1092,11,61,498,2,498,19,19
63,-84.9591222,39.2570333,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
126,-84.9591222,39.2570333,"North America",6,5,311,131,841,273,7087,1088,11,62,607,1,607,19,19
53,-84.9588472,39.8498333,"North America",6,5,239,145,2251,316,45725,1025,10,66,355,0,355,19,19
4,-84.9588165,37.2772942,"North America",6,5,233,126,699,298,7150,1325,13,54,667,2,667,1,1
34,-84.9588165,37.2772942,"North America",6,5,233,126,699,298,7150,1325,13,54,667,2,667,1,1
75,-84.9566889,41.45855,"North America",3,5,278,145,5594,272,4989,899,9,64,430,0,430,19,19
6,-84.9402917,41.7009694,"North America",3,5,180,145,5193,319,5692,925,9,65,377,1,377,19,19
16,-84.9402917,41.7009694,"North America",3,5,180,145,5193,319,5692,925,9,65,377,1,377,19,19
67,-84.9401639,39.5143,"North America",6,5,253,143,1623,299,5296,1077,11,60,412,1,412,19,19
145,-84.9401639,39.5143,"North America",6,5,253,143,1623,299,5296,1077,11,60,412,1,412,19,19
15.6,-84.9390556,40.951275,"North America",6,5,308,149,2518,247,5181,884,10,64,351,0,351,19,19
61.8,-84.9390556,40.951275,"North America",6,5,308,149,2518,247,5181,884,10,64,351,0,351,19,19
13,-84.9382083,39.3899333,"North America",6,5,297,137,1348,283,6688,1084,11,60,553,3,553,19,19
39,-84.9382083,39.3899333,"North America",6,5,297,137,1348,283,6688,1084,11,60,553,3,553,19,19
2,-84.9380028,39.3293417,"North America",6,5,311,131,1178,273,7087,1088,11,62,607,1,607,19,19
7,-84.9380028,39.3293417,"North America",6,5,311,131,1178,273,7087,1088,11,62,607,1,607,19,19
30,-84.9338226,37.6417313,"North America",6,5,253,133,327,274,7985,1238,13,56,510,1,510,19,19
83,-84.9338226,37.6417313,"North America",6,5,253,133,327,274,7985,1238,13,56,510,1,510,19,19
19,-84.9221806,40.6256139,"North America",6,5,344,150,2671,256,5823,936,10,61,348,0,348,19,19
19,-84.9127889,39.280025,"North America",6,5,311,131,745,273,7087,1088,11,62,607,1,607,19,19
74,-84.9127889,39.280025,"North America",6,5,311,131,745,273,7087,1088,11,62,607,1,607,19,19
1.4,-84.9118576,37.0005836,"North America",6,5,230,127,942,277,7665,1300,14,55,532,3,532,1,1
2.8,-84.9118576,37.0005836,"North America",6,5,230,127,942,277,7665,1300,14,55,532,3,532,1,1
80,-84.9104,41.5173611,"North America",3,5,227,141,3915,290,5317,912,9,64,515,1,515,19,19
24,-84.9013972,39.9108389,"North America",6,5,248,144,2661,337,6696,1013,10,68,395,0,395,19,19
12,-84.8993528,39.9111139,"North America",6,5,248,144,2661,337,6696,1013,10,68,395,0,395,19,19
8.5,-84.88591,35.3504524,"North America",6,5,240,135,1949,237,9151,1422,15,56,470,2,470,1,19
8.6,-84.88591,35.3504524,"North America",6,5,240,135,1949,237,9151,1422,15,56,470,2,470,1,19
92,-84.867225,41.5637778,"North America",3,5,301,148,4672,278,5091,903,9,64,370,0,370,19,19
4,-84.851944,44.7233315,"North America",5,5,109,116,3064,364,6635,812,6,51,590,1,590,2,2
8,-84.851944,44.7233315,"North America",5,5,109,116,3064,364,6635,812,6,51,590,1,590,2,2
24,-84.851944,44.7233315,"North America",5,5,109,116,3064,364,6635,812,6,51,590,1,590,2,2
26,-84.8519222,41.5914778,"North America",3,5,243,142,4672,304,6209,914,9,65,383,1,383,19,19
113,-84.8519222,41.5914778,"North America",3,5,243,142,4672,304,6209,914,9,65,383,1,383,19,19
70,-84.8373722,39.1203222,"North America",5,5,340,135,663,184,7718,1075,12,60,539,1,539,19,19
18,-84.8355528,41.3281778,"North America",3,5,288,149,3328,255,5447,882,9,63,361,0,361,19,19
4.3,-84.8337784,35.5708046,"North America",5,5,206,132,2131,240,7795,1426,14,53,446,2,446,1,1
6.8,-84.8337784,35.5708046,"North America",5,5,206,132,2131,240,7795,1426,14,53,446,2,446,1,1
2.7,-84.8333359,35.5716667,"North America",5,5,206,132,1924,240,7795,1426,14,53,446,2,446,1,1
9.6,-84.8333359,35.5716667,"North America",5,5,206,132,1924,240,7795,1426,14,53,446,2,446,1,1
0.9,-84.8297272,36.5998611,"North America",6,5,224,118,517,418,7312,1352,13,55,550,6,550,1,1
2.1,-84.8297272,36.5998611,"North America",6,5,224,118,517,418,7312,1352,13,55,550,6,550,1,1
19,-84.8281167,40.2976222,"North America",6,5,315,142,3297,314,4903,946,10,65,354,0,354,8,8
30,-84.8281167,40.2976222,"North America",6,5,315,142,3297,314,4903,946,10,65,354,0,354,8,8
63,-84.8270417,40.2952194,"North America",6,5,315,142,3297,314,4903,946,10,65,354,0,354,8,8
77,-84.8270417,40.2952194,"North America",6,5,315,142,3297,314,4903,946,10,65,354,0,354,8,8
23,-84.8253639,41.3728778,"North America",3,5,288,149,2996,255,5447,882,9,63,361,0,361,19,19
14,-84.824325,40.3192667,"North America",6,5,315,142,3297,314,4903,946,10,65,354,0,354,19,8
71,-84.8238907,37.6494446,"North America",6,5,230,133,477,284,5889,1228,13,60,572,1,572,1,1
14,-84.8227528,40.3203667,"North America",6,5,315,142,3297,314,4903,946,10,65,354,0,354,19,8
24,-84.8173444,39.7720444,"North America",6,5,263,143,2462,334,4840,1036,10,65,403,0,403,19,19
68,-84.8173444,39.7720444,"North America",6,5,263,143,2462,334,4840,1036,10,65,403,0,403,19,19
10,-84.8086778,40.7923806,"North America",6,5,314,150,2329,248,4863,894,10,63,408,0,408,8,19
18,-84.8082111,40.7910889,"North America",6,5,314,150,2329,248,4863,894,10,63,408,0,408,8,19
5,-84.8073056,40.79205,"North America",6,5,314,150,2329,248,4863,894,10,63,408,0,408,8,19
8,-84.8073056,40.79205,"North America",6,5,314,150,2329,248,4863,894,10,63,408,0,408,8,19
0.4,-84.8003464,36.6026573,"North America",6,5,224,118,517,418,7312,1352,13,55,550,6,550,1,1
1.4,-84.8003464,36.6026573,"North America",6,5,224,118,517,418,7312,1352,13,55,550,6,550,1,1
5.8,-84.7868195,35.5906334,"North America",6,5,213,131,1924,243,7965,1431,14,53,542,2,542,1,1
2.5,-84.7805557,36.6158333,"North America",6,5,213,119,517,418,7509,1347,13,54,552,4,552,1,1
4,-84.7805557,36.6158333,"North America",6,5,213,119,517,418,7509,1347,13,54,552,4,552,1,1
147,-84.7605591,38.0066681,"North America",6,5,227,138,399,270,7217,1164,13,61,404,1,404,19,19
126,-84.7413864,38.0981674,"North America",6,5,219,139,404,258,10952,1152,12,61,463,1,463,19,19
59,-84.7290878,37.2389603,"North America",6,5,236,129,627,341,7606,1311,13,54,551,2,551,1,1
6.6,-84.6438333,36.58025,"North America",3,5,198,117,503,407,7822,1340,13,52,530,4,530,1,1
23,-84.6438333,36.58025,"North America",3,5,198,117,503,407,7822,1340,13,52,530,4,530,1,1
53,-84.6436691,38.0006676,"North America",6,5,204,138,386,280,10854,1163,12,61,515,1,515,19,19
1.8,-84.5897217,36.1033325,"North America",3,5,242,125,779,410,7790,1375,13,53,509,4,509,1,3
7.8,-84.5897217,36.1033325,"North America",3,5,242,125,779,410,7790,1375,13,53,509,4,509,1,3
22.9,-84.5897217,36.1033325,"North America",3,5,242,125,779,410,7790,1375,13,53,509,4,509,1,3
3.5,-84.551239,37.5661278,"North America",6,5,283,133,370,291,11706,1223,13,57,516,1,516,19,19
5,-84.551239,37.5661278,"North America",6,5,283,133,370,291,11706,1223,13,57,516,1,516,19,19
0.6,-84.545,36.7169444,"North America",3,5,221,114,476,357,7388,1311,13,53,555,4,555,1,1
4.4,-84.545,36.7169444,"North America",3,5,221,114,476,357,7388,1311,13,53,555,4,555,1,1
0.7,-84.54275,36.6695556,"North America",3,5,221,114,390,357,7388,1311,13,53,555,4,555,1,1
2.6,-84.54275,36.6695556,"North America",3,5,221,114,390,357,7388,1311,13,53,555,4,555,1,1
56,-84.5369415,37.976944,"North America",6,5,213,135,430,299,8060,1173,13,60,560,1,560,19,19
61,-84.5369415,37.976944,"North America",6,5,213,135,430,299,8060,1173,13,60,560,1,560,19,19
27,-84.5330582,37.9700012,"North America",6,5,213,135,430,299,8060,1173,13,60,560,1,560,19,19
62,-84.5330582,37.9700012,"North America",6,5,213,135,430,299,8060,1173,13,60,560,1,560,19,19
118,-84.4002762,37.8852768,"North America",5,5,250,136,404,265,7488,1166,13,59,563,2,563,19,19
103,-84.3994446,37.8866653,"North America",5,5,250,136,404,265,7488,1166,13,59,563,2,563,19,19
113,-84.3994446,37.8866653,"North America",5,5,250,136,404,265,7488,1166,13,59,563,2,563,19,19
0.6,-84.3870316,36.0729446,"North America",3,5,221,111,1251,421,7768,1317,13,50,586,4,586,1,1
1.1,-84.3870316,36.0729446,"North America",3,5,221,111,1251,421,7768,1317,13,50,586,4,586,1,1
5.7,-84.3870316,36.0729446,"North America",3,5,221,111,1251,421,7768,1317,13,50,586,4,586,1,1
62,-84.2611084,38.3288879,"North America",6,5,264,135,592,251,7618,1134,12,59,471,1,471,19,19
49,-84.2569427,38.3311119,"North America",6,5,264,135,592,251,7618,1134,12,59,471,1,471,19,19
2,-84.2416687,44.6383324,"North America",3,5,171,120,2743,345,5079,729,6,57,579,1,579,2,2
1,-84.2411423,44.638279,"North America",3,5,171,120,2743,345,5079,729,6,57,579,1,579,2,2
136,-84.2161102,38.0550003,"North America",6,5,247,137,429,286,8226,1164,12,61,550,1,550,19,19
77,-84.2133331,38.0525017,"North America",6,5,247,137,429,286,8226,1164,12,61,550,1,550,19,19
5,-84.211113,37.9522209,"North America",6,5,223,138,388,288,8089,1171,12,61,531,1,531,19,19
6,-84.211113,37.9522209,"North America",6,5,223,138,388,288,8089,1171,12,61,531,1,531,19,19
44,-84.2102814,38.0397224,"North America",6,5,247,137,429,286,8226,1164,12,61,550,1,550,19,19
46,-84.2102814,38.0397224,"North America",6,5,247,137,429,286,8226,1164,12,61,550,1,550,19,19
40,-84.2099991,38.0402794,"North America",6,5,247,137,429,286,8226,1164,12,61,550,1,550,19,19
27.4,-84.148613,35.9599991,"North America",6,5,247,121,1654,291,8265,1195,14,57,607,3,607,3,3
90.3,-84.148613,35.9599991,"North America",6,5,247,121,1654,291,8265,1195,14,57,607,3,607,3,3
0.6,-84.0762951,35.0478905,"North America",8,5,195,119,2244,530,7367,1495,13,50,469,3,469,1,1
7,-84.0762951,35.0478905,"North America",8,5,195,119,2244,530,7367,1495,13,50,469,3,469,1,1
21.8,-84.0413895,36.0772209,"North America",6,5,261,129,1463,328,7895,1207,14,57,424,3,424,1,1
35.3,-84.0413895,36.0772209,"North America",6,5,261,129,1463,328,7895,1207,14,57,424,3,424,1,1
0.6,-83.9338913,36.1530571,"North America",5,5,264,128,1375,356,8232,1225,13,57,420,3,420,1,1
2.1,-83.9338913,36.1530571,"North America",5,5,264,128,1375,356,8232,1225,13,57,420,3,420,1,1
9.1,-83.9338913,36.1530571,"North America",5,5,264,128,1375,356,8232,1225,13,57,420,3,420,1,1
6.2,-83.922123,35.6214898,"North America",3,5,308,121,1883,500,7924,1421,13,53,600,6,600,19,19
6.3,-83.922123,35.6214898,"North America",3,5,308,121,1883,500,7924,1421,13,53,600,6,600,19,19
1.2,-83.9162521,39.1737518,"North America",5,5,275,137,1706,297,6539,1080,11,60,477,0,477,19,19
1.6,-83.9162521,39.1737518,"North America",5,5,275,137,1706,297,6539,1080,11,60,477,0,477,19,19
3,-83.8879852,37.8302956,"North America",1,5,266,124,586,238,7545,1181,13,54,857,2,857,1,1
5,-83.8879852,37.8302956,"North America",1,5,266,124,586,238,7545,1181,13,54,857,2,857,1,1
8,-83.8879852,37.8302956,"North America",1,5,266,124,586,238,7545,1181,13,54,857,2,857,1,1
5.6,-83.874527,39.1363907,"North America",5,5,225,140,1706,290,5743,1093,11,57,409,0,409,19,19
1.9,-83.8733597,39.1345558,"North America",5,5,225,140,1706,290,5743,1093,11,57,409,0,409,19,19
7.4,-83.8733597,39.1345558,"North America",5,5,225,140,1706,290,5743,1093,11,57,409,0,409,19,19
4,-83.8437873,35.5898237,"North America",3,5,300,115,1757,618,7756,1459,13,51,598,8,598,3,1
2,-83.842954,35.594268,"North America",3,5,300,115,1757,618,7756,1459,13,51,598,8,598,3,1
0.7,-83.84,38.7515,"North America",5,5,288,131,820,256,7578,1117,12,58,622,1,622,19,19
17.2,-83.84,38.7515,"North America",5,5,288,131,820,256,7578,1117,12,58,622,1,622,19,19
2,-83.839065,35.5934347,"North America",3,5,300,115,1757,618,7756,1459,13,51,598,8,598,3,1
3,-83.839065,35.5934347,"North America",3,5,300,115,1757,618,7756,1459,13,51,598,8,598,3,1
11,-83.8348982,35.5970457,"North America",3,5,300,115,1757,618,7756,1459,13,51,598,8,598,3,1
4,-83.8207311,35.5953791,"North America",3,5,300,115,1761,618,7756,1459,13,51,598,8,598,3,1
2,-83.8160087,35.6042678,"North America",3,5,300,115,1761,618,7756,1459,13,51,598,8,598,1,1
4,-83.7960081,35.6070455,"North America",3,5,300,115,1761,618,7756,1459,13,51,598,8,598,1,1
2.9,-83.7932304,35.4470487,"North America",3,5,190,114,1843,686,7732,1556,12,50,804,11,804,1,3
4.5,-83.7932304,35.4470487,"North America",3,5,190,114,1843,686,7732,1556,12,50,804,11,804,1,3
32,-83.7918413,35.60399,"North America",3,5,300,115,1761,618,7756,1459,13,51,598,8,598,1,1
0.5,-83.7910309,36.8558617,"North America",3,5,225,124,672,352,7636,1275,13,53,572,6,572,1,1
1.5,-83.7910309,36.8558617,"North America",3,5,225,124,672,352,7636,1275,13,53,572,6,572,1,1
15,-83.784766,35.6074594,"North America",3,5,300,115,1761,618,7756,1459,13,51,598,8,598,1,1
11,-83.783226,36.7120247,"North America",3,5,188,118,669,504,7737,1317,12,51,516,10,516,1,3
13,-83.7298965,36.7767448,"North America",1,5,189,121,697,442,7518,1298,13,51,535,12,535,1,1
1.4,-83.7276727,35.5634352,"North America",8,5,208,93,1646,1036,7329,1657,11,49,1366,12,1366,3,3
1.7,-83.7276727,35.5634352,"North America",8,5,208,93,1646,1036,7329,1657,11,49,1366,12,1366,3,3
0.9,-83.7271171,35.5628797,"North America",8,5,208,93,1646,1036,7329,1657,11,49,1366,12,1366,3,3
1.2,-83.7271171,35.5628797,"North America",8,5,208,93,1646,1036,7329,1657,11,49,1366,12,1366,3,3
14,-83.7198944,36.7720222,"North America",1,5,189,121,697,442,7518,1298,13,51,535,12,535,1,1
3.5,-83.6979166,35.2751077,"North America",8,5,197,107,1625,917,7265,1716,12,49,914,13,914,3,7
4.1,-83.69766998,35.27510834,"North America",8,5,197,107,1625,917,7265,1716,12,49,914,13,914,3,7
9,-83.6774216,37.7528076,"North America",3,5,250,125,390,342,7813,1206,12,51,754,4,754,3,3
49,-83.6774216,37.7528076,"North America",3,5,250,125,390,342,7813,1206,12,51,754,4,754,3,3
1.6,-83.6140579,35.6653775,"North America",6,5,284,124,1787,558,8342,1401,13,52,506,8,506,3,1
3.1,-83.6140579,35.6653775,"North America",6,5,284,124,1787,558,8342,1401,13,52,506,8,506,3,1
2.1,-83.5773905,35.4095493,"North America",8,5,183,108,2136,672,7840,1530,12,49,750,9,750,3,3
4.3,-83.5773905,35.4095493,"North America",8,5,183,108,2136,672,7840,1530,12,49,750,9,750,3,3
2,-83.55185,37.8579611,"North America",3,5,266,130,481,352,9127,1204,12,52,838,2,838,3,3
4,-83.55185,37.8579611,"North America",3,5,266,130,481,352,9127,1204,12,52,838,2,838,3,3
1.7,-83.5487667,37.8566833,"North America",3,5,266,130,481,352,9127,1204,12,52,838,2,838,3,3
2.5,-83.5487667,37.8566833,"North America",3,5,266,130,481,352,9127,1204,12,52,838,2,838,3,3
17,-83.5487667,37.8566833,"North America",3,5,266,130,481,352,9127,1204,12,52,838,2,838,3,3
5,-83.5232162,38.4003296,"North America",5,5,280,130,450,302,6698,1147,12,56,795,5,795,19,19
9,-83.5232162,38.4003296,"North America",5,5,280,130,450,302,6698,1147,12,56,795,5,795,19,19
5,-83.5082169,38.4100533,"North America",5,5,280,130,450,302,6698,1147,12,56,795,5,795,19,19
7,-83.5082169,38.4100533,"North America",5,5,280,130,450,302,6698,1147,12,56,795,5,795,19,19
6,-83.5079422,38.4061623,"North America",5,5,280,130,450,302,6698,1147,12,56,795,5,795,19,19
10,-83.5079422,38.4061623,"North America",5,5,280,130,450,302,6698,1147,12,56,795,5,795,19,19
5.2,-83.5026659,35.4653814,"North America",8,5,187,110,1729,699,9621,1536,12,49,889,8,889,3,1
0.5,-83.5021105,35.3648279,"North America",8,5,201,112,1781,743,7561,1592,12,50,790,11,790,7,1
0.6,-83.5021105,35.3648279,"North America",8,5,201,112,1781,743,7561,1592,12,50,790,11,790,7,1
3.2,-83.5021105,35.3648279,"North America",8,5,201,112,1781,743,7561,1592,12,50,790,11,790,7,1
5.3,-83.5021105,35.3648279,"North America",8,5,201,112,1781,743,7561,1592,12,50,790,11,790,7,1
6.7,-83.5021105,35.3648279,"North America",8,5,201,112,1781,743,7561,1592,12,50,790,11,790,7,1
7.4,-83.4998877,35.6873214,"North America",3,5,242,128,1594,686,7667,1424,12,50,552,8,552,7,1
4.8,-83.4993323,35.5628795,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
1,-83.4954433,35.5567685,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
0.6,-83.49461,35.5401021,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
29.9,-83.49461,35.5401021,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
1.8,-83.4915543,35.545102,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
5.5,-83.4890544,35.4581593,"North America",8,5,187,110,1711,699,9621,1536,12,49,889,8,889,1,1
12.5,-83.4890544,35.4581593,"North America",8,5,187,110,1711,699,9621,1536,12,49,889,8,889,1,1
3.1,-83.48600006,35.43038177,"North America",8,5,187,110,1767,699,9621,1536,12,49,889,8,889,1,1
5.9,-83.48600006,35.43038177,"North America",8,5,187,110,1767,699,9621,1536,12,49,889,8,889,1,1
0.5,-83.4807206,35.5681571,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
10.9,-83.4754427,35.5651016,"North America",8,5,194,88,1284,1156,7498,1696,10,46,1358,14,1358,7,7
10,-83.4659958,38.3769951,"North America",3,5,263,127,491,343,6653,1152,12,52,853,4,853,3,3
6,-83.4657135,38.3767204,"North America",3,5,263,127,491,343,6653,1152,12,52,853,4,853,3,3
14,-83.4657135,38.3767204,"North America",3,5,263,127,491,343,6653,1152,12,52,853,4,853,3,3
1.5,-83.4493307,35.6081563,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
11.3,-83.4493307,35.6081563,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
2,-83.4465528,35.6098229,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
2.4,-83.4465528,35.6098229,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
2.7,-83.4393303,35.6528776,"North America",3,5,214,89,1594,1423,8363,1775,9,44,1102,15,1102,7,7
1.1,-83.4359973,35.3845497,"North America",8,5,201,112,1767,743,7561,1592,12,50,790,11,790,1,1
2.5,-83.4359973,35.3845497,"North America",8,5,201,112,1767,743,7561,1592,12,50,790,11,790,1,1
1.6,-83.4351636,35.608434,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
1.8,-83.433219,35.6748216,"North America",3,5,242,128,1594,686,7667,1424,12,50,552,8,552,7,1
13,-83.4323807,36.8706322,"North America",3,5,197,114,592,617,7552,1304,12,50,705,9,705,3,3
2.5,-83.4309968,35.6101007,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
5.6,-83.4309968,35.6101007,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
4.8,-83.4223854,35.6134339,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
6,-83.4201631,35.6159339,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
16.8,-83.4201631,35.6159339,"North America",3,5,214,89,1284,1423,8363,1775,9,44,1102,15,1102,7,7
10.3,-83.4201631,35.6248226,"North America",3,5,214,89,1594,1423,8363,1775,9,44,1102,15,1102,7,7
3.2,-83.402385,35.496214,"North America",8,5,193,100,1770,1056,7366,1630,11,47,1001,13,1001,1,7
3,-83.375995,35.720654,"North America",3,5,268,119,1604,790,7640,1439,12,49,573,11,573,1,1
3.2,-83.375995,35.720654,"North America",3,5,268,119,1604,790,7640,1439,12,49,573,11,573,1,1
30.5,-83.3565445,37.3322792,"North America",3,5,230,120,431,358,6534,1206,13,53,729,7,729,3,3
4.5,-83.3457168,35.3506614,"North America",8,5,212,101,1733,962,7460,1682,11,51,1245,12,1245,7,7
11.5,-83.3439026,37.5410919,"North America",3,5,237,122,407,317,7377,1188,13,53,746,5,746,3,3
35.5,-83.3439026,37.5410919,"North America",3,5,237,122,407,317,7377,1188,13,53,746,5,746,3,3
4.5,-83.3419037,37.5400925,"North America",3,5,237,122,407,317,7377,1188,13,53,746,5,746,3,3
8.5,-83.3419037,37.5400925,"North America",3,5,237,122,407,317,7377,1188,13,53,746,5,746,3,3
4.5,-83.3404389,35.3312173,"North America",8,5,212,101,1733,962,7460,1682,11,51,1245,12,1245,7,7
2,-83.3390427,38.2378311,"North America",3,5,226,126,411,334,6854,1162,12,50,1067,4,1067,1,1
3,-83.3390427,38.2378311,"North America",3,5,226,126,411,334,6854,1162,12,50,1067,4,1067,1,1
12,-83.3021041,35.5042693,"North America",8,5,232,105,1838,910,7447,1520,11,49,950,12,950,7,7
14.2,-83.3021041,35.5042693,"North America",8,5,232,105,1838,910,7447,1520,11,49,950,12,950,7,7
20.5,-83.3021041,35.5073248,"North America",8,5,232,105,1838,910,7447,1520,11,49,950,12,950,7,7
26.3,-83.3021041,35.5073248,"North America",8,5,232,105,1838,910,7447,1520,11,49,950,12,950,7,7
0.5,-83.25205,37.13815,"North America",3,5,241,119,420,426,9627,1228,12,51,716,8,716,3,3
1,-83.25205,37.13815,"North America",3,5,241,119,420,426,9627,1228,12,51,716,8,716,3,3
16,-83.25205,37.13815,"North America",3,5,241,119,420,426,9627,1228,12,51,716,8,716,3,3
2,-83.2062073,37.4121056,"North America",3,5,215,119,459,377,8828,1189,12,56,706,5,706,3,3
3.5,-83.2062073,37.4121056,"North America",3,5,215,119,459,377,8828,1189,12,56,706,5,706,3,3
10,-83.2023773,36.7978554,"North America",3,5,189,111,801,585,7323,1265,12,51,795,11,795,3,3
2,-83.179878,35.5714901,"North America",8,5,211,87,1577,1250,7131,1698,10,47,1476,13,1476,7,7
8,-83.179878,35.5714901,"North America",8,5,211,87,1577,1250,7131,1698,10,47,1476,13,1476,7,7
32,-83.179878,35.5714901,"North America",8,5,211,87,1577,1250,7131,1698,10,47,1476,13,1476,7,7
15,-83.179878,35.5734345,"North America",8,5,211,87,1577,1250,7131,1698,10,47,1476,13,1476,7,7
1,-83.1607108,35.5623236,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
4,-83.1607108,35.5623236,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
17,-83.1607108,35.5623236,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
4,-83.1580583,37.4719417,"North America",3,5,213,120,456,367,7316,1181,12,54,808,5,808,3,3
5.5,-83.1580583,37.4719417,"North America",3,5,213,120,456,367,7316,1181,12,54,808,5,808,3,3
9.5,-83.1558914,37.4640961,"North America",3,5,213,120,456,367,7316,1181,12,54,808,5,808,3,3
2,-83.1515438,35.5645457,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
12,-83.1515438,35.5645457,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
21,-83.1515438,35.5645457,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
40,-83.1515438,35.5645457,"North America",8,5,211,87,1439,1250,7131,1698,10,47,1476,13,1476,7,7
6.7,-83.0882084,35.6320443,"North America",8,5,196,99,1371,1084,7752,1527,11,46,826,11,826,3,3
7.2,-83.0882084,35.6320443,"North America",8,5,196,99,1371,1084,7752,1527,11,46,826,11,826,3,3
7.6,-83.0882084,35.6320443,"North America",8,5,196,99,1371,1084,7752,1527,11,46,826,11,826,3,3
8.9,-83.0882084,35.6320443,"North America",8,5,196,99,1371,1084,7752,1527,11,46,826,11,826,3,3
2.4,-83.0773751,35.4392704,"North America",8,5,234,96,1597,1242,7518,1739,10,49,1228,15,1228,7,7
2.9,-83.066819,35.5870452,"North America",8,5,196,99,1546,1084,7752,1527,11,46,826,11,826,7,3
4.1,-83.0601521,35.5867674,"North America",8,5,196,99,1546,1084,7752,1527,11,46,826,11,826,7,3
6.25,-83,39.6167793,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
18,-83,39.6167793,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
74.1,-83,39.6167793,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
2.05,-82.9834976,39.616745,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
3.4,-82.9834976,39.616745,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
4.35,-82.9834976,39.616745,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
27.05,-82.9833374,39.616745,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
57.9,-82.9833374,39.616745,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
92.85,-82.9833374,39.616745,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
59.3,-82.9712143,39.5806847,"North America",3,5,253,143,2420,212,5888,980,11,69,325,0,325,19,19
65.6,-82.9691315,39.6352921,"North America",3,5,257,147,2308,216,5561,973,11,66,368,0,368,19,19
65.7,-82.9691315,39.6352921,"North America",3,5,257,147,2308,216,5561,973,11,66,368,0,368,19,19
68.45,-82.9691315,39.6352921,"North America",3,5,257,147,2308,216,5561,973,11,66,368,0,368,19,19
45.4,-82.9668732,39.6167679,"North America",3,5,257,147,2420,216,5561,973,11,66,368,0,368,19,19
