"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
390,13.26464,4.539569,"Africa",8,2,399,126,170,683,7823,1517,24,53,289,2,289,1,11
380,13.26464,4.539569,"Africa",8,2,399,126,170,683,7823,1517,24,53,289,2,289,1,11
440,13.26464,4.539569,"Africa",8,2,399,126,170,683,7823,1517,24,53,289,2,289,1,11
380,13.26464,4.539569,"Africa",8,2,399,126,170,683,7823,1517,24,53,289,2,289,1,11
370,13.26464,4.539569,"Africa",8,2,399,126,170,683,7823,1517,24,53,289,2,289,1,11
360,13.26464,4.539569,"Africa",8,2,399,126,170,683,7823,1517,24,53,289,2,289,1,11
450,13.2551,4.5353,"Africa",8,2,360,128,146,662,10871,1510,24,52,341,1,341,1,1
380,13.27676,4.518917,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
390,13.27676,4.518917,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
380,13.27676,4.518917,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
360,13.27676,4.518917,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
440,13.27676,4.518917,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
370,13.27676,4.518917,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
380,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
390,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
380,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
360,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
440,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
370,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
300,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
330,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
340,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
270,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
270,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
260,13.267,4.517,"Africa",8,2,399,126,146,683,7823,1517,24,53,289,2,289,1,11
216,-71.32,4.5,"Latin America and the Caribbean",3,8,279,131,1363,163,4566,2575,27,51,284,1,284,11,11
212,-71.317,4.5,"Latin America and the Caribbean",3,8,279,131,1363,163,4566,2575,27,51,284,1,284,11,11
1229.8,11.533,3.85,"Africa",8,2,398,122,361,710,10130,1618,24,53,382,2,382,4,4
61,-61.33,3.33,"Latin America and the Caribbean",8,8,189,131,1262,109,5025,1877,27,53,256,1,256,1,1
540,-76.55,2.8,"Latin America and the Caribbean",11,2,323,105,920,1533,8993,2065,20,52,753,6,753,7,7
856,-76.55,2.8,"Latin America and the Caribbean",11,2,323,105,920,1533,8993,2065,20,52,753,6,753,7,7
640,-76.55,2.8,"Latin America and the Caribbean",11,2,323,105,920,1533,8993,2065,20,52,753,6,753,7,7
194.0234,16.55417,2.609444,"Africa",1,2,375,119,481,473,10153,1652,24,54,369,2,369,11,11
2000,34.51667,2.3,"Africa",8,8,350,133,363,1245,5509,784,22,69,256,1,256,30,30
857.1429,35.1,2.208333,"Africa",8,8,335,128,382,1500,6033,685,21,65,353,11,353,7,7
500,35.1,2.075,"Africa",8,8,337,131,291,1522,10859,760,20,68,279,4,279,17,19
29.08,-67,1.9,"Latin America and the Caribbean",1,2,186,104,1376,106,8431,3394,26,41,1151,1,1151,1,1
102.61,-67,1.9,"Latin America and the Caribbean",1,2,186,104,1376,106,8431,3394,26,41,1151,1,1151,1,1
76.92308,35.19167,1.866667,"Africa",8,8,343,133,440,1290,3652,711,22,68,306,5,306,7,7
100,35.25,1.791667,"Africa",8,8,345,129,726,1359,6183,752,21,69,296,9,296,30,30
100,-51.46,1.72,"Latin America and the Caribbean",9,2,390,115,3835,142,9629,2500,26,46,410,1,410,11,11
200,-51.46,1.72,"Latin America and the Caribbean",9,2,390,115,3835,142,9629,2500,26,46,410,1,410,11,11
230,37.88333,0.28333,"Africa",10,2,459,107,659,1598,6643,1847,20,59,426,4,426,7,7
335.98,-76.2,-0.6,"Latin America and the Caribbean",3,2,351,103,1414,234,14138,3228,25,46,706,0,706,11,11
584.79,-76.1,-0.6,"Latin America and the Caribbean",1,2,341,103,1455,229,14366,3174,25,46,761,1,761,11,11
199.3087,-78.5,-0.667,"Latin America and the Caribbean",11,2,161,109,1979,3505,4285,1079,8,59,803,7,803,4,4
415.68,-76.5,-0.7,"Latin America and the Caribbean",3,2,373,106,1458,276,14783,3412,25,46,812,2,812,11,11
412.83,-76.5,-0.7,"Latin America and the Caribbean",3,2,373,106,1458,276,14783,3412,25,46,812,2,812,11,11
189.13,-52.2,-0.9,"Latin America and the Caribbean",3,2,373,109,3720,76,7994,2424,26,46,326,3,326,11,11
72.07,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
86.07,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
63.36,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
98.04,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
113.9,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
73.82,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
72.63,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
80.27,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
104.6,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
63.59,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
58.58,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
81.5,-47,-1,"Latin America and the Caribbean",9,2,415,108,7217,12,5237,2460,26,49,441,1,441,13,13
46.2,9.42,-1,"Africa",3,2,272,107,2317,12,65535,2003,26,50,464,0,464,1,1
129.75,9.42,-1,"Africa",3,2,272,107,2317,12,65535,2003,26,50,464,0,464,1,1
95.05,9.42,-1,"Africa",3,2,272,107,2317,12,65535,2003,26,50,464,0,464,1,1
59.05,9.42,-1,"Africa",3,2,272,107,2317,12,65535,2003,26,50,464,0,464,1,1
34.6,9.42,-1,"Africa",3,2,272,107,2317,12,65535,2003,26,50,464,0,464,1,1
163.46,-77.6,-1.1,"Latin America and the Caribbean",3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,1,11
150.89,-77.6,-1.1,"Latin America and the Caribbean",3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,1,11
167.26,-77.6,-1.1,"Latin America and the Caribbean",3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,1,11
668.47,-77.6,-1.1,"Latin America and the Caribbean",3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,1,11
114.95,-51.5,-1.7,"Latin America and the Caribbean",3,2,346,111,3777,49,7692,2222,26,44,286,1,286,11,11
115.4,-51.5,-1.7,"Latin America and the Caribbean",3,2,346,111,3777,49,7692,2222,26,44,286,1,286,11,11
130,35.25,-1.791667,"Africa",8,8,284,123,417,1871,7513,944,18,68,311,3,311,11,11
968.16,-77.6,-1.8,"Latin America and the Caribbean",3,2,444,104,1458,516,15631,3922,24,47,1190,2,1190,11,11
439.2,-53.5,-2,"Latin America and the Caribbean",1,2,239,105,4853,5,6204,1719,27,48,630,0,630,12,11
607.8,-53.5,-2,"Latin America and the Caribbean",1,2,239,105,4853,5,6204,1719,27,48,630,0,630,12,11
1100,34.85556,-2.4375,"Africa",8,8,323,130,290,1539,7562,823,20,76,248,1,248,11,11
42.6,-60.017,-2.5,"Latin America and the Caribbean",3,2,328,113,1771,106,7543,2394,26,41,297,2,297,11,11
101.78,-60.2,-2.6,"Latin America and the Caribbean",3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
25.02,-60.2,-2.6,"Latin America and the Caribbean",3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
36.54,-60.2,-2.6,"Latin America and the Caribbean",3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
111.32,-60.2,-2.6,"Latin America and the Caribbean",3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
3300,35.15,-2.6,"Africa",3,8,344,113,725,1754,6008,713,19,78,262,1,262,21,21
192.6,-54.9528,-2.75132,"Latin America and the Caribbean",3,2,596,111,3243,159,6476,1910,26,45,318,1,318,5,5
166,-47.51667,-2.98,"Latin America and the Caribbean",1,2,337,109,4529,114,5082,1984,26,50,291,2,291,11,11
512,-59.983,-2.983,"Latin America and the Caribbean",3,2,389,108,3503,59,8205,2337,27,42,344,2,344,11,11
172,-59.983,-2.983,"Latin America and the Caribbean",3,2,389,108,3503,59,8205,2337,27,42,344,2,344,11,11
141,-59.983,-2.983,"Latin America and the Caribbean",3,2,389,108,3503,59,8205,2337,27,42,344,2,344,11,11
396,-47.51667,-2.98333,"Latin America and the Caribbean",1,2,337,109,4529,114,5082,1984,26,50,291,2,291,11,11
173,-47.51667,-2.98333,"Latin America and the Caribbean",1,2,337,109,4529,114,5082,1984,26,50,291,2,291,11,11
89.4,-54.983,-3.067,"Latin America and the Caribbean",3,2,494,111,2893,140,7670,1850,26,40,286,2,286,11,11
127.6,-54.983,-3.067,"Latin America and the Caribbean",3,2,494,111,2893,140,7670,1850,26,40,286,2,286,11,11
58,-60.8,-3.08,"Latin America and the Caribbean",3,2,358,109,2301,61,7827,2379,27,42,286,1,286,1,1
51.9,-60.8,-3.08,"Latin America and the Caribbean",3,2,358,109,2301,61,7827,2379,27,42,286,1,286,1,1
237.02,-70,-3.1,"Latin America and the Caribbean",3,2,305,112,1572,105,9335,2941,27,43,558,1,558,1,1
190.41,-70,-3.1,"Latin America and the Caribbean",3,2,305,112,1572,105,9335,2941,27,43,558,1,558,1,1
79.1,-54.9528,-3.22751,"Latin America and the Caribbean",3,2,326,112,2710,141,7394,1834,26,44,282,2,282,11,11
39.6,-54.933,-3.267,"Latin America and the Caribbean",3,2,326,112,2710,141,7394,1834,26,44,282,2,282,11,11
139.7,-54.933,-3.267,"Latin America and the Caribbean",3,2,326,112,2710,141,7394,1834,26,44,282,2,282,11,11
263.91,-72.9,-3.3,"Latin America and the Caribbean",1,2,258,106,3504,111,9455,3155,26,46,1174,1,1174,3,3
305.33,-72.9,-3.3,"Latin America and the Caribbean",1,2,258,106,3504,111,9455,3155,26,46,1174,1,1174,3,3
78.89,-54.9,-3.3,"Latin America and the Caribbean",3,2,326,112,2808,141,7394,1834,26,44,282,2,282,3,11
352.75,-72.9,-3.4,"Latin America and the Caribbean",1,2,266,108,3602,99,9495,3092,26,47,984,1,984,15,1
477.26,-72.8,-3.4,"Latin America and the Caribbean",1,2,271,107,4315,91,9432,3115,26,47,1185,1,1185,15,3
7.666667,38.5,-3.5,"Africa",8,8,270,127,775,807,4500,744,22,65,200,2,200,18,11
13.66667,38.5,-3.5,"Africa",8,8,270,127,775,807,4500,744,22,65,200,2,200,18,11
10.33333,38.5,-3.5,"Africa",8,8,270,127,775,807,4500,744,22,65,200,2,200,18,11
21.33333,38.5,-3.5,"Africa",8,8,270,127,775,807,4500,744,22,65,200,2,200,18,11
5,38.5,-3.5,"Africa",8,8,270,127,775,807,4500,744,22,65,200,2,200,18,11
167.77,-45.4,-3.6,"Latin America and the Caribbean",1,2,355,114,4359,15,4539,1881,27,52,297,1,297,23,13
168.55,-45.4,-3.6,"Latin America and the Caribbean",1,2,355,114,4359,15,4539,1881,27,52,297,1,297,23,13
286.68,-70.3,-3.7,"Latin America and the Caribbean",3,2,367,109,1755,108,9132,2954,27,42,448,1,448,1,1
319.87,-70.3,-3.7,"Latin America and the Caribbean",3,2,367,109,1755,108,9132,2954,27,42,448,1,448,1,1
262.17,-41.08,-3.85,"Latin America and the Caribbean",3,3,200,124,896,761,5791,1153,22,55,261,2,261,11,11
133.93,-41.08,-3.85,"Latin America and the Caribbean",3,3,200,124,896,761,5791,1153,22,55,261,2,261,11,11
110.3,-73.4,-3.9,"Latin America and the Caribbean",1,2,293,111,2419,111,10440,2678,26,47,647,1,647,15,3
60,-79.06667,-3.96667,"Latin America and the Caribbean",8,2,297,105,931,2327,17030,1041,15,54,1226,19,1226,4,4
34.02,-73.4,-4,"Latin America and the Caribbean",1,2,296,113,2059,125,10681,2643,26,45,610,1,610,1,1
37.64,-73.4,-4,"Latin America and the Caribbean",1,2,296,113,2059,125,10681,2643,26,45,610,1,610,1,1
140.91,-73.4,-4,"Latin America and the Caribbean",1,2,296,113,2059,125,10681,2643,26,45,610,1,610,1,1
110.24,-73.4,-4,"Latin America and the Caribbean",1,2,296,113,2059,125,10681,2643,26,45,610,1,610,1,1
25.65,-69.9,-4,"Latin America and the Caribbean",3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
104.14,-69.9,-4,"Latin America and the Caribbean",3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
31.44,-69.9,-4,"Latin America and the Caribbean",3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
105.37,-69.9,-4,"Latin America and the Caribbean",3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
636,37,-4.5,"Africa",8,8,307,125,265,1226,4365,632,21,65,175,1,175,1,11
739,37,-4.5,"Africa",8,8,307,125,265,1226,4365,632,21,65,175,1,175,1,11
600,12.03083,-4.744722,"Africa",1,8,187,120,2353,90,10229,1206,25,55,264,3,264,1,1
145,38.78333,-5.716667,"Africa",3,2,254,127,996,59,9084,1153,27,60,498,1,498,11,11
109.24,-76.1,-5.75,"Latin America and the Caribbean",1,2,259,117,1467,144,18809,2107,27,47,420,1,420,1,1
103.97,-76.1,-5.75,"Latin America and the Caribbean",1,2,259,117,1467,144,18809,2107,27,47,420,1,420,1,1
107.1,-76.1,-5.75,"Latin America and the Caribbean",1,2,259,117,1467,144,18809,2107,27,47,420,1,420,1,1
178.5,-76.08333,-5.76667,"Latin America and the Caribbean",1,2,259,117,1585,144,18809,2107,27,47,420,1,420,1,1
173.59,-61.4,-6.1,"Latin America and the Caribbean",1,2,370,112,2514,69,8919,2430,27,39,375,1,375,1,1
441.5,-37.25,-6.56667,"Latin America and the Caribbean",8,3,191,137,1522,188,4161,759,27,61,120,1,120,19,19
374,-37.25,-6.567,"Latin America and the Caribbean",8,3,191,137,1522,188,4161,759,27,61,120,1,120,19,19
105,23.1,-6.6,"Africa",8,8,214,129,1109,799,7969,1590,24,54,181,2,181,1,1
466,23.95,-6.8,"Africa",8,8,209,146,1306,738,6915,1421,24,53,222,1,222,11,11
280,13.26831,-7.232028,"Africa",8,8,270,115,1168,215,8229,754,25,63,254,2,254,1,1
262,13.26831,-7.232028,"Africa",8,8,270,115,1168,215,8229,754,25,63,254,2,254,1,1
3090,-38.5,-7.5,"Latin America and the Caribbean",8,3,212,133,429,499,4055,923,24,62,161,3,161,18,17
1460,-38.5,-7.5,"Latin America and the Caribbean",8,3,212,133,429,499,4055,923,24,62,161,3,161,18,17
2340,-38.5,-7.5,"Latin America and the Caribbean",8,3,212,133,429,499,4055,923,24,62,161,3,161,18,17
123,-40.333,-7.583,"Latin America and the Caribbean",3,3,234,134,683,772,4083,768,23,60,125,1,125,11,11
954,15.26375,-7.710917,"Africa",8,8,298,120,1277,1241,8602,1469,21,55,252,2,252,11,11
705,15.26375,-7.710917,"Africa",8,8,298,120,1277,1241,8602,1469,21,55,252,2,252,11,11
982,15.27717,-7.801361,"Africa",8,8,340,119,1235,1233,8039,1447,21,54,249,2,249,11,11
913,15.27717,-7.801361,"Africa",8,8,340,119,1235,1233,8039,1447,21,54,249,2,249,11,11
303.8,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
262.1,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
391.4,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
283.9,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
313.9,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
268.7,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
223.6,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
206.5,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
295.4,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
237.3,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
219.4,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
275,-40.17,-7.82,"Latin America and the Caribbean",8,3,204,131,650,493,2442,674,24,62,123,1,123,18,18
199,15.65353,-7.889528,"Africa",3,8,146,117,1444,1209,8509,1438,21,52,216,2,216,11,11
140,15.65353,-7.889528,"Africa",3,8,146,117,1444,1209,8509,1438,21,52,216,2,216,11,11
385.3,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
332.3,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
346.5,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
255.2,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
228.3,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
220.8,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
238.7,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
240.8,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
181.3,-39.58,-8.08,"Latin America and the Caribbean",8,3,156,134,790,411,2529,588,25,63,93,1,93,18,11
406.9,-36.01667,-8.11667,"Latin America and the Caribbean",9,3,191,131,900,458,6186,547,23,65,226,3,226,17,17
418,-36.017,-8.117,"Latin America and the Caribbean",9,3,191,131,900,458,6186,547,23,65,226,3,226,17,17
160,16.20364,-8.447806,"Africa",3,8,194,123,1645,1160,7895,1320,21,52,204,2,204,5,5
115,16.20364,-8.447806,"Africa",3,8,194,123,1645,1160,7895,1320,21,52,204,2,204,5,5
331.93,-72.8,-8.9,"Latin America and the Caribbean",3,2,265,119,1747,233,16822,1774,25,49,325,1,325,1,1
240.19,-72.3,-9,"Latin America and the Caribbean",3,2,263,117,1745,277,15687,1790,25,51,257,1,257,1,1
178,16.47986,-9.222083,"Africa",3,8,173,121,1628,1149,8729,1192,21,57,158,2,158,11,11
164,16.47986,-9.222083,"Africa",3,8,173,121,1628,1149,8729,1192,21,57,158,2,158,11,11
364,16.335,-9.293417,"Africa",3,8,199,125,1605,1129,8998,1150,21,58,166,1,166,11,11
373,16.335,-9.293417,"Africa",3,8,199,125,1605,1129,8998,1150,21,58,166,1,166,11,11
404,15.20797,-9.501778,"Africa",8,8,334,128,1279,735,8025,1055,23,61,240,5,240,11,1
253,15.20797,-9.501778,"Africa",8,8,334,128,1279,735,8025,1055,23,61,240,5,240,11,1
118.14,-55.9,-9.6,"Latin America and the Caribbean",10,2,230,106,1497,268,8822,2216,27,45,622,2,622,1,1
360,-67,-10,"Latin America and the Caribbean",3,2,279,118,2368,173,9087,1816,26,44,287,1,287,1,1
600,-67,-10,"Latin America and the Caribbean",3,2,279,118,2368,173,9087,1816,26,44,287,1,287,1,1
405.7,-55.53043,-10.15289,"Latin America and the Caribbean",9,2,236,121,1967,265,8486,2112,27,45,338,1,338,1,1
1997,-48.167,-10.267,"Latin America and the Caribbean",3,2,266,119,1600,568,5733,1625,24,51,284,4,284,11,11
191.8,-62.5,-10.5,"Latin America and the Caribbean",8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
108.4,-62.5,-10.5,"Latin America and the Caribbean",8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
98.1,-62.5,-10.5,"Latin America and the Caribbean",8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
96.2,-62.5,-10.5,"Latin America and the Caribbean",8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
122.9,-62.5,-10.5,"Latin America and the Caribbean",8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
110.7,-62.5,-10.5,"Latin America and the Caribbean",8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
178.81,-68.3,-10.6,"Latin America and the Caribbean",3,2,175,111,2054,191,10338,1718,25,47,217,1,217,1,1
341.65,-68.3,-10.6,"Latin America and the Caribbean",3,2,175,111,2054,191,10338,1718,25,47,217,1,217,1,1
155.84,-68.8,-10.8,"Latin America and the Caribbean",3,2,159,117,1634,261,12371,1691,25,47,226,2,226,1,1
136.44,-68.8,-10.8,"Latin America and the Caribbean",3,2,159,117,1634,261,12371,1691,25,47,226,2,226,1,1
1100,14.364,-10.8435,"Africa",8,8,341,126,1311,1027,10335,906,21,61,215,3,215,11,11
802,14.364,-10.8435,"Africa",8,8,341,126,1311,1027,10335,906,21,61,215,3,215,11,11
61.25,-55.3,-11.4,"Latin America and the Caribbean",1,2,250,116,2189,366,7907,1852,25,44,251,1,251,11,11
911.98,27.51007,-11.56264,"Africa",8,8,352,136,1219,1276,7260,1124,20,57,218,1,218,11,11
434,27.49895,-11.56365,"Africa",8,8,352,136,1055,1276,7260,1124,20,57,218,1,218,11,11
439,14.86553,-11.89628,"Africa",8,11,300,109,1381,1801,7972,1499,18,56,390,5,390,11,11
284,14.86553,-11.89628,"Africa",8,11,300,109,1381,1801,7972,1499,18,56,390,5,390,11,11
251,16.15292,-12.17864,"Africa",1,8,234,122,2012,1653,8920,1377,19,59,183,2,183,1,1
189,16.15292,-12.17864,"Africa",1,8,234,122,2012,1653,8920,1377,19,59,183,2,183,1,1
194.5,136.8167,-12.26667,"Asia and the Pacific",1,8,305,111,3727,23,7635,1355,27,58,223,1,223,1,1
312,15.16603,-12.33175,"Africa",8,11,208,122,1162,1680,7454,1442,19,58,200,3,200,11,11
221,15.16603,-12.33175,"Africa",8,11,208,122,1162,1680,7454,1442,19,58,200,3,200,11,11
173,131.0467,-12.47833,"Asia and the Pacific",1,8,216,122,4438,27,5319,1719,27,59,228,1,228,11,11
727.02,-69,-12.5,"Latin America and the Caribbean",1,2,284,117,2290,199,19130,2008,25,49,381,1,381,1,1
117.3,-51.8396,-12.7513,"Latin America and the Caribbean",1,2,235,122,2339,345,6036,1583,26,50,237,1,237,11,11
43.9,-51.6981,-12.7513,"Latin America and the Caribbean",3,8,249,127,1939,311,7158,1571,26,50,202,1,202,11,11
36.1,-51.6981,-12.7513,"Latin America and the Caribbean",3,8,249,127,1939,311,7158,1571,26,50,202,1,202,11,11
30.7,-51.6981,-12.7513,"Latin America and the Caribbean",3,8,249,127,1939,311,7158,1571,26,50,202,1,202,11,11
178.22,-69.3,-12.8,"Latin America and the Caribbean",1,2,250,120,2505,220,20118,2486,25,48,443,1,443,1,1
256.29,-69.3,-12.8,"Latin America and the Caribbean",1,2,250,120,2505,220,20118,2486,25,48,443,1,443,1,1
337.13,-69.3,-12.8,"Latin America and the Caribbean",1,2,250,120,2505,220,20118,2486,25,48,443,1,443,1,1
342.15,-69.3,-12.8,"Latin America and the Caribbean",1,2,250,120,2505,220,20118,2486,25,48,443,1,443,1,1
528.8,-69.3,-12.8,"Latin America and the Caribbean",1,2,250,120,2505,220,20118,2486,25,48,443,1,443,1,1
418.49,-69.3,-12.8,"Latin America and the Caribbean",1,2,250,120,2505,220,20118,2486,25,48,443,1,443,1,1
180,-69.271,-12.83,"Latin America and the Caribbean",1,2,255,121,2505,226,20441,2459,25,47,437,0,437,1,1
1100,-69.2967,-12.8387,"Latin America and the Caribbean",1,2,269,118,2505,215,20406,2575,25,48,458,1,458,1,1
490,-69.296,-12.839,"Latin America and the Caribbean",1,2,269,118,2505,215,20406,2575,25,48,458,1,458,1,1
730,-71.401,-12.866,"Latin America and the Caribbean",3,2,354,109,2057,666,22271,3119,24,54,719,7,719,11,11
600,-71.5327,-12.9475,"Latin America and the Caribbean",3,2,360,106,2052,909,23012,2762,23,54,590,10,590,4,4
333,27.5,-13,"Africa",8,8,266,128,1282,1238,4792,1178,20,56,181,1,181,11,11
1440,-71.543,-13.047,"Latin America and the Caribbean",3,2,351,98,1699,1527,22060,2047,20,53,738,20,738,4,4
1360,-71.537,-13.049,"Latin America and the Caribbean",3,2,351,98,1699,1527,22060,2047,20,53,738,20,738,4,4
800,-71.537,-13.0492,"Latin America and the Caribbean",3,2,351,98,1699,1527,22060,2047,20,53,738,20,738,4,4
760,-71.555,-13.071,"Latin America and the Caribbean",3,2,351,98,1699,1527,22060,2047,20,53,738,20,738,4,4
710,-71.559,-13.074,"Latin America and the Caribbean",3,2,351,98,1699,1527,22060,2047,20,53,738,20,738,4,4
980,-71.574,-13.094,"Latin America and the Caribbean",3,2,327,100,1699,2197,18045,1239,17,54,1020,23,1020,4,4
870,-71.589,-13.107,"Latin America and the Caribbean",3,2,259,106,1620,3115,15341,552,13,61,955,22,955,4,4
920,-71.6,-13.109,"Latin America and the Caribbean",3,2,259,106,1620,3115,15341,552,13,61,955,22,955,4,4
910,-71.604,-13.111,"Latin America and the Caribbean",3,2,259,106,1620,3115,15341,552,13,61,955,22,955,4,4
1090,-71.607,-13.114,"Latin America and the Caribbean",3,2,259,106,1620,3115,15341,552,13,61,955,22,955,4,4
1090,-71.587,-13.19,"Latin America and the Caribbean",3,2,248,116,1539,3371,5364,505,11,64,827,21,827,4,4
700,-71.587,-13.1903,"Latin America and the Caribbean",3,2,248,116,1539,3371,5364,505,11,64,827,21,827,4,4
237.42,29.06542,-13.75714,"Africa",8,8,165,138,740,1191,7860,1010,20,61,145,1,145,11,11
120.72,-61.1,-14.4,"Latin America and the Caribbean",9,3,207,115,1738,193,9767,1475,26,53,245,1,245,11,11
525.44,-61.1,-14.4,"Latin America and the Caribbean",9,3,207,115,1738,193,9767,1475,26,53,245,1,245,11,11
433.08,-61.1,-14.4,"Latin America and the Caribbean",9,3,207,115,1738,193,9767,1475,26,53,245,1,245,11,11
639.09,-61.5,-14.5,"Latin America and the Caribbean",9,3,222,116,1606,236,9680,1411,25,52,210,1,210,11,11
697.75,-61.5,-14.5,"Latin America and the Caribbean",9,3,222,116,1606,236,9680,1411,25,52,210,1,210,11,11
102.78,-60.9,-14.6,"Latin America and the Caribbean",9,8,220,119,1730,215,9838,1466,26,53,221,1,221,11,11
