"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
20.3676,-100.222778,24.314972,0,6,14,280,134,438,1805,3392,328,17,77,242,1,242,6,6
5.6186,-100.085114,24.317638,0,3,14,319,130,266,1866,3573,354,17,74,284,4,284,25,25
2.799999952,-100.076164,31.768917,2620,3,9,328,153,1506,526,2930,610,18,75,227,1,227,19,19
2.56,-100.076164,31.768917,2620,3,9,328,153,1506,526,2930,610,18,75,227,1,227,19,19
13.69999981,-100.065315,31.765715,2620,3,9,328,153,1506,526,2930,610,18,75,227,1,227,19,19
10.275,-100.065315,31.765715,2620,3,9,328,153,1506,526,2930,610,18,75,227,1,227,19,19
2.200000048,-100.063621,31.763563,2620,3,9,328,153,1506,526,2930,610,18,75,227,1,227,19,19
2.95,-100.063621,31.763563,2620,3,9,328,153,1506,526,2930,610,18,75,227,1,227,19,19
4.1927,-100.044998,23.746666,258,3,14,301,130,228,1744,4468,402,18,71,302,4,302,6,6
16.1,-99.986681,34.817181,95,1,9,202,149,1746,578,2180,586,16,71,186,1,186,16,16
10.20985,-99.986679,34.817181,95,1,9,202,149,1746,578,2180,586,16,71,186,1,186,16,16
14.6,-99.916847,34.763556,95,3,9,264,152,1193,509,2766,595,16,71,154,0,154,19,16
8.9695,-99.916847,34.763557,95,3,9,264,152,1193,509,2766,595,16,71,154,0,154,19,16
3.15035,-99.911903,34.812866,95,1,9,184,150,1154,552,2631,602,16,71,167,1,167,16,16
6,-99.911903,34.812867,95,1,9,184,150,1154,552,2631,602,16,71,167,1,167,16,16
4.2,-99.909722,33.896111,671,1,9,283,149,1582,474,2436,617,17,74,213,1,213,16,16
4.2,-99.909721,33.896111,671,1,9,283,149,1582,474,2436,617,17,74,213,1,213,16,16
6.5,-99.900278,34.021667,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
10.5,-99.900276,34.021667,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
6.45,-99.900276,34.021667,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
5.6,-99.895556,34.025,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
5.62,-99.895554,34.025002,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
1.2,-99.881389,34.027222,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
1.15,-99.881386,34.027222,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
3.3,-99.88028,32.409248,4083,3,9,297,153,1054,568,2962,619,18,74,203,0,203,16,7
0.899999976,-99.875557,34.026943,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
0.76,-99.875557,34.026943,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
0.8,-99.875556,34.026944,0,3,9,320,148,926,505,2981,615,17,74,263,1,263,16,16
4.9795,-99.868698,34.765446,95,3,9,264,152,1083,509,2766,595,16,71,154,0,154,16,16
8.8,-99.868694,34.765444,95,3,9,264,152,1083,509,2766,595,16,71,154,0,154,16,16
5.3638,-99.863609,23.585278,626,3,14,282,131,143,1744,4167,434,18,74,315,10,315,17,17
8.9679,-99.8621,33.445469,0,3,9,320,152,2259,446,2584,623,17,73,182,0,182,16,16
16.2,-99.834047,34.872578,95,3,9,199,151,405,563,2556,610,16,72,152,1,152,16,16
10.7406,-99.834045,34.872578,95,3,9,199,151,405,563,2556,610,16,72,152,1,152,16,16
4.8,-99.784142,31.616112,1910,5,9,335,152,492,490,2715,635,18,76,243,1,243,19,19
3.16,-99.772346,31.634506,1910,5,9,307,152,457,513,2903,640,18,75,239,1,239,19,19
50.63,-99.769974,34.506584,95,3,9,327,152,2047,463,2591,619,17,73,162,0,162,16,16
50.63,-99.769972,34.506583,95,3,9,327,152,2047,463,2591,619,17,73,162,0,162,16,16
2.92,-99.76667,31.613068,1910,5,9,335,152,492,490,2715,635,18,76,243,1,243,19,19
2.099999905,-99.764786,31.600945,1910,5,9,335,152,492,490,2715,635,18,76,243,1,243,19,19
1.995,-99.764786,31.600945,1910,5,9,335,152,492,490,2715,635,18,76,243,1,243,19,19
6.4,-99.696444,34.701261,95,3,9,340,154,732,468,2337,643,16,74,155,1,155,16,16
7.400000095,-99.696442,34.70126,95,3,9,340,154,732,468,2337,643,16,74,155,1,155,16,16
6.44,-99.696442,34.70126,95,3,9,340,154,732,468,2337,643,16,74,155,1,155,16,16
35.93,-99.603528,34.513917,95,6,9,344,156,859,441,2630,659,17,76,177,0,177,16,16
4.276,-99.55011,23.530695,626,3,4,373,114,81,1437,7212,557,19,71,652,12,652,17,19
8,-99.540398,34.996948,95,3,9,249,155,1344,502,2523,686,16,71,179,0,179,16,16
8,-99.540022,34.996853,95,3,9,249,155,1344,502,2523,686,16,71,179,0,179,16,16
4.521000047,-99.518005,34.73888,95,3,9,339,156,651,451,2527,685,16,73,165,0,165,16,16
4.0751,-99.518005,34.73888,95,3,9,339,156,651,451,2527,685,16,73,165,0,165,16,16
4.0751,-99.518003,34.738881,95,3,9,339,156,651,451,2527,685,16,73,165,0,165,16,16
26.8748,-99.462959,34.929913,2,1,9,258,155,1655,481,2458,700,16,69,169,1,169,16,16
26.8748,-99.462956,34.929911,2,1,9,258,155,1655,481,2458,700,16,69,169,1,169,16,16
10.0727,-99.448472,34.523111,2,3,9,265,157,1075,408,3063,692,17,71,170,0,170,16,16
12.1,-99.432083,27.034111,722,3,14,257,151,203,113,3352,483,23,78,245,1,245,25,25
12.05,-99.432083,27.034111,722,3,14,257,151,203,113,3352,483,23,78,245,1,245,25,25
2.6211,-99.426765,30.642118,0,6,9,310,153,425,515,2962,635,18,70,319,1,319,19,19
28.58,-99.413864,34.757084,2,1,9,205,157,1736,436,2820,701,16,70,164,0,164,16,16
28.58,-99.413861,34.757083,2,1,9,205,157,1736,436,2820,701,16,70,164,0,164,16,16
9.47,-99.411361,34.507667,2,3,9,265,157,1729,408,3063,692,17,71,170,0,170,16,16
12.998,-99.40728,34.681999,2,1,9,205,157,1717,436,2820,701,16,70,164,0,164,16,16
12.998,-99.407278,34.682,2,1,9,205,157,1717,436,2820,701,16,70,164,0,164,16,16
24.66,-99.342316,34.49844,5,3,9,202,155,1729,406,2257,705,17,69,173,0,173,16,16
24.66,-99.341944,34.498333,5,3,9,202,155,1729,406,2257,705,17,69,173,0,173,16,16
15.742,-99.341888,34.498417,5,3,9,202,155,1729,406,2257,705,17,69,173,0,173,16,16
15.742,-99.341667,34.498417,5,3,9,202,155,1729,406,2257,705,17,69,173,0,173,16,16
4.113,-99.331749,33.891193,671,3,9,288,156,994,377,2573,656,17,72,157,0,157,16,16
4.423,-99.331747,33.891192,671,3,9,288,156,994,377,2573,656,17,72,157,0,157,16,16
5.828,-99.325256,33.887588,671,3,9,288,156,994,377,2573,656,17,72,157,0,157,16,16
6.4761,-99.325253,33.887589,671,3,9,288,156,994,377,2573,656,17,72,157,0,157,16,16
4.800000191,-99.244309,27.053249,722,1,14,185,157,302,144,3092,506,23,76,140,0,140,19,19
2.75,-99.244309,27.053249,722,1,14,185,157,302,144,3092,506,23,76,140,0,140,19,19
2.8,-99.244306,27.05325,722,1,14,185,157,302,144,3092,506,23,76,140,0,140,19,19
3.786,-99.231611,34.752417,2,1,9,147,154,899,438,3429,716,16,70,202,0,202,16,16
2.9088,-99.231529,31.14925,312,6,9,342,154,341,515,3383,668,18,70,300,1,300,16,16
3.3,-99.227083,26.858417,150,3,14,218,152,389,100,3110,508,23,77,146,1,146,17,17
3.3,-99.227081,26.858418,150,3,14,218,152,389,100,3110,508,23,77,146,1,146,17,17
16.428,-99.224281,34.406361,5,1,9,258,158,2079,382,2082,689,17,71,179,0,179,16,16
16.428,-99.224278,34.406361,5,1,9,258,158,2079,382,2082,689,17,71,179,0,179,16,16
5.06,-99.217918,34.697269,2,1,9,147,154,710,438,3429,716,16,70,202,0,202,16,16
5.06,-99.217556,34.697167,2,1,9,147,154,710,438,3429,716,16,70,202,0,202,16,16
3.40215,-99.179787,31.150749,312,6,9,396,157,341,492,3400,673,18,69,304,1,304,19,19
7.1025,-99.163864,34.639446,2,3,9,226,153,1135,411,2885,720,16,69,176,0,176,16,16
7.8775,-99.163861,34.639444,2,3,9,226,153,1135,411,2885,720,16,69,176,0,176,16,16
2.575,-99.137032,26.713862,150,0,14,194,154,248,101,43104,529,23,77,130,1,130,19,19
2.6,-99.137028,26.713861,150,0,14,194,154,248,101,43104,529,23,77,130,1,130,19,19
24.0132,-99.136889,34.458417,5,1,9,204,155,2195,393,3092,707,17,68,168,0,168,16,16
24.0132,-99.136887,34.458416,5,1,9,204,155,2195,393,3092,707,17,68,168,0,168,16,16
9.216400314,-99.135208,31.186411,312,6,9,388,154,329,510,3478,677,18,70,383,1,383,19,19
6.1225,-99.135208,31.186411,312,6,9,388,154,329,510,3478,677,18,70,383,1,383,19,19
1.6,-99.125278,26.728167,150,0,14,194,154,248,101,43104,529,23,77,130,1,130,19,19
1.58,-99.125275,26.728167,150,0,14,194,154,248,101,43104,529,23,77,130,1,130,19,19
15.938,-99.114611,34.550139,2,1,9,181,153,1609,396,3097,714,17,67,172,0,172,16,16
15.938,-99.114609,34.55014,2,1,9,181,153,1609,396,3097,714,17,67,172,0,172,16,16
4.626,-99.103111,31.107416,312,6,9,396,157,340,492,3400,673,18,69,304,1,304,19,19
7.3726,-99.097328,31.151356,312,6,9,382,157,329,468,3414,677,18,69,335,1,335,19,19
51.31200073,-99.097237,31.192453,312,6,9,379,159,329,492,3477,681,18,69,272,1,272,19,19
38.451,-99.097237,31.192453,312,6,9,379,159,329,492,3477,681,18,69,272,1,272,19,19
3.6707,-99.084839,31.178028,312,6,9,379,159,329,492,3477,681,18,69,272,1,272,19,19
10.8518,-99.066028,34.509389,2,1,9,176,155,1807,412,2774,721,17,67,172,0,172,16,16
10.84935,-99.066025,34.509388,2,1,9,176,155,1807,412,2774,721,17,67,172,0,172,16,16
5.1871,-99.004158,31.036827,312,6,9,355,158,257,497,3434,689,18,69,319,1,319,19,19
6.1,-98.996391,26.590973,201,1,14,252,154,166,114,3184,546,23,78,149,1,149,6,6
6.1,-98.996389,26.590972,201,1,14,252,154,166,114,3184,546,23,78,149,1,149,6,6
13.89999962,-98.861359,27.980402,31,1,14,342,154,302,103,3449,568,22,76,178,0,178,16,16
10.18,-98.861359,27.980402,31,1,14,342,154,302,103,3449,568,22,76,178,0,178,16,16
10.2,-98.861028,27.980111,31,1,14,342,154,302,103,3449,568,22,76,178,0,178,16,16
4.57,-98.860972,32.204222,0,5,9,342,157,926,470,3420,728,18,71,279,1,279,19,19
8.5,-98.789291,28.535755,0,1,14,224,154,774,111,3688,600,22,70,160,0,160,19,19
17.5,-98.777977,28.529657,0,1,14,224,154,774,111,3688,600,22,70,160,0,160,19,19
15.06,-98.777977,28.529657,0,1,14,224,154,774,111,3688,600,22,70,160,0,160,19,19
2.200000048,-98.752518,28.471214,67,1,14,317,154,774,106,3674,589,22,71,231,0,231,16,16
7.1,-98.752518,28.471214,67,1,14,317,154,774,106,3674,589,22,71,231,0,231,16,16
2,-98.743965,28.489994,67,1,14,224,154,808,111,3688,600,22,70,160,0,160,16,19
1.7,-98.743965,28.489994,67,1,14,224,154,808,111,3688,600,22,70,160,0,160,16,19
1.899999976,-98.725082,28.516872,0,1,14,289,153,808,107,3731,607,22,71,141,0,141,19,19
1.41,-98.725082,28.516872,0,1,14,289,153,808,107,3731,607,22,71,141,0,141,19,19
2.885,-98.683006,28.560223,0,1,14,289,153,311,107,3731,607,22,71,141,0,141,19,19
1.93,-98.679001,28.557692,0,1,14,289,153,311,107,3731,607,22,71,141,0,141,19,19
5.38,-98.676331,30.570786,9,8,9,251,156,403,409,3486,732,19,69,327,2,327,19,19
3.29,-98.664719,28.195299,67,1,14,431,156,486,85,4302,590,22,75,160,0,160,16,16
8.100000381,-98.66172,28.215614,67,1,14,297,155,766,88,3983,589,22,75,155,1,155,16,16
8.25,-98.66172,28.215614,67,1,14,297,155,766,88,3983,589,22,75,155,1,155,16,16
7.199999809,-98.614609,28.459907,67,1,14,279,154,567,91,3977,605,22,72,191,0,191,19,19
5.25,-98.614609,28.459907,67,1,14,279,154,567,91,3977,605,22,72,191,0,191,19,19
3.799999952,-98.470619,28.63464,405,1,14,328,153,372,99,4153,638,21,72,250,0,250,19,16
3.04,-98.470619,28.63464,405,1,14,328,153,372,99,4153,638,21,72,250,0,250,19,16
2.56,-98.462242,28.640106,405,1,14,284,152,372,102,3752,651,21,71,216,1,216,19,19
1.200000048,-98.444771,28.552328,405,0,14,297,155,478,81,3468,637,22,72,201,0,201,16,16
1,-98.444771,28.552328,405,0,14,297,155,478,81,3468,637,22,72,201,0,201,16,16
17.20000076,-98.433823,28.508556,405,0,14,297,155,783,81,3468,637,22,72,201,0,201,16,16
8.005,-98.433823,28.508556,405,0,14,297,155,783,81,3468,637,22,72,201,0,201,16,16
9.55,-98.433823,28.508556,405,0,14,297,155,783,81,3468,637,22,72,201,0,201,16,16
3,-98.368347,27.759966,0,1,14,266,154,1000,120,4326,642,22,71,187,0,187,16,16
2.95,-98.368347,27.759966,0,1,14,266,154,1000,120,4326,642,22,71,187,0,187,16,16
3,-98.368028,27.759667,0,1,14,266,154,1000,120,4326,642,22,71,187,0,187,16,16
114.9964,-98.302722,32.29825,315,5,9,181,154,853,447,3791,794,18,68,326,1,326,19,19
4.699999809,-98.272224,28.031694,330,1,14,300,151,932,112,4780,673,22,74,185,1,185,16,16
4.025,-98.272224,28.031694,330,1,14,300,151,932,112,4780,673,22,74,185,1,185,16,16
4,-98.272222,28.031694,330,1,14,300,151,932,112,4780,673,22,74,185,1,185,16,16
3.115,-98.260368,32.003204,315,6,9,249,154,359,402,3633,817,18,72,264,1,264,19,19
5.06,-98.201694,32.252583,315,1,9,187,152,637,419,4184,795,18,67,335,1,335,19,19
5.06,-98.201691,32.252583,315,1,9,187,152,637,419,4184,795,18,67,335,1,335,19,19
20.985,-98.1815,32.245472,315,1,9,230,155,637,405,4123,808,18,71,285,1,285,16,16
3.59,-98.15522,32.117168,315,6,9,239,155,521,385,3436,810,18,72,317,1,317,19,19
3.200000048,-98.141586,30.112305,0,6,9,299,152,822,387,3806,861,19,72,331,2,331,19,19
2.24,-98.141586,30.112305,0,6,9,299,152,822,387,3806,861,19,72,331,2,331,19,19
2.200000048,-98.14122,30.113056,0,6,9,299,152,822,387,3806,861,19,72,331,2,331,19,19
2.025,-98.14122,30.113056,0,6,9,299,152,822,387,3806,861,19,72,331,2,331,19,19
3.1441,-98.093111,32.207222,315,1,9,225,153,730,369,3544,802,18,73,416,1,416,19,19
0.359,-98.093109,32.207222,315,1,9,225,153,730,369,3544,802,18,73,416,1,416,19,19
22.8,-98.091278,32.119526,315,1,9,260,157,521,377,3873,808,18,73,292,1,292,16,16
25.7968,-98.091278,32.119528,315,1,9,260,157,521,377,3873,808,18,73,292,1,292,16,16
52.835,-98.084278,32.120667,315,1,9,260,157,630,377,3873,808,18,73,292,1,292,16,16
4.668,-98.074,32.127972,315,1,9,260,157,752,377,3873,808,18,73,292,1,292,16,16
4.668,-98.073998,32.127972,315,1,9,260,157,752,377,3873,808,18,73,292,1,292,16,16
4.276,-98.073611,32.128056,315,1,9,260,157,752,377,3873,808,18,73,292,1,292,16,16
2.106,-98.073608,32.128056,315,1,9,260,157,752,377,3873,808,18,73,292,1,292,16,16
3.995525,-98.064125,27.254454,0,1,8,97,158,577,34,4372,645,22,67,142,0,142,19,19
2.293,-98.054161,27.368694,0,1,8,90,159,1018,39,4907,649,22,67,162,0,162,16,16
4.618999953,-98.047188,27.411917,0,1,8,144,157,952,40,4728,654,22,70,173,0,173,16,16
1.899999976,-98.047188,27.411917,0,1,8,144,157,952,40,4728,654,22,70,173,0,173,16,16
2.9028,-98.047188,27.411917,0,1,8,144,157,952,40,4728,654,22,70,173,0,173,16,16
13.24300037,-98.046555,27.296333,0,1,8,97,158,1018,34,4372,645,22,67,142,0,142,19,19
18.60000038,-98.046555,27.296333,0,1,8,97,158,1018,34,4372,645,22,67,142,0,142,19,19
11.8255,-98.046555,27.296333,0,1,8,97,158,1018,34,4372,645,22,67,142,0,142,19,19
4.6395,-98.02726,27.37517,0,1,8,90,159,952,39,4907,649,22,67,162,0,162,16,16
2.3,-98.011734,29.939379,0,6,9,339,147,780,300,3967,879,19,68,385,2,385,19,19
15.10000038,-98.001663,29.656578,0,1,9,385,161,719,183,4063,876,20,70,243,1,243,19,16
8.4,-98.001663,29.656578,0,1,9,385,161,719,183,4063,876,20,70,243,1,243,19,16
4.961999977,-97.995155,27.415455,30,1,8,170,156,819,29,5089,663,22,70,177,0,177,16,16
2.099999905,-97.995155,27.415455,30,1,8,170,156,819,29,5089,663,22,70,177,0,177,16,16
3.10755,-97.995155,27.415455,30,1,8,170,156,819,29,5089,663,22,70,177,0,177,16,16
1.1,-97.987877,27.267246,30,1,8,91,161,668,26,4776,652,22,66,137,0,137,16,16
3.4675,-97.979134,34.959766,273,3,9,269,152,879,354,3065,810,16,66,280,1,280,16,16
3.4675,-97.979133,34.959767,273,3,9,269,152,879,354,3065,810,16,66,280,1,280,16,16
5.300000191,-97.953804,27.396359,30,1,8,89,160,819,29,4322,656,22,67,177,0,177,16,16
4.2,-97.953804,27.396359,30,1,8,89,160,819,29,4322,656,22,67,177,0,177,16,16
1.445,-97.949585,27.326706,30,1,8,89,160,625,29,4322,656,22,67,177,0,177,16,16
3.1,-97.928459,27.310797,30,1,8,91,161,625,26,4776,652,22,66,137,0,137,16,16
2.1695,-97.918892,27.262619,30,1,8,91,161,668,26,4776,652,22,66,137,0,137,16,16
3.7535,-97.915359,27.281252,30,1,8,78,161,775,18,4086,658,22,66,189,0,189,16,30
7.86,-97.878853,27.546637,0,1,8,265,158,740,24,4720,684,22,73,163,0,163,30,30
2.145,-97.874618,27.267183,30,1,8,78,161,775,18,4086,658,22,66,189,0,189,30,30
6.599999905,-97.873261,27.273926,30,1,8,78,161,775,18,4086,658,22,66,189,0,189,30,30
4.57,-97.873261,27.273926,30,1,8,78,161,775,18,4086,658,22,66,189,0,189,30,30
3.2061,-97.844871,27.320497,30,1,8,140,162,735,19,4460,665,22,68,143,0,143,30,30
6.1,-97.83783,27.327572,30,1,8,140,162,735,19,4460,665,22,68,143,0,143,30,30
1.399999976,-97.759544,32.696793,250,1,9,204,150,449,292,4188,832,18,70,343,1,343,19,19
1.25,-97.759544,32.696793,250,1,9,204,150,449,292,4188,832,18,70,343,1,343,19,19
2,-97.759499,32.69656,250,1,9,204,150,449,292,4188,832,18,70,343,1,343,19,19
1.5,-97.759369,32.696774,250,1,9,204,150,449,292,4188,832,18,70,343,1,343,19,19
1.29,-97.759369,32.696774,250,1,9,204,150,449,292,4188,832,18,70,343,1,343,19,19
5.733,-97.738831,28.371222,545,1,5,294,158,548,72,4702,800,21,69,235,0,235,16,16
33.50400146,-97.736893,28.338362,545,1,5,294,158,497,72,4702,800,21,69,235,0,235,16,16
15.081,-97.736893,28.338362,545,1,5,294,158,497,72,4702,800,21,69,235,0,235,16,16
8.0655,-97.718918,26.399944,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
8.49,-97.718917,26.399944,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
34.187,-97.71872,28.102945,545,1,8,280,160,1502,37,2434,810,22,68,246,0,246,16,16
4.113,-97.716194,26.398777,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
4.57,-97.716194,26.398778,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
9.96,-97.714333,26.400472,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
9.96,-97.714333,26.400473,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
13.88,-97.713778,26.399917,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
10.41,-97.713776,26.399918,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
21.72,-97.712222,26.396389,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
18.462,-97.712219,26.396389,159,1,8,217,156,948,12,2470,703,23,75,209,0,209,16,16
37.2,-97.669418,28.121084,545,1,8,287,160,1058,43,5059,818,22,68,258,0,258,16,16
21.846,-97.669418,28.121084,545,1,8,287,160,1058,43,5059,818,22,68,258,0,258,16,16
18.86399963,-97.663864,28.126472,545,1,8,287,160,818,43,5059,818,22,68,258,0,258,16,16
9.1975,-97.663864,28.126472,545,1,8,287,160,818,43,5059,818,22,68,258,0,258,16,16
32.178,-97.65522,29.897167,0,1,9,396,159,545,163,4351,896,20,69,251,0,251,16,16
2.92655,-97.593712,29.961128,0,5,5,368,158,636,161,5056,892,20,67,323,1,323,19,19
2.9286,-97.593708,29.961128,0,5,5,368,158,636,161,5056,892,20,67,323,1,323,19,19
4.8,-97.428665,28.100334,545,1,8,232,151,1192,17,5758,867,22,69,452,0,452,16,16
2.5596,-97.428665,28.100334,545,1,8,232,151,1192,17,5758,867,22,69,452,0,452,16,16
6.25,-97.39872,28.125999,545,1,8,245,159,1178,19,5320,882,22,68,317,0,317,16,16
4.1545,-97.39872,28.125999,545,1,8,245,159,1178,19,5320,882,22,68,317,0,317,16,16
6.53,-97.325528,28.113972,545,1,8,300,156,1491,12,5191,885,22,69,349,0,349,16,30
5.06,-97.32525,28.115056,545,1,8,300,156,1491,12,5191,885,22,69,349,0,349,16,30
5.06,-97.325249,28.115055,545,1,8,300,156,1491,12,5191,885,22,69,349,0,349,16,30
4.134,-97.313248,28.122333,545,1,8,285,161,1532,14,5495,903,22,68,296,0,296,16,16
7.086,-96.888603,31.788797,0,1,9,349,157,722,186,3974,913,19,69,285,1,285,19,19
7.238799843,-96.871727,31.974455,0,1,9,387,158,1064,154,3718,903,19,70,216,0,216,19,19
5.6961,-96.871727,31.974455,0,1,9,387,158,1064,154,3718,903,19,70,216,0,216,19,19
3.46365,-96.806541,31.644081,0,1,9,317,156,781,171,3628,935,19,69,249,1,249,19,19
3.481,-96.754265,29.933239,865,3,9,203,154,816,132,5585,1003,20,62,337,1,337,19,19
2.043,-96.754264,29.933239,865,3,9,203,154,816,132,5585,1003,20,62,337,1,337,19,19
16.183,-95.388779,33.103195,0,3,5,200,144,1912,151,4784,1114,17,55,305,1,305,19,19
4.61655,-95.176781,31.483254,0,1,6,180,137,1682,93,1168,1089,19,52,305,1,305,19,19
3.36,-95.168222,30.147056,49,1,6,86,146,1363,36,3212,1278,20,49,411,0,411,19,19
3.18725,-95.168222,30.147056,49,1,6,86,146,1363,36,3212,1278,20,49,411,0,411,19,19
2.976000023,-95.163017,30.127556,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
3.84,-95.155556,30.143528,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
3.5562,-95.155556,30.143528,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
2.735999994,-95.146667,30.137083,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
2.7008,-95.146667,30.137083,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
4.0898,-95.145073,31.292997,0,1,6,156,136,1712,113,6302,1101,19,53,342,1,342,19,19
2.784000006,-95.139381,30.13465,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
2.7337,-95.139381,30.13465,49,1,6,86,146,1195,36,3212,1278,20,49,411,0,411,19,19
0.85645,-95.039697,30.355597,49,1,6,85,145,1459,50,8083,1310,19,49,374,0,374,19,19
2.4,-95.02225,30.372056,49,1,6,75,147,1439,60,8668,1295,19,50,345,0,345,19,1
5.135999908,-94.999694,30.355639,78,1,6,85,145,1762,50,8083,1310,19,49,374,0,374,19,19
5.32575,-94.999694,30.355639,78,1,6,85,145,1762,50,8083,1310,19,49,374,0,374,19,19
2.4,-94.996944,30.366558,78,1,6,61,146,1762,49,6988,1317,19,49,384,1,384,19,19
0.9788,-94.996944,30.366558,78,1,6,61,146,1762,49,6988,1317,19,49,384,1,384,19,19
5.9126,-94.790466,31.500166,0,1,6,131,134,1912,84,300,1127,19,54,333,1,333,19,19
4.0653,-94.766968,31.505613,0,1,6,131,134,1912,84,300,1127,19,54,333,1,333,19,19
5.157999907,-94.763306,31.504028,0,1,6,131,134,1912,84,300,1127,19,54,333,1,333,19,19
4.3495,-94.763306,31.504028,0,1,6,131,134,1912,84,300,1127,19,54,333,1,333,19,19
5.22,-94.761981,31.506469,0,1,6,131,134,1912,84,300,1127,19,54,333,1,333,19,19
7.51,-94.751862,32.217583,230,3,6,102,138,1997,134,5668,1169,18,55,332,1,332,19,19
6.628,-94.751862,32.217583,230,3,6,102,138,1997,134,5668,1169,18,55,332,1,332,19,19
6.628,-94.751858,32.217583,230,3,6,102,138,1997,134,5668,1169,18,55,332,1,332,19,19
2.8888,-94.675308,30.283058,78,1,6,124,142,1681,38,12162,1389,19,49,454,0,454,1,1
4.752000046,-94.675306,30.283306,78,1,6,124,142,1681,38,12162,1389,19,49,454,0,454,1,1
4.0779,-94.675306,30.283306,78,1,6,124,142,1681,38,12162,1389,19,49,454,0,454,1,1
5.502,-94.668306,30.050506,78,1,8,205,146,1855,23,7205,1423,20,57,418,0,418,30,30
3.168000011,-94.647639,30.452689,78,1,6,129,142,1226,44,2082,1368,19,48,381,0,381,1,1
3.0533,-94.647639,30.452689,78,1,6,129,142,1226,44,2082,1368,19,48,381,0,381,1,1
4.2424,-94.631306,30.577528,165,1,6,163,143,1159,67,6429,1342,19,50,324,1,324,1,1
3.168000011,-94.631306,30.577722,165,1,6,163,143,1159,67,6429,1342,19,50,324,1,324,1,1
3.14025,-94.631306,30.577722,165,1,6,163,143,1159,67,6429,1342,19,50,324,1,324,1,1
3.4246,-94.631139,30.577889,165,1,6,163,143,1159,67,6429,1342,19,50,324,1,324,1,1
3.59,-94.627444,32.881083,0,3,6,132,134,1459,113,4118,1176,18,52,306,1,306,19,19
3.168000011,-94.621908,32.079156,230,3,6,111,138,1555,123,5663,1192,18,55,320,1,320,19,19
