"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
6,147.0733593,-34.76797214,"Asia and the Pacific",1,5,233,113,6464,201,3732,525,16,64,252,0,252,5,5
6,147.0749054,-35.26934433,"Asia and the Pacific",3,5,219,113,5413,210,4175,564,16,60,271,1,271,19,19
17,147.0749054,-35.26934433,"Asia and the Pacific",3,5,219,113,5413,210,4175,564,16,60,271,1,271,19,19
6,147.0749079,-35.26933925,"Asia and the Pacific",3,5,219,113,5413,210,4175,564,16,60,271,1,271,19,19
17,147.0749079,-35.26933925,"Asia and the Pacific",3,5,219,113,5413,210,4175,564,16,60,271,1,271,19,19
4,147.0754486,-34.66201098,"Asia and the Pacific",1,5,238,109,6193,207,3506,492,16,64,241,0,241,19,19
10,147.0754486,-34.66201098,"Asia and the Pacific",1,5,238,109,6193,207,3506,492,16,64,241,0,241,19,19
5,147.0757987,-33.34639536,"Asia and the Pacific",1,5,315,113,5281,195,2593,464,17,64,182,0,182,19,19
11,147.0757987,-33.34639536,"Asia and the Pacific",1,5,315,113,5281,195,2593,464,17,64,182,0,182,19,19
20,147.0759061,-33.34637726,"Asia and the Pacific",1,5,315,113,5281,195,2593,464,17,64,182,0,182,19,19
24,147.0759061,-33.34637726,"Asia and the Pacific",1,5,315,113,5281,195,2593,464,17,64,182,0,182,19,19
1,147.0764426,-35.1471562,"Asia and the Pacific",1,5,305,114,6103,190,3921,542,16,60,257,1,257,19,19
2,147.0764426,-35.1471562,"Asia and the Pacific",1,5,305,114,6103,190,3921,542,16,60,257,1,257,19,19
1,147.0764465,-35.14716339,"Asia and the Pacific",1,5,305,114,6103,190,3921,542,16,60,257,1,257,19,19
2,147.0764465,-35.14716339,"Asia and the Pacific",1,5,305,114,6103,190,3921,542,16,60,257,1,257,19,19
6,147.0786399,-32.67530597,"Asia and the Pacific",1,9,179,121,3634,262,2837,447,18,61,173,1,173,19,19
5,147.0787022,-35.77878693,"Asia and the Pacific",3,5,133,116,3752,285,5733,730,15,54,370,2,370,19,19
7,147.0787022,-35.77878693,"Asia and the Pacific",3,5,133,116,3752,285,5733,730,15,54,370,2,370,19,19
19,147.079497,-35.68792873,"Asia and the Pacific",1,5,160,112,4087,240,4917,680,15,56,306,1,306,19,19
4,147.0855786,-33.89182366,"Asia and the Pacific",1,5,159,113,4415,284,3202,503,17,58,242,0,242,19,19
17,147.0855786,-33.89182366,"Asia and the Pacific",1,5,159,113,4415,284,3202,503,17,58,242,0,242,19,19
3,147.088059,-35.53379428,"Asia and the Pacific",1,5,150,112,3058,274,4672,654,15,56,301,1,301,30,30
8,147.0891825,-35.25219718,"Asia and the Pacific",3,5,219,113,4327,210,4175,564,16,60,271,1,271,19,19
8,147.0891876,-35.2522049,"Asia and the Pacific",3,5,219,113,4327,210,4175,564,16,60,271,1,271,19,19
3,147.0941685,-35.28623272,"Asia and the Pacific",3,5,174,112,4327,230,5304,596,16,59,338,1,338,19,19
3,147.0941772,-35.28623962,"Asia and the Pacific",3,5,174,112,4327,230,5304,596,16,59,338,1,338,19,19
4,147.097553,-33.29066419,"Asia and the Pacific",1,5,310,116,7036,190,2808,462,17,63,173,0,173,30,30
16,147.097553,-33.29066419,"Asia and the Pacific",1,5,310,116,7036,190,2808,462,17,63,173,0,173,30,30
7,147.0993578,-32.00862479,"Asia and the Pacific",1,9,313,123,5754,192,2671,466,18,65,157,0,157,19,7
2,147.0997573,-33.34009157,"Asia and the Pacific",1,5,315,113,6783,195,2593,464,17,64,182,0,182,19,19
7,147.0997573,-33.34009157,"Asia and the Pacific",1,5,315,113,6783,195,2593,464,17,64,182,0,182,19,19
2,147.1004152,-33.72414559,"Asia and the Pacific",9,5,167,113,4316,246,2981,488,17,59,220,0,220,19,19
6,147.1004152,-33.72414559,"Asia and the Pacific",9,5,167,113,4316,246,2981,488,17,59,220,0,220,19,19
1,147.1019135,-35.09867477,"Asia and the Pacific",1,5,305,114,5274,190,3921,542,16,60,257,1,257,19,19
2,147.1057171,-35.55725938,"Asia and the Pacific",1,5,143,112,3416,260,4091,667,15,57,278,1,278,19,30
4,147.1064094,-35.79653666,"Asia and the Pacific",3,5,133,116,3001,285,5733,730,15,54,370,2,370,19,19
8,147.107259,-32.97075542,"Asia and the Pacific",1,9,268,117,4431,208,2898,451,18,63,184,1,184,19,19
10,147.1076362,-35.54018021,"Asia and the Pacific",1,5,150,112,3058,274,4672,654,15,56,301,1,301,19,30
4,147.1086312,-34.87356111,"Asia and the Pacific",3,5,226,111,5446,212,4164,544,16,61,224,1,224,30,19
6,147.1086312,-34.87356111,"Asia and the Pacific",3,5,226,111,5446,212,4164,544,16,61,224,1,224,30,19
4,147.1101211,-34.47080132,"Asia and the Pacific",1,5,183,107,5030,244,3398,464,16,60,235,1,235,19,19
6,147.1101211,-34.47080132,"Asia and the Pacific",1,5,183,107,5030,244,3398,464,16,60,235,1,235,19,19
1,147.1150199,-33.94247765,"Asia and the Pacific",3,5,147,113,4415,281,3401,497,16,59,262,1,262,19,19
9,147.1150199,-33.94247765,"Asia and the Pacific",3,5,147,113,4415,281,3401,497,16,59,262,1,262,19,19
1,147.1211288,-33.01841544,"Asia and the Pacific",1,9,268,117,4431,208,2898,451,18,63,184,1,184,19,19
3,147.1211288,-33.01841544,"Asia and the Pacific",1,9,268,117,4431,208,2898,451,18,63,184,1,184,19,19
2,147.1275902,-35.57350415,"Asia and the Pacific",1,5,143,112,3416,260,4091,667,15,57,278,1,278,19,30
2,147.1287855,-35.95996802,"Asia and the Pacific",1,5,156,116,2645,233,5929,747,15,55,256,2,256,19,19
1,147.1293213,-35.43498804,"Asia and the Pacific",9,5,171,111,3286,259,4361,626,15,57,322,2,322,19,19
2,147.1293213,-35.43498804,"Asia and the Pacific",9,5,171,111,3286,259,4361,626,15,57,322,2,322,19,19
1,147.1293335,-35.43498611,"Asia and the Pacific",9,5,171,111,3286,259,4361,626,15,57,322,2,322,19,19
2,147.1293335,-35.43498611,"Asia and the Pacific",9,5,171,111,3286,259,4361,626,15,57,322,2,322,19,19
2,147.1331422,-35.57398504,"Asia and the Pacific",1,5,143,112,3416,260,4091,667,15,57,278,1,278,19,30
4,147.1331422,-35.57398504,"Asia and the Pacific",1,5,143,112,3416,260,4091,667,15,57,278,1,278,19,30
5,147.1374331,-34.83582016,"Asia and the Pacific",1,5,211,106,5446,248,4044,552,16,60,259,1,259,30,30
25,147.1374331,-34.83582016,"Asia and the Pacific",1,5,211,106,5446,248,4044,552,16,60,259,1,259,30,30
2,147.1414539,-35.99320465,"Asia and the Pacific",9,5,157,119,3026,326,5588,811,15,55,321,5,321,19,19
2,147.1440539,-35.98927061,"Asia and the Pacific",9,5,157,119,3026,326,5588,811,15,55,321,5,321,19,19
1,147.1500868,-32.01628855,"Asia and the Pacific",1,9,329,120,5754,188,2641,478,18,66,232,0,232,19,19
10,147.1500868,-32.01628855,"Asia and the Pacific",1,9,329,120,5754,188,2641,478,18,66,232,0,232,19,19
4,147.1517028,-34.01477883,"Asia and the Pacific",9,5,118,112,4462,264,3195,502,17,58,231,0,231,19,19
9,147.1517028,-34.01477883,"Asia and the Pacific",9,5,118,112,4462,264,3195,502,17,58,231,0,231,19,19
1,147.1519695,-35.32156555,"Asia and the Pacific",3,5,148,117,3242,254,4657,619,15,57,368,1,368,19,19
3,147.1519695,-35.32156555,"Asia and the Pacific",3,5,148,117,3242,254,4657,619,15,57,368,1,368,19,19
1,147.1519775,-35.32157135,"Asia and the Pacific",3,5,148,117,3242,254,4657,619,15,57,368,1,368,19,19
3,147.1519775,-35.32157135,"Asia and the Pacific",3,5,148,117,3242,254,4657,619,15,57,368,1,368,19,19
4,147.152323,-34.98068768,"Asia and the Pacific",3,5,205,112,4779,230,3986,564,16,60,312,1,312,19,19
9,147.152323,-34.98068768,"Asia and the Pacific",3,5,205,112,4779,230,3986,564,16,60,312,1,312,19,19
5,147.1548078,-34.96784366,"Asia and the Pacific",3,5,205,112,4779,230,3986,564,16,60,312,1,312,19,19
6,147.1548078,-34.96784366,"Asia and the Pacific",3,5,205,112,4779,230,3986,564,16,60,312,1,312,19,19
30,147.1548078,-34.96784366,"Asia and the Pacific",3,5,205,112,4779,230,3986,564,16,60,312,1,312,19,19
1,147.1573137,-35.80575853,"Asia and the Pacific",9,5,143,114,2593,295,5427,744,15,54,279,2,279,19,19
2,147.1573137,-35.80575853,"Asia and the Pacific",9,5,143,114,2593,295,5427,744,15,54,279,2,279,19,19
5,147.1573768,-35.83775695,"Asia and the Pacific",3,5,186,112,2593,331,5564,781,15,54,297,3,297,19,19
3,147.1584241,-34.00073695,"Asia and the Pacific",9,5,118,112,4462,264,3195,502,17,58,231,0,231,19,19
2,147.1587039,-35.5019924,"Asia and the Pacific",3,5,124,112,3058,308,4977,685,15,56,299,1,299,19,19
1,147.158741,-32.75366585,"Asia and the Pacific",3,9,135,119,3948,280,3468,479,17,59,342,1,342,19,19
2,147.158741,-32.75366585,"Asia and the Pacific",3,9,135,119,3948,280,3468,479,17,59,342,1,342,19,19
4,147.159483,-34.94403143,"Asia and the Pacific",3,5,205,112,4469,230,3986,564,16,60,312,1,312,19,19
20,147.159483,-34.94403143,"Asia and the Pacific",3,5,205,112,4469,230,3986,564,16,60,312,1,312,19,19
3,147.161108,-34.25714462,"Asia and the Pacific",1,5,163,114,4861,266,3605,504,16,59,229,1,229,19,19
5,147.161108,-34.25714462,"Asia and the Pacific",1,5,163,114,4861,266,3605,504,16,59,229,1,229,19,19
4,147.1613673,-34.50591534,"Asia and the Pacific",9,5,176,109,5030,275,3787,494,16,58,259,1,259,19,19
5,147.1613673,-34.50591534,"Asia and the Pacific",9,5,176,109,5030,275,3787,494,16,58,259,1,259,19,19
2,147.1639417,-35.79943832,"Asia and the Pacific",9,5,143,114,2593,295,5427,744,15,54,279,2,279,19,19
10,147.1720834,-35.98200288,"Asia and the Pacific",9,5,157,119,2833,326,5588,811,15,55,321,5,321,19,19
19,147.1720834,-35.98200288,"Asia and the Pacific",9,5,157,119,2833,326,5588,811,15,55,321,5,321,19,19
7,147.1889022,-32.53730357,"Asia and the Pacific",1,9,164,125,4207,263,2734,485,18,62,328,0,328,19,19
9,147.1889022,-32.53730357,"Asia and the Pacific",1,9,164,125,4207,263,2734,485,18,62,328,0,328,19,19
2,147.1906794,-33.97982142,"Asia and the Pacific",9,5,118,112,4535,264,3195,502,17,58,231,0,231,19,19
2,147.2008561,-35.18105369,"Asia and the Pacific",9,5,207,114,4273,201,4523,572,16,60,282,1,282,19,19
2,147.2008667,-35.18106079,"Asia and the Pacific",9,5,207,114,4273,201,4523,572,16,60,282,1,282,19,19
1,147.2018035,-35.1199606,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
2,147.2018035,-35.1199606,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
1,147.2018127,-35.11996841,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
2,147.2018127,-35.11996841,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
1,147.201851,-32.74569266,"Asia and the Pacific",3,9,135,119,3974,280,3468,479,17,59,342,1,342,19,19
4,147.201851,-32.74569266,"Asia and the Pacific",3,9,135,119,3974,280,3468,479,17,59,342,1,342,19,19
1,147.2027435,-35.05661774,"Asia and the Pacific",1,5,260,117,5068,181,4702,555,16,61,278,1,278,19,19
3,147.2027435,-35.05661774,"Asia and the Pacific",1,5,260,117,5068,181,4702,555,16,61,278,1,278,19,19
1,147.2027441,-35.05661256,"Asia and the Pacific",1,5,260,117,5068,181,4702,555,16,61,278,1,278,19,19
3,147.2027441,-35.05661256,"Asia and the Pacific",1,5,260,117,5068,181,4702,555,16,61,278,1,278,19,19
20,147.2059217,-35.97969559,"Asia and the Pacific",9,5,157,119,2833,326,5588,811,15,55,321,5,321,19,19
1,147.2080985,-35.11386331,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
2,147.2080985,-35.11386331,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
3,147.2080994,-35.11386871,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
2,147.2084515,-33.45108041,"Asia and the Pacific",1,5,260,112,6427,202,3240,473,17,63,194,0,194,30,30
40,147.2086052,-33.10922412,"Asia and the Pacific",1,5,262,116,6758,202,3395,468,17,62,163,0,163,30,19
4,147.211709,-34.36009437,"Asia and the Pacific",3,5,210,111,4757,261,3449,500,16,60,239,1,239,19,19
7,147.211709,-34.36009437,"Asia and the Pacific",3,5,210,111,4757,261,3449,500,16,60,239,1,239,19,19
1,147.2127629,-35.11408065,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
2,147.2127629,-35.11408065,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
1,147.2127686,-35.11408615,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
2,147.2127686,-35.11408615,"Asia and the Pacific",9,5,207,114,5068,201,4523,572,16,60,282,1,282,19,19
22,147.2172232,-32.84287347,"Asia and the Pacific",1,9,194,120,4185,247,2846,466,17,61,172,0,172,19,7
2,147.2208099,-35.35099411,"Asia and the Pacific",3,5,148,117,3866,254,4657,619,15,57,368,1,368,19,19
2,147.2208114,-35.35098983,"Asia and the Pacific",3,5,148,117,3866,254,4657,619,15,57,368,1,368,19,19
14,147.2221499,-35.98756461,"Asia and the Pacific",9,5,157,119,2833,326,5588,811,15,55,321,5,321,19,19
4,147.2272474,-35.72170515,"Asia and the Pacific",1,5,172,117,3162,255,5546,710,15,55,274,1,274,19,19
12,147.2279076,-32.81718186,"Asia and the Pacific",1,9,194,120,4185,247,2846,466,17,61,172,0,172,19,7
2,147.2299645,-35.1823545,"Asia and the Pacific",3,5,180,111,4273,216,5349,598,16,59,328,2,328,19,19
2,147.2299652,-35.1823616,"Asia and the Pacific",3,5,180,111,4273,216,5349,598,16,59,328,2,328,19,19
2,147.2309647,-34.36281918,"Asia and the Pacific",1,5,170,112,4757,265,3913,509,16,59,220,0,220,19,19
4,147.2309647,-34.36281918,"Asia and the Pacific",1,5,170,112,4757,265,3913,509,16,59,220,0,220,19,19
2,147.2323471,-33.7757384,"Asia and the Pacific",1,5,182,116,4495,242,3190,494,17,59,228,0,228,19,19
4,147.2323471,-33.7757384,"Asia and the Pacific",1,5,182,116,4495,242,3190,494,17,59,228,0,228,19,19
2,147.233651,-35.31895564,"Asia and the Pacific",9,5,126,118,3866,284,4871,645,15,56,340,2,340,19,19
10,147.233651,-35.31895564,"Asia and the Pacific",9,5,126,118,3866,284,4871,645,15,56,340,2,340,19,19
2,147.2336578,-35.3189621,"Asia and the Pacific",9,5,126,118,3866,284,4871,645,15,56,340,2,340,19,19
10,147.2336578,-35.3189621,"Asia and the Pacific",9,5,126,118,3866,284,4871,645,15,56,340,2,340,19,19
4,147.2337894,-35.58782555,"Asia and the Pacific",9,5,167,115,2980,286,4861,710,15,56,273,0,273,19,19
9,147.2337894,-35.58782555,"Asia and the Pacific",9,5,167,115,2980,286,4861,710,15,56,273,0,273,19,19
8,147.2371178,-32.58782958,"Asia and the Pacific",3,9,139,124,3877,304,3601,512,17,61,258,1,258,19,19
3,147.2392216,-34.38291422,"Asia and the Pacific",1,5,156,115,4529,289,3563,521,16,58,284,1,284,19,19
2,147.241806,-35.56307732,"Asia and the Pacific",9,5,167,115,2980,286,4861,710,15,56,273,0,273,19,19
3,147.241806,-35.56307732,"Asia and the Pacific",9,5,167,115,2980,286,4861,710,15,56,273,0,273,19,19
8,147.2420389,-33.23953108,"Asia and the Pacific",1,5,365,117,5023,200,3345,473,17,63,179,0,179,30,30
21,147.2420389,-33.23953108,"Asia and the Pacific",1,5,365,117,5023,200,3345,473,17,63,179,0,179,30,30
7,147.2444193,-34.96568548,"Asia and the Pacific",3,5,217,107,4898,229,3949,564,16,59,297,1,297,19,19
8,147.2444193,-34.96568548,"Asia and the Pacific",3,5,217,107,4898,229,3949,564,16,59,297,1,297,19,19
3,147.246109,-35.07366943,"Asia and the Pacific",3,5,202,109,5068,196,4471,575,16,59,274,1,274,19,19
3,147.2461119,-35.07366523,"Asia and the Pacific",3,5,202,109,5068,196,4471,575,16,59,274,1,274,19,19
6,147.2486388,-33.25419358,"Asia and the Pacific",1,5,365,117,5023,200,3345,473,17,63,179,0,179,30,30
3,147.2518141,-34.01655367,"Asia and the Pacific",1,5,151,116,6542,238,3387,496,17,59,209,0,209,19,19
3,147.2561035,-35.02518082,"Asia and the Pacific",3,5,202,109,4677,196,4471,575,16,59,274,1,274,19,19
3,147.2571802,-33.04328567,"Asia and the Pacific",1,5,302,116,4626,202,3385,477,17,62,161,0,161,19,19
4,147.2571802,-33.04328567,"Asia and the Pacific",1,5,302,116,4626,202,3385,477,17,62,161,0,161,19,19
3,147.2572945,-34.2777681,"Asia and the Pacific",1,5,138,108,4751,268,3579,508,16,56,233,1,233,19,19
6,147.2572945,-34.2777681,"Asia and the Pacific",1,5,138,108,4751,268,3579,508,16,56,233,1,233,19,19
1,147.2627137,-33.9227791,"Asia and the Pacific",1,5,142,117,6814,242,3089,499,17,60,247,0,247,19,19
2,147.2627137,-33.9227791,"Asia and the Pacific",1,5,142,117,6814,242,3089,499,17,60,247,0,247,19,19
13,147.2657297,-32.40744132,"Asia and the Pacific",1,9,214,123,5040,231,2758,491,18,62,159,0,159,19,19
2,147.268091,-32.33197362,"Asia and the Pacific",1,9,280,121,5749,215,3032,481,18,63,161,0,161,19,19
3,147.2696144,-35.70143009,"Asia and the Pacific",1,5,189,117,4081,258,5478,720,15,56,317,0,317,19,19
4,147.2756201,-34.11702598,"Asia and the Pacific",1,5,153,107,5208,270,3499,508,16,56,234,1,234,19,19
7,147.2756201,-34.11702598,"Asia and the Pacific",1,5,153,107,5208,270,3499,508,16,56,234,1,234,19,19
9,147.2758275,-34.05727627,"Asia and the Pacific",1,5,145,110,5208,248,3269,501,17,58,230,0,230,19,19
20,147.2758275,-34.05727627,"Asia and the Pacific",1,5,145,110,5208,248,3269,501,17,58,230,0,230,19,19
1,147.2843453,-35.42231543,"Asia and the Pacific",1,5,122,112,3670,295,4801,663,15,55,272,1,272,19,19
2,147.2843453,-35.42231543,"Asia and the Pacific",1,5,122,112,3670,295,4801,663,15,55,272,1,272,19,19
1,147.2843475,-35.42232132,"Asia and the Pacific",1,5,122,112,3670,295,4801,663,15,55,272,1,272,19,19
2,147.2843475,-35.42232132,"Asia and the Pacific",1,5,122,112,3670,295,4801,663,15,55,272,1,272,19,19
4,147.2845367,-33.42206611,"Asia and the Pacific",1,5,274,114,3917,227,2767,481,17,61,215,1,215,30,30
1,147.2865751,-35.72111866,"Asia and the Pacific",1,5,189,117,3809,258,5478,720,15,56,317,0,317,19,19
2,147.2865751,-35.72111866,"Asia and the Pacific",1,5,189,117,3809,258,5478,720,15,56,317,0,317,19,19
1,147.2956043,-35.03478023,"Asia and the Pacific",3,5,202,109,4677,196,4471,575,16,59,274,1,274,19,19
1,147.2956085,-35.03478622,"Asia and the Pacific",3,5,202,109,4677,196,4471,575,16,59,274,1,274,19,19
55,147.2965214,-35.94011514,"Asia and the Pacific",9,5,139,110,2616,503,9127,907,14,54,621,7,621,19,19
3,147.2969422,-35.10150497,"Asia and the Pacific",3,5,180,111,4344,216,5349,598,16,59,328,2,328,19,19
6,147.2969422,-35.10150497,"Asia and the Pacific",3,5,180,111,4344,216,5349,598,16,59,328,2,328,19,19
3,147.2969513,-35.10151291,"Asia and the Pacific",3,5,180,111,4344,216,5349,598,16,59,328,2,328,19,19
6,147.2969513,-35.10151291,"Asia and the Pacific",3,5,180,111,4344,216,5349,598,16,59,328,2,328,19,19
1,147.3040762,-35.17587912,"Asia and the Pacific",3,5,180,111,2930,216,5349,598,16,59,328,2,328,19,19
1,147.3040771,-35.17588425,"Asia and the Pacific",3,5,180,111,2930,216,5349,598,16,59,328,2,328,19,19
6,147.3062203,-34.16210996,"Asia and the Pacific",1,5,153,107,4876,270,3499,508,16,56,234,1,234,30,19
7,147.3062203,-34.16210996,"Asia and the Pacific",1,5,153,107,4876,270,3499,508,16,56,234,1,234,30,19
4,147.3072849,-34.4310551,"Asia and the Pacific",1,5,156,115,4605,289,3563,521,16,58,284,1,284,19,19
6,147.3072849,-34.4310551,"Asia and the Pacific",1,5,156,115,4605,289,3563,521,16,58,284,1,284,19,19
12,147.3072849,-34.4310551,"Asia and the Pacific",1,5,156,115,4605,289,3563,521,16,58,284,1,284,19,19
3,147.3086159,-34.40823556,"Asia and the Pacific",1,5,156,115,4605,289,3563,521,16,58,284,1,284,19,19
5,147.3086159,-34.40823556,"Asia and the Pacific",1,5,156,115,4605,289,3563,521,16,58,284,1,284,19,19
15,147.3126962,-32.59673025,"Asia and the Pacific",3,9,139,124,3641,304,3601,512,17,61,258,1,258,19,19
3,147.3153196,-34.30981032,"Asia and the Pacific",1,5,170,112,4910,265,3913,509,16,59,220,0,220,19,19
6,147.3153196,-34.30981032,"Asia and the Pacific",1,5,170,112,4910,265,3913,509,16,59,220,0,220,19,19
2,147.3202877,-33.16851995,"Asia and the Pacific",1,5,305,122,7657,202,3560,480,17,65,170,0,170,19,19
8,147.3202877,-33.16851995,"Asia and the Pacific",1,5,305,122,7657,202,3560,480,17,65,170,0,170,19,19
8,147.3219547,-35.63550882,"Asia and the Pacific",3,5,158,113,4081,347,5068,726,15,55,302,2,302,19,19
3,147.3221246,-33.69634769,"Asia and the Pacific",1,5,196,111,4321,231,3483,482,17,61,218,0,218,19,19
2,147.3226227,-35.70273328,"Asia and the Pacific",9,5,176,115,4081,327,5513,749,15,55,284,3,284,19,19
2,147.3253277,-35.66655232,"Asia and the Pacific",9,5,176,115,4081,327,5513,749,15,55,284,3,284,19,19
4,147.3273349,-35.6656272,"Asia and the Pacific",9,5,176,115,4081,327,5513,749,15,55,284,3,284,19,19
2,147.3284797,-34.1864748,"Asia and the Pacific",1,5,193,112,4876,237,3560,497,16,59,209,0,209,30,30
11,147.3284797,-34.1864748,"Asia and the Pacific",1,5,193,112,4876,237,3560,497,16,59,209,0,209,30,30
2,147.3294431,-35.90110715,"Asia and the Pacific",3,5,156,109,2616,513,10158,890,14,54,642,7,642,19,19
1,147.330719,-35.17807007,"Asia and the Pacific",3,5,171,117,2930,200,23801,604,16,58,375,1,375,19,19
6,147.332204,-34.45732312,"Asia and the Pacific",1,5,173,114,4605,299,3868,539,16,57,285,1,285,19,19
7,147.332204,-34.45732312,"Asia and the Pacific",1,5,173,114,4605,299,3868,539,16,57,285,1,285,19,19
1,147.3383932,-35.6992818,"Asia and the Pacific",9,5,176,115,3335,327,5513,749,15,55,284,3,284,19,19
2,147.3446218,-35.6928535,"Asia and the Pacific",9,5,176,115,3335,327,5513,749,15,55,284,3,284,19,19
6,147.3446218,-35.6928535,"Asia and the Pacific",9,5,176,115,3335,327,5513,749,15,55,284,3,284,19,19
5,147.3456406,-32.56748835,"Asia and the Pacific",1,9,197,123,3624,255,2985,506,18,60,180,0,180,19,19
3,147.3457029,-35.63086266,"Asia and the Pacific",3,5,158,113,3335,347,5068,726,15,55,302,2,302,19,19
5,147.3457029,-35.63086266,"Asia and the Pacific",3,5,158,113,3335,347,5068,726,15,55,302,2,302,19,19
