"LONGITUDE","LATITUDE","Total_P","SOC","SAND","CLAY","DEPTH","MAT","MAP","PH","NPP","SLOPE","ELEVATION","BIOMES","BEDROCK","SOIL_TYPE","WRB_SOIL_TYPE"
30.08,-29.66,270.9,36.5,200,600,25,15.7,942,5.9,12547.08,3,1410,12,3,5,"Acrisols"
30.08,-29.66,360.5,39,200,600,15,15.7,942,5.9,12547.08,3,1410,12,3,5,"Acrisols"
30.08,-29.66,322.9,32,200,600,35,15.7,942,5.9,12547.08,3,1410,12,3,5,"Acrisols"
30.08,-29.66,299.2,25.3,200,600,45,15.7,942,5.9,12547.08,3,1410,12,3,5,"Acrisols"
30.4,-29.67,450,42,398.7143,366.5714,7.5,17.73542,825.75,5.89,12547.08,6,838,12,3,5,"Acrisols"
30.4,-29.67,390,37.5,398.7143,366.5714,22.5,17.73542,825.75,5.83,12547.08,6,838,12,3,5,"Acrisols"
30.33333,-29.68333,487.9,11.69118,448.2353,295.5882,5,16,896,7.057353,12547.08,8,763,12,3,5,"Acrisols"
30.33333,-29.68333,329.7,11.69118,448.2353,295.5882,15,16,896,7.057353,12547.08,8,763,12,3,5,"Acrisols"
30.33333,-29.68333,246.7,11.69118,448.2353,295.5882,25,16,896,7.057353,12547.08,8,763,12,3,5,"Acrisols"
30.33333,-29.68333,191.7,11.69118,448.2353,295.5882,35,16,896,7.057353,12547.08,8,763,12,3,5,"Acrisols"
30.33333,-29.68333,186.8,11.69118,448.2353,295.5882,45,16,896,7.057353,12547.08,8,763,12,3,5,"Acrisols"
-53.7,-29.7,246.58,12.8,382,269,10,19.35,1625,5.22,11076.85,1,75,5,3,8,"Acrisols"
-71.1664,-29.7574,539.85,0.4,651.6418,210,2.5,16.1,87,7.6,2018.112,18,668,9,13,13,"Arenosols"
-71.1656,-29.7612,555.12,0.2,656.875,220,2.5,16.1,87,7.6,2018.112,14,654,9,13,13,"Arenosols"
30.72,-29.81,370,49.1,441.4706,323.0882,7.5,18.485,946.2,5.2,11364.58,10,655,12,9,5,"Ferralsols"
-51.65222,-30.08944,274.56,0.4,150,630,5,19.3,1398,5.2,13810.75,2,24,5,3,10,"Acrisols"
30.13333,-30.1,472.4,23.89706,403.2353,347.7941,5,15.7,942,5.883824,12892.65,5,896,12,3,10,"Acrisols"
30.13333,-30.1,356.7,23.89706,403.2353,347.7941,15,15.7,942,5.883824,12892.65,5,896,12,3,10,"Acrisols"
30.13333,-30.1,322.9,23.89706,403.2353,347.7941,35,15.7,942,5.883824,12892.65,5,896,12,3,10,"Acrisols"
30.13333,-30.1,299.2,23.89706,403.2353,347.7941,45,15.7,942,5.883824,12892.65,5,896,12,3,10,"Acrisols"
30.13333,-30.1,267,23.89706,403.2353,347.7941,25,15.7,942,5.883824,12892.65,5,896,12,3,10,"Acrisols"
28.53667,-30.84833,170,15.4,747,125,7.5,14.51667,766.8,4.6,8496.179,8,1536,5,3,10,"Acrisols"
19.10519,-31.38367,9.79,5.53,649.2537,191.791,10,16.65083,275.6,4.14,2518.567,2,726,7,3,9,"Cambisols"
-71.0635,-32.9559,615.53,1.4,550.7042,190,2.5,14.9,436,6.6,6285.145,10,723,7,2,12,"Leptosols"
-71.0643,-32.9573,522.83,1.4,546.3235,200,2.5,14.9,436,6.7,6285.145,9,727,7,2,12,"Leptosols"
23.45856,-33.56569,21.37931,17.05882,570.5882,217.9412,5,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,20.96552,17.05882,570.5882,217.9412,5,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,18.17067,17.05882,570.5882,217.9412,15,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,17.33168,17.05882,570.5882,217.9412,15,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,11.05735,17.05882,570.5882,217.9412,45,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,8.458781,17.05882,570.5882,217.9412,45,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,29.37931,17.05882,570.5882,217.9412,5,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,24.9577,17.05882,570.5882,217.9412,15,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
23.45856,-33.56569,3.276583,17.05882,570.5882,217.9412,45,13.84167,472.75,7.336765,7114.581,13,1158,5,3,10,"Luvisols"
22.56076,-33.93944,35.86207,36.18056,592.5,176.8056,5,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,28.55172,36.18056,592.5,176.8056,5,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,24.22342,36.18056,592.5,176.8056,45,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,23.94657,36.18056,592.5,176.8056,15,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,19.83082,36.18056,592.5,176.8056,15,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,19.59379,36.18056,592.5,176.8056,45,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,13.7931,36.18056,592.5,176.8056,5,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,11.75563,36.18056,592.5,176.8056,15,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56076,-33.93944,9.041219,36.18056,592.5,176.8056,45,16.48167,603.6,5.729167,7136.74,8,298,12,3,10,"Lixisols"
22.56273,-33.94333,29.7931,37.05479,580.274,180.5479,5,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,29.65517,37.05479,580.274,180.5479,5,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,29.24138,37.05479,580.274,180.5479,5,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,19.59931,37.05479,580.274,180.5479,15,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,18.80386,37.05479,580.274,180.5479,15,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,15.55676,37.05479,580.274,180.5479,15,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,13.6651,37.05479,580.274,180.5479,15,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,12.93907,37.05479,580.274,180.5479,45,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,12.9092,37.05479,580.274,180.5479,45,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,12.54779,37.05479,580.274,180.5479,45,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,7.577658,37.05479,580.274,180.5479,45,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,15.86207,37.05479,580.274,180.5479,5,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,12.74895,37.05479,580.274,180.5479,15,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,7.538829,37.05479,580.274,180.5479,45,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,6.896552,37.05479,580.274,180.5479,5,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,6.790997,37.05479,580.274,180.5479,15,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
22.56273,-33.94333,1.448626,37.05479,580.274,180.5479,45,16.56917,604.6,5.70411,7136.74,6,244,12,3,10,"Lixisols"
18.39828,-34.07611,41.18,4.25,558.1159,217.1014,10,15.13333,635.25,4.82,8777.756,5,464,12,15,13,"Arenosols"
-58.3,-37.75,665,37,420,250,7.5,14,828,6.2,8635.111,1,134,5,1,9,"Phaeozems"
-73.0135,-37.8077,799.84,4.2,536,250,2.5,14.1,1084,5.1,15338.55,5,1230,5,8,11,"Andosols"
-73.0138,-37.809,1229.99,4.2,533.7838,250,2.5,14.1,1084,5.1,15338.55,5,1230,5,8,11,"Andosols"
-72.03,-39.5,2000,120,502.8947,150,10,11,4550,4.7,11506.9,25,759,3,13,4,"Andosols"
-72.03,-39.5,1490,133,502.8947,150,10,11,4550,5.1,11506.9,25,759,3,13,4,"Andosols"
-72.09167,-39.56667,2028,120,464.7368,200,9,11,4550,4.7,11506.9,9,372,0,13,4,"Andosols"
-72.09167,-39.56667,2157,120,464.7368,200,9,11,4550,5.3,11506.9,9,372,0,13,4,"Andosols"
-72.15,-39.63,1450,128,409.3421,260,10,11,4550,5.4,11506.9,10,348,5,13,4,"Andosols"
-72.15,-39.63,1550,169,409.3421,260,10,11,4550,5.2,11506.9,10,348,5,13,4,"Andosols"
-71.5,-39.7,494,69,650,100,7.5,7.8,2000,6.2,9445.25,17,1236,3,8,4,"Andosols"
-71.5,-39.7,720,74,650,100,7.5,8.266667,1100,7.1,9445.25,17,1236,3,8,4,"Andosols"
-71.5,-39.7,652,49,650,100,7.5,7.1,1033.333,6,9445.25,17,1236,3,8,4,"Andosols"
-73.133,-40.283,1074,75,410.3896,290,10,11.3,1484,5,13602.45,4,44,12,3,11,"Andosols"
-71.6,-40.5,611,75,650,100,7.5,7.766667,1633.333,6.1,7305.842,24,1009,3,10,4,"Andosols"
-71.6,-40.5,964,142,650,100,7.5,5.866667,1266.667,6,7305.842,24,1009,3,10,4,"Andosols"
-71.6,-40.5,651,89,650,100,7.5,8.3,2006.667,5.7,7305.842,24,1009,3,10,4,"Andosols"
-71.6,-40.5,1072,136,650,100,7.5,8.5,2006.667,6.4,7305.842,24,1009,3,10,4,"Andosols"
-73.55,-40.567,737,91,442.1795,250,10,9.7,1860,5,13034.77,1,51,12,8,13,"Andosols"
-73.083,-40.633,1414,110,390.2564,190,10,11.1,1381,5.190476,14654.71,0,74,12,3,8,"Andosols"
-72.75,-40.717,882,421,344.8718,230,10,11.3,1719,5,13900.46,0,167,5,3,11,"Andosols"
-72.25,-40.733,456,103,900,50,10,7.6,2054,4.904762,9710.349,6,906,5,12,4,"Andosols"
-72.367,-40.767,961,154,538.7342,160,10,11,2107,5.380952,9710.349,15,688,5,12,4,"Andosols"
-72.2,-40.767,355,55,900,50,10,7.6,2054,4.904762,9710.349,18,1305,3,12,4,"Andosols"
-73.15,-40.9,1010,80,396.8354,220,10,10.8,1462,5.47619,14654.71,1,111,12,3,8,"Andosols"
-71.3,-41,589,108,650,100,7.5,8.133333,1750,6.3,4494.923,6,979,5,3,4,"Andosols"
-71.3,-41,724,54,650,100,7.5,8.166667,1500,6.2,4494.923,6,979,5,3,4,"Andosols"
-71.3,-41,735,70,650,100,7.5,8.2,616.6667,6.9,4494.923,6,979,5,3,4,"Andosols"
