"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
570,103.5994,39.0441,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,13,13
390,103.5994,39.0441,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,13,13
420,103.5994,39.0441,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,13,13
550,103.6025,39.0433,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
420,103.6025,39.0433,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
100,103.6025,39.0433,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
550,103.6025,39.0433,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
450,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
580,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
510,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
510,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
490,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
180,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
490,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
460,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
310,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
90,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
280,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
540,103.6036,39.0427,"Asia and the Pacific",1,14,214,143,6546,1314,1338,110,9,80,102,0,102,6,13
570,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
640,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
550,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
540,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
580,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
560,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
530,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
560,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
550,88.18,39.04,"Asia and the Pacific",1,14,255,141,4616,883,65535,35,10,80,113,0,113,26,26
350,103.6172,39.0291,"Asia and the Pacific",1,14,214,143,4024,1314,1338,110,9,80,102,0,102,6,13
160,103.6172,39.0291,"Asia and the Pacific",1,14,214,143,4024,1314,1338,110,9,80,102,0,102,6,13
510,103.6172,39.0291,"Asia and the Pacific",1,14,214,143,4024,1314,1338,110,9,80,102,0,102,6,13
380,103.6172,39.0291,"Asia and the Pacific",1,14,214,143,4024,1314,1338,110,9,80,102,0,102,6,13
1128.9,-116.5,39,"North America",7,6,199,130,1676,2473,1439,317,6,75,395,7,395,16,16
38.7,-116.5,39,"North America",7,6,199,130,1676,2473,1439,317,6,75,395,7,395,16,16
335,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
343,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
340,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
338,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
333,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
347,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
322,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
351,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
369,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
340,111.2796,38.97021,"Asia and the Pacific",6,11,150,121,1766,1219,1845,451,7,82,193,6,193,7,7
858,-7.15,38.93,"Europe",8,13,173,139,608,236,5013,555,16,58,398,2,398,19,19
540.29,-120.65,38.883,"North America",3,6,199,112,1011,1075,6206,1348,12,58,759,7,759,19,19
654.41,-120.65,38.883,"North America",3,6,199,112,1011,1075,6206,1348,12,58,759,7,759,19,19
500,99.53,38.88,"Asia and the Pacific",3,11,168,110,1412,3308,7699,389,-2,76,530,20,530,16,NA
389.3361,110.3833,38.81667,"Asia and the Pacific",1,11,103,131,2694,1190,18235,406,8,84,104,3,104,7,7
666.9,99.6,38.8,"Asia and the Pacific",3,11,172,113,1133,3106,3739,378,-2,76,376,19,376,6,16
620,22.20337,38.76265,"Europe",5,13,286,112,1076,1355,4161,840,9,63,687,13,687,19,19
500,22.20337,38.76265,"Europe",5,13,286,112,1076,1355,4161,840,9,63,687,13,687,19,19
553,22.20337,38.76265,"Europe",5,13,286,112,1076,1355,4161,840,9,63,687,13,687,19,19
1500,22.20337,38.76265,"Europe",5,13,286,112,1076,1355,4161,840,9,63,687,13,687,19,19
830,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
710,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
830,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
330,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
610,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
730,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
380,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
660,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
400,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
970,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
500,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
450,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
680,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
490,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
590,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
590,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
710,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
560,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
690,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
640,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
880,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
780,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
420,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
420,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
550,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
360,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
510,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
490,-123.4273,38.72945,"North America",3,6,220,117,1455,210,13837,1086,13,56,801,11,801,19,19
538.6,111.98,38.715,"Asia and the Pacific",6,5,170,115,531,1668,2713,479,4,72,487,10,487,7,7
540,99.77,38.7,"Asia and the Pacific",3,6,152,109,685,3372,2573,407,-3,74,595,15,595,16,17
554,-113.4778,38.58467,"North America",1,14,168,139,2133,1668,975,225,10,79,181,2,181,7,7
590,-113.4778,38.58467,"North America",1,14,168,139,2133,1668,975,225,10,79,181,2,181,7,7
520,100.86,38.56,"Asia and the Pacific",1,14,170,138,3184,2008,1909,273,5,82,160,1,160,16,16
500,99.93,38.42,"Asia and the Pacific",7,11,163,108,373,3685,10328,417,-3,76,663,21,663,19,19
530,101.39,38.41,"Asia and the Pacific",9,14,174,115,593,3045,2717,395,0,77,497,16,497,16,6
243,-78.25,38.4,"North America",8,5,249,130,1375,182,9197,1077,13,52,750,2,750,19,19
79.81,109.7,38.21667,"Asia and the Pacific",1,11,141,139,3125,1117,1350,401,9,84,76,1,76,7,12
96.71,109.7,38.21667,"Asia and the Pacific",1,11,141,139,3125,1117,1350,401,9,84,76,1,76,7,12
247.26,109.7,38.21667,"Asia and the Pacific",1,11,141,139,3125,1117,1350,401,9,84,76,1,76,7,12
170.3,109.7,38.21667,"Asia and the Pacific",1,11,141,139,3125,1117,1350,401,9,84,76,1,76,7,12
277.46,109.7,38.21667,"Asia and the Pacific",1,11,141,139,3125,1117,1350,401,9,84,76,1,76,7,12
153,-1.19408,38.00712,"Europe",3,13,341,143,865,101,50191,304,18,78,222,2,222,17,17
165,-1.19408,38.00712,"Europe",3,13,341,143,865,101,50191,304,18,78,222,2,222,17,17
104,-1.19408,38.00712,"Europe",3,13,341,143,865,101,50191,304,18,78,222,2,222,17,17
186,-1.19408,38.00712,"Europe",3,13,341,143,865,101,50191,304,18,78,222,2,222,17,17
115,-1.19408,38.00712,"Europe",3,13,341,143,865,101,50191,304,18,78,222,2,222,17,17
352.1,111.483,37.851,"Asia and the Pacific",8,5,150,109,977,2155,1832,528,2,69,676,13,676,7,7
210,107.45,37.8166,"Asia and the Pacific",1,11,135,140,3256,1357,1559,316,8,83,63,1,63,5,5
530,101.96,37.81,"Asia and the Pacific",12,11,177,109,698,2939,2471,422,0,78,592,19,592,7,19
1040,-107.7,37.8,"North America",3,6,206,103,1128,3408,2156,785,0,55,1017,18,1017,19,7
490,-107.7,37.8,"North America",3,6,206,103,1128,3408,2156,785,0,55,1017,18,1017,19,7
610,-107.7,37.8,"North America",3,6,206,103,1128,3408,2156,785,0,55,1017,18,1017,19,7
2689,30.97726,37.78544,"Europe",1,13,254,123,1201,1272,4734,583,10,70,419,9,419,16,16
936.1208,100.085,37.7626,"Asia and the Pacific",6,11,165,112,943,3890,38086,423,-4,76,591,8,591,17,17
701.6911,100.1082,37.7554,"Asia and the Pacific",6,11,165,112,943,3890,38086,423,-4,76,591,8,591,17,17
802.7414,101.3084,37.63351,"Asia and the Pacific",1,11,184,118,2582,3227,3460,470,-1,76,533,2,533,8,15
1241,-120.6155,37.62072,"North America",3,9,255,148,830,75,54167,394,16,68,423,1,423,NA,19
1430,101.3256,37.6171,"Asia and the Pacific",1,11,184,118,3144,3227,3460,470,-1,76,533,2,533,8,15
790,101.2,37.61667,"Asia and the Pacific",1,11,174,120,2428,3168,23700,467,0,77,492,1,492,8,16
840,101.2,37.61667,"Asia and the Pacific",1,11,174,120,2428,3168,23700,467,0,77,492,1,492,8,16
840,101.3,37.6166,"Asia and the Pacific",1,11,184,118,3144,3227,3460,470,-1,76,533,2,533,8,15
940,101.3,37.6166,"Asia and the Pacific",1,11,184,118,3144,3227,3460,470,-1,76,533,2,533,8,15
255,-104.9638,37.60665,"North America",3,9,259,141,1924,2155,2366,339,9,71,228,2,228,16,19
280,-104.9638,37.60665,"North America",3,9,259,141,1924,2155,2366,339,9,71,228,2,228,16,19
709.3861,101.2408,37.60017,"Asia and the Pacific",1,11,174,120,2428,3168,23700,467,0,77,492,1,492,8,16
799.6907,101.3099,37.60017,"Asia and the Pacific",1,11,184,118,3144,3227,3460,470,-1,76,533,2,533,8,15
388,107.1,37.6,"Asia and the Pacific",3,11,120,132,3356,1508,1486,320,8,82,102,1,102,6,6
917,-120.4064,37.52861,"North America",1,9,261,149,527,119,3988,423,17,63,310,1,310,19,19
573,-120.4543,37.52449,"North America",1,9,255,143,787,86,6244,391,16,66,567,1,567,19,19
1472,-120.5295,37.48854,"North America",1,9,255,143,1076,86,6244,391,16,66,567,1,567,19,19
532.55,121.43,37.47,"Asia and the Pacific",66,66,181,NA,2002,4,65535,689,12,66,NA,0,NA,19,19
210.67,121.43,37.47,"Asia and the Pacific",66,66,181,NA,2002,4,65535,689,12,66,NA,0,NA,19,19
495.5,121.4333,37.47,"Asia and the Pacific",66,66,181,NA,2002,4,65535,689,12,66,NA,0,NA,19,19
873,-120.3695,37.46767,"North America",1,9,261,149,527,119,3988,423,17,63,310,1,310,19,19
340,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
350,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
620,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
850,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
320,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
890,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
550,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
500,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
710,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
580,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
570,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
600,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
590,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
880,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
560,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
350,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
470,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
550,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
670,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
550,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
680,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
490,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
640,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
500,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
530,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
490,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
480,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
570,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
560,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
540,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
530,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
430,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
480,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
620,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
440,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
430,108,37.45,"Asia and the Pacific",1,11,162,123,2489,1592,1513,374,7,81,149,4,149,7,7
631,-114.0013,37.37424,"North America",10,14,160,138,861,1537,2163,323,12,73,267,6,267,16,16
570,-114.0013,37.37424,"North America",10,14,160,138,861,1537,2163,323,12,73,267,6,267,16,16
648.2019,100.1256,37.36018,"Asia and the Pacific",1,11,149,123,4713,3319,1957,382,0,78,504,0,504,17,17
800,100.07,37.35,"Asia and the Pacific",5,11,154,117,3803,3367,2345,374,0,78,509,1,509,17,17
740,100.07,37.35,"Asia and the Pacific",5,11,154,117,3803,3367,2345,374,0,78,509,1,509,17,17
100,49.95,37.32,"Asia and the Pacific",1,5,387,121,2282,-15,30709,1185,15,66,690,0,690,19,19
200,49.95,37.32,"Asia and the Pacific",1,5,387,121,2282,-15,30709,1185,15,66,690,0,690,19,19
400,49.95,37.32,"Asia and the Pacific",1,5,387,121,2282,-15,30709,1185,15,66,690,0,690,19,19
1450,102.7666,37.3166,"Asia and the Pacific",2,11,191,113,716,3113,3295,410,0,77,725,17,725,16,16
1440,102.7666,37.3166,"Asia and the Pacific",2,11,191,113,716,3113,3295,410,0,77,725,17,725,16,16
1740,102.8,37.3,"Asia and the Pacific",2,11,191,113,716,3113,3295,410,0,77,725,17,725,16,16
2000,102.8,37.3,"Asia and the Pacific",2,11,191,113,716,3113,3295,410,0,77,725,17,725,16,16
1850,102.8,37.2833,"Asia and the Pacific",2,11,191,113,1490,3113,3295,410,0,77,725,17,725,8,16
2170,102.8,37.2833,"Asia and the Pacific",2,11,191,113,1490,3113,3295,410,0,77,725,17,725,8,16
578.9796,100.2433,37.28081,"Asia and the Pacific",3,11,167,116,5273,3365,2185,395,0,78,462,1,462,16,17
438,-89.33,37.28,"North America",6,9,206,127,2125,124,6084,1204,14,57,497,0,497,19,19
457.2569,98.98908,37.27806,"Asia and the Pacific",7,11,163,129,3062,3561,1871,285,-1,78,314,5,314,16,16
1500,102.8,37.27,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
2000,102.8,37.27,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
2200,102.8,37.27,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
1460,102.8,37.2666,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
1610,102.8,37.2666,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
648.0297,99.86104,37.26636,"Asia and the Pacific",5,11,149,133,4773,3239,1830,341,0,80,355,0,355,16,16
312,118.3,37.25,"Asia and the Pacific",1,5,220,137,3125,6,3486,607,14,79,94,0,94,12,12
510,110.633,37.225,"Asia and the Pacific",1,5,161,127,2423,832,1979,486,10,82,189,7,189,7,7
604.041,100.4601,37.22229,"Asia and the Pacific",8,11,142,128,4412,3304,2208,415,0,78,454,0,454,16,16
1430,102.8,37.2166,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
1520,102.8,37.2166,"Asia and the Pacific",1,11,191,109,1490,3135,3599,419,0,76,688,7,688,8,19
625.7,102.7842,37.19667,"Asia and the Pacific",1,11,191,109,1220,3135,3599,419,0,76,688,7,688,8,19
1820,102.7833,37.1833,"Asia and the Pacific",3,11,178,113,1220,3279,3517,451,-1,78,590,12,590,8,8
1500,102.7833,37.1833,"Asia and the Pacific",3,11,178,113,1220,3279,3517,451,-1,78,590,12,590,8,8
588.9296,99.32209,37.16156,"Asia and the Pacific",7,11,165,134,3031,3518,1949,296,-1,80,274,7,274,16,16
800.4417,100.6832,37.08244,"Asia and the Pacific",8,11,163,119,1315,3396,2160,427,0,80,435,4,435,16,16
547.6974,98.87372,37.07089,"Asia and the Pacific",8,14,176,112,1104,3597,1592,274,-1,75,423,12,423,17,17
530,101.3917,37.05,"Asia and the Pacific",1,11,263,116,1605,3015,3606,495,1,77,486,9,486,17,8
450,101.3917,37.05,"Asia and the Pacific",1,11,263,116,1605,3015,3606,495,1,77,486,9,486,17,8
500,101.3917,37.05,"Asia and the Pacific",1,11,263,116,1605,3015,3606,495,1,77,486,9,486,17,8
370,101.3917,37.05,"Asia and the Pacific",1,11,263,116,1605,3015,3606,495,1,77,486,9,486,17,8
370,101.3917,37.05,"Asia and the Pacific",1,11,263,116,1605,3015,3606,495,1,77,486,9,486,17,8
460,101.3917,37.05,"Asia and the Pacific",1,11,263,116,1605,3015,3606,495,1,77,486,9,486,17,8
723.6492,98.69337,37.00836,"Asia and the Pacific",9,14,180,122,2100,3570,1144,258,-1,77,269,12,269,9,16
787.6187,100.8119,37.00616,"Asia and the Pacific",1,11,185,123,1249,3211,2887,439,0,78,422,1,422,16,16
253,-120,37,"North America",1,9,232,155,1288,88,3486,278,17,71,321,0,321,19,19
520,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
500,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
480,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
540,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
520,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
510,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
540,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
520,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
520,108.0981,36.98333,"Asia and the Pacific",1,11,178,126,1857,1503,2394,430,8,82,246,8,246,7,7
549.7213,100.9518,36.93518,"Asia and the Pacific",8,11,189,123,1893,3106,2726,437,1,78,471,1,471,16,16
388.7165,109.15,36.925,"Asia and the Pacific",1,5,175,125,1847,1319,2145,465,9,83,208,7,208,7,7
155,8.33333,36.91667,"Africa",3,13,312,NA,1447,35,20275,908,18,64,533,2,NA,NA,19
698.2088,98.89757,36.89259,"Asia and the Pacific",9,11,171,126,3093,3223,1052,235,1,81,197,3,197,6,6
550.036,101.0584,36.88784,"Asia and the Pacific",1,11,211,121,1909,3057,1888,440,1,79,441,3,441,16,16
600,109.3167,36.88333,"Asia and the Pacific",1,11,166,124,1969,1227,2458,483,9,82,208,8,208,7,7
570,109.3483,36.8711,"Asia and the Pacific",1,11,166,124,2087,1227,2458,483,9,82,208,8,208,7,7
490,109.3516,36.8688,"Asia and the Pacific",1,11,166,124,1974,1227,2458,483,9,82,208,8,208,7,7
65,8.35,36.86667,"Africa",3,13,312,NA,1380,35,20275,908,18,64,533,2,NA,19,19
192.5,8.35,36.86667,"Africa",3,13,312,NA,1380,35,20275,908,18,64,533,2,NA,19,19
600,109.3516,36.86,"Asia and the Pacific",1,11,166,124,1974,1227,2458,483,9,82,208,8,208,7,7
593.1,3.95,36.83,"Africa",6,13,308,138,1096,201,8862,985,17,66,398,5,398,19,19
405.9,3.95,36.83,"Africa",6,13,308,138,1096,201,8862,985,17,66,398,5,398,19,19
395.2,3.95,36.83,"Africa",6,13,308,138,1096,201,8862,985,17,66,398,5,398,19,19
124.8,3.95,36.83,"Africa",6,13,308,138,1096,201,8862,985,17,66,398,5,398,19,19
637.52,111.9833,36.81667,"Asia and the Pacific",5,5,182,114,771,2019,2977,585,4,68,706,15,706,7,7
62,109.497,36.786,"Asia and the Pacific",1,11,146,125,2091,1152,2621,499,10,83,243,7,243,7,7
60,109.497,36.786,"Asia and the Pacific",1,11,146,125,2091,1152,2621,499,10,83,243,7,243,7,7
57,109.497,36.786,"Asia and the Pacific",1,11,146,125,2091,1152,2621,499,10,83,243,7,243,7,7
56,109.497,36.786,"Asia and the Pacific",1,11,146,125,2091,1152,2621,499,10,83,243,7,243,7,7
613,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
620,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
594,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
570,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
568,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
560,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
600,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
572,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
505,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
614,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
610,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
580,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
585,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
486,109.25,36.78,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
530,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
510,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
480,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
500,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
490,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
500,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
510,109.2333,36.7763,"Asia and the Pacific",3,5,167,122,1963,1189,2306,488,9,82,234,8,234,7,7
713.725,109.25,36.75,"Asia and the Pacific",3,5,167,122,2071,1189,2306,488,9,82,234,8,234,7,7
