"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
64.105,-86.126667,41.724694,0,3,5,159,140,3488,236,4609,970,10,61,534,0,534,19,19
64.105,-86.125667,41.724722,0,3,5,159,140,3488,236,4609,970,10,61,534,0,534,19,19
8.49,-86.117347,40.036203,810,6,5,274,146,2715,261,6693,995,11,65,290,0,290,19,19
12.312,-86.112969,38.4213,0,6,5,263,139,943,236,6662,1169,12,56,406,1,406,19,19
17.863,-86.108643,40.222252,810,6,5,262,144,3866,272,5141,993,10,66,354,0,354,19,19
14.589,-86.108639,40.22225,810,6,5,262,144,3866,272,5141,993,10,66,354,0,354,19,19
6.383,-86.105239,38.421683,0,6,5,263,139,943,236,6662,1169,12,56,406,1,406,19,19
36.42,-86.0997,41.571267,0,3,5,231,145,4118,253,5202,973,10,61,511,0,511,8,19
5.4275,-86.098908,38.340714,0,6,5,272,138,896,226,7344,1165,12,56,446,1,446,19,19
42.3,-86.0942,41.679808,0,3,5,230,142,3172,246,4851,972,10,61,541,0,541,19,19
50.63,-86.087556,39.561194,1236,3,5,265,146,2492,242,6003,1041,11,64,359,0,359,19,19
33.48,-86.086144,39.9706,1236,6,5,226,NA,2715,246,65535,1003,11,64,NA,0,NA,19,19
11.43,-86.082053,41.398078,435,3,5,249,137,4024,247,5019,973,10,63,762,0,762,19,19
32.99,-86.079161,38.388178,0,6,5,263,139,877,236,6662,1169,12,56,406,1,406,19,19
35.93,-86.069444,41.357778,435,3,5,249,137,3942,247,5019,973,10,63,762,0,762,19,19
35.93,-86.069412,41.357796,435,3,5,249,137,3942,247,5019,973,10,63,762,0,762,19,19
31.03,-86.065833,41.264167,435,3,5,145,143,3533,249,5282,973,10,62,468,0,468,19,19
31.03,-86.065796,41.264187,435,3,5,145,143,3533,249,5282,973,10,62,468,0,468,19,19
27.11,-86.065239,41.265575,435,3,5,145,143,3533,249,5282,973,10,62,468,0,468,19,19
23.925,-86.064133,37.915062,34,6,5,263,136,796,200,7459,1166,13,57,535,1,535,19,19
23.827,-86.0625,37.913889,34,6,5,263,136,796,200,7459,1166,13,57,535,1,535,19,19
29.56,-86.061668,41.736946,0,3,5,159,140,3962,236,4609,970,10,61,534,0,534,19,19
29.56,-86.061667,41.736944,0,3,5,159,140,3962,236,4609,970,10,61,534,0,534,19,19
3.672,-86.059114,39.080203,9,5,5,242,137,985,205,6943,1104,12,56,437,1,437,19,19
58.47,-86.056611,41.041725,435,6,5,242,145,3900,257,5299,966,10,63,394,0,394,19,19
8.49,-86.056306,39.978278,1236,6,5,269,144,2196,244,30155,984,11,64,317,0,317,19,19
20.887,-86.051375,38.771981,25,5,5,267,140,1052,184,6816,1149,12,59,494,1,494,19,19
27.11,-86.046669,41.754723,0,3,5,113,139,3962,237,5116,959,10,61,558,0,558,19,19
27.11,-86.046667,41.754722,0,3,5,113,139,3962,237,5116,959,10,61,558,0,558,19,19
39.85,-86.04515,39.488522,9,3,5,270,144,1887,224,5538,1042,11,67,394,0,394,19,19
25.15,-86.041833,39.0676,9,5,5,199,140,985,192,6635,1125,12,57,393,1,393,19,19
5.452,-86.041031,37.186501,34,6,5,222,127,968,226,7467,1322,14,54,655,2,655,19,19
32.668,-86.030139,40.387694,810,6,5,254,143,2523,264,4797,993,10,68,358,0,358,19,19
32.668,-86.030136,40.387695,810,6,5,254,143,2523,264,4797,993,10,68,358,0,358,19,19
3.639000012,-86.030113,35.134499,32,6,5,273,127,1422,348,6222,1525,14,56,477,1,477,19,19
3.887999954,-86.030113,35.134499,32,6,5,273,127,1422,348,6222,1525,14,56,477,1,477,19,19
7.300000191,-86.030113,35.134499,32,6,5,273,127,1422,348,6222,1525,14,56,477,1,477,19,19
3.52775,-86.030113,35.134499,32,6,5,273,127,1422,348,6222,1525,14,56,477,1,477,19,19
4.8,-86.030111,35.1345,32,6,5,273,127,1422,348,6222,1525,14,56,477,1,477,19,19
39.752,-86.028886,40.007489,810,6,5,269,144,2196,244,30155,984,11,64,317,0,317,19,19
3.59,-86.021667,38.387778,0,6,5,273,137,877,250,6780,1169,12,56,466,1,466,19,19
3.59,-86.021389,38.388611,0,6,5,273,137,877,250,6780,1169,12,56,466,1,466,19,19
3.231,-86.021385,38.388611,0,6,5,273,137,877,250,6780,1169,12,56,466,1,466,19,19
5.55,-86.021111,38.388611,0,6,5,273,137,877,250,6780,1169,12,56,466,1,466,19,19
3.59,-86.015944,39.206322,9,5,5,232,137,1002,222,6965,1086,11,56,455,2,455,19,19
11.471,-86.015706,43.535661,0,3,5,127,132,3239,243,6409,867,8,57,544,1,544,19,19
63.37,-86.010283,39.549433,1236,6,5,292,145,2737,238,5361,1038,11,66,355,0,355,19,19
41.32,-86.010178,40.795564,214,6,5,272,141,3090,234,5446,955,10,64,510,0,510,19,19
59.94,-86.007064,41.037097,435,6,5,242,145,3900,257,5299,966,10,63,394,0,394,19,19
9.96,-86.004264,40.283158,810,6,5,297,144,3435,264,4985,992,10,67,378,0,378,19,19
12.41,-86.003833,41.026033,435,6,5,242,145,3815,257,5299,966,10,63,394,0,394,19,19
10.45,-86.002633,39.373961,9,3,5,260,146,1512,219,6859,1052,11,64,350,0,350,19,19
10.45,-86.002572,39.176667,9,5,5,232,137,891,222,6965,1086,11,56,455,2,455,19,19
45.24,-86.002502,35.718613,700,6,5,177,129,1295,340,7762,1446,14,56,446,1,446,1,1
45.24,-86.0025,35.718611,700,6,5,177,129,1295,340,7762,1446,14,56,446,1,446,1,1
12.41,-86.001969,41.025725,435,6,5,242,145,3815,257,5299,966,10,63,394,0,394,19,19
56.51,-86.000114,40.156681,810,6,5,287,145,3370,262,5854,988,10,67,350,0,350,19,19
25.64,-85.999733,40.099514,1236,6,5,299,141,2112,253,5294,983,10,65,352,0,352,19,19
27.6,-85.996589,41.004508,435,6,5,242,145,3286,257,5299,966,10,63,394,0,394,19,19
47.69,-85.996391,41.482498,435,3,5,210,146,4601,261,5479,964,10,63,478,0,478,19,19
47.69,-85.996389,41.4825,435,3,5,210,146,4601,261,5479,964,10,63,478,0,478,19,19
15.84,-85.996344,41.390239,435,3,5,207,144,3988,251,5005,965,10,63,484,0,484,19,19
57.735,-85.995556,41.4825,435,3,5,210,146,4601,261,5479,964,10,63,478,0,478,19,19
57.735,-85.995552,41.482498,435,3,5,210,146,4601,261,5479,964,10,63,478,0,478,19,19
57.245,-85.995552,41.482498,435,3,5,210,146,4601,261,5479,964,10,63,478,0,478,19,19
85.42,-85.994683,40.318797,1236,6,5,297,144,2815,264,4985,992,10,67,378,0,378,19,19
12.41,-85.990578,41.002286,435,6,5,242,145,3286,257,5299,966,10,63,394,0,394,19,19
25.15,-85.986367,39.8382,1236,6,5,298,140,3396,258,65535,1016,11,NA,429,0,429,19,19
27.11,-85.982772,41.394469,435,3,5,207,144,3988,251,5005,965,10,63,484,0,484,19,19
4.913,-85.981681,39.134292,872,5,5,242,137,1509,205,6943,1104,12,56,437,1,437,19,19
54.852,-85.970863,40.392139,1236,6,5,254,143,2268,264,4797,993,10,68,358,0,358,19,19
46.856,-85.970861,40.392139,1236,6,5,254,143,2268,264,4797,993,10,68,358,0,358,19,19
4.472,-85.970406,39.199272,872,5,5,232,137,1509,222,6965,1086,11,56,455,2,455,19,19
4.995,-85.966333,40.395639,1236,6,5,260,142,2268,263,4697,990,10,67,346,0,346,19,19
6.865,-85.966331,40.395638,1236,6,5,260,142,2268,263,4697,990,10,67,346,0,346,19,19
20.74,-85.960961,39.448197,872,6,5,274,145,1522,220,5077,1038,11,67,361,0,361,8,8
51.365,-85.957497,35.863888,105,3,5,197,127,1297,335,7336,1430,14,55,451,3,451,1,1
40.046,-85.957497,35.863888,105,3,5,197,127,1297,335,7336,1430,14,55,451,3,451,1,1
12.7118,-85.956056,40.378861,1236,6,5,260,142,2268,263,4697,990,10,67,346,0,346,19,19
12.7118,-85.956055,40.378861,1236,6,5,260,142,2268,263,4697,990,10,67,346,0,346,19,19
4.57,-85.952142,39.1298,872,3,5,225,144,1509,190,7193,1094,12,61,386,1,386,19,19
93.75,-85.948083,41.376531,435,3,5,212,146,3988,253,4414,957,10,64,457,0,457,19,19
4.33155,-85.947502,44.709167,323,3,5,59,113,2615,261,8139,827,7,53,741,1,741,19,19
5.7754,-85.9475,44.709167,323,3,5,59,113,2615,261,8139,827,7,53,741,1,741,19,19
10.94,-85.94278,41.758335,0,3,5,125,144,3620,239,18748,948,10,62,410,0,410,19,19
10.94,-85.942778,41.758333,0,3,5,125,144,3620,239,18748,948,10,62,410,0,410,19,19
12.41,-85.940886,41.042092,435,6,5,322,144,3832,254,6129,963,10,62,438,1,438,19,19
27.9675,-85.940133,41.037575,435,6,5,322,144,3832,254,6129,963,10,62,438,1,438,19,19
14.117,-85.938889,38.28611,239,5,5,250,134,638,244,6739,1166,13,57,681,2,681,19,19
14.86,-85.938889,38.286111,239,5,5,250,134,638,244,6739,1166,13,57,681,2,681,19,19
82.48,-85.936667,41.591111,0,3,5,177,145,3979,243,5675,946,10,64,582,0,582,19,19
24.17,-85.935,41.755556,0,3,5,125,144,3620,239,18748,948,10,62,410,0,410,19,19
24.17,-85.934998,41.755554,0,3,5,125,144,3620,239,18748,948,10,62,410,0,410,19,19
14.37,-85.928337,41.737778,0,3,5,125,144,3620,239,18748,948,10,62,410,0,410,19,19
14.37,-85.928333,41.737778,0,3,5,125,144,3620,239,18748,948,10,62,410,0,410,19,19
46.2935,-85.925556,44.269167,13,3,5,60,117,2447,248,7957,857,7,49,737,0,737,24,24
18.24099981,-85.925552,44.269165,13,3,5,60,117,2447,248,7957,857,7,49,737,0,737,24,24
46.2935,-85.925552,44.269165,13,3,5,60,117,2447,248,7957,857,7,49,737,0,737,24,24
18.29,-85.924775,40.999058,357,6,5,322,144,3286,254,6129,963,10,62,438,1,438,19,19
48.18,-85.923906,40.997414,357,6,5,322,144,3286,254,6129,963,10,62,438,1,438,19,19
22.7,-85.923331,41.542828,0,3,5,250,146,3979,260,5899,950,9,62,483,0,483,19,19
24.66,-85.923012,41.544182,0,3,5,250,146,3979,260,5899,950,9,62,483,0,483,19,19
4.962,-85.92225,40.742564,357,6,5,274,143,2523,240,6245,962,10,63,379,1,379,19,19
20.74,-85.921623,41.544739,0,3,5,250,146,3979,260,5899,950,9,62,483,0,483,19,19
19.27,-85.920833,41.546667,0,3,5,250,146,3979,260,5899,950,9,62,483,0,483,19,19
19.27,-85.920792,41.546684,0,3,5,250,146,3979,260,5899,950,9,62,483,0,483,19,19
25.15,-85.918761,39.81965,1236,6,5,289,141,3396,260,4334,1023,11,68,511,0,511,19,19
21.952,-85.918724,40.336224,1236,6,5,260,142,2815,263,4697,990,10,67,346,0,346,19,19
18.156,-85.918722,40.336222,1236,6,5,260,142,2815,263,4697,990,10,67,346,0,346,19,19
26.2035,-85.914025,39.814922,1236,6,5,289,141,2395,260,4334,1023,11,68,511,0,511,19,19
20.74,-85.909247,41.376464,435,3,5,212,146,3947,253,4414,957,10,64,457,0,457,19,19
181.46,-85.904494,41.247811,435,6,5,173,145,3189,255,4933,959,10,63,489,0,489,19,19
32.5,-85.900719,40.112453,1236,6,5,276,141,1811,249,5035,985,10,64,353,0,353,19,19
101.1,-85.899125,41.194411,435,6,5,174,141,3411,258,5628,963,10,61,527,0,527,19,19
30.54,-85.896697,40.7342,357,6,5,274,143,2714,240,6245,962,10,63,379,1,379,19,19
4.57,-85.894378,38.882411,0,5,5,231,143,1342,173,6260,1139,12,58,345,1,345,19,19
140.251,-85.894139,40.379306,1236,6,5,260,142,1964,263,4697,990,10,67,346,0,346,19,19
10.94,-85.892686,39.798275,1236,6,5,289,141,2395,260,4334,1023,11,68,511,0,511,19,19
29.56,-85.892436,40.601389,357,6,5,323,142,2085,254,4358,976,10,65,378,0,378,19,19
30.05,-85.889725,41.734444,0,3,5,125,144,3663,239,18748,948,10,62,410,0,410,19,19
30.05,-85.889722,41.734444,0,3,5,125,144,3663,239,18748,948,10,62,410,0,410,19,19
32.5,-85.887489,39.811942,1236,6,5,289,141,2395,260,4334,1023,11,68,511,0,511,19,19
52.1,-85.878722,40.1289,1236,6,5,280,143,2425,256,4805,993,10,66,318,0,318,19,19
48.67,-85.877502,41.753613,0,3,5,121,146,3663,242,5717,935,9,62,492,0,492,19,19
48.67,-85.8775,41.753611,0,3,5,121,146,3663,242,5717,935,9,62,492,0,492,19,19
19.27,-85.876642,40.067153,1236,6,5,280,143,1811,256,4805,993,10,66,318,0,318,19,19
77.58,-85.876044,40.708664,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
15.35,-85.873628,40.989394,357,6,5,278,147,3267,250,5533,962,10,63,354,1,354,19,19
12.5379,-85.864444,40.392694,1236,6,5,253,140,1964,265,4626,987,10,66,348,0,348,19,19
12.5379,-85.864441,40.392693,1236,6,5,253,140,1964,265,4626,987,10,66,348,0,348,19,19
12.9,-85.863547,40.707475,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
186.85,-85.855278,41.735,0,3,5,121,146,3663,242,5717,935,9,62,492,0,492,19,19
31.52,-85.85205,41.372158,435,3,5,176,147,3947,262,4776,952,10,64,431,0,431,8,8
25.15,-85.851558,41.298056,435,6,5,178,146,3927,259,5880,955,10,63,462,0,462,19,19
25.64,-85.851106,40.698414,357,6,5,304,140,2418,242,4796,968,10,63,317,0,317,19,19
4.08,-85.850289,41.029228,435,6,5,278,147,3267,250,5533,962,10,63,354,1,354,19,19
22.21,-85.849792,41.372897,435,3,5,176,147,3947,262,4776,952,10,64,431,0,431,8,8
54.55,-85.848792,40.747458,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
6.236,-85.847969,38.802475,0,3,5,325,141,1295,169,6581,1138,12,58,357,0,357,19,19
38.87,-85.845925,40.724464,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
73.66,-85.843094,40.760267,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
18.2165,-85.8425,41.720833,0,3,5,121,146,3663,242,5717,935,9,62,492,0,492,19,19
18.2165,-85.842499,41.720833,0,3,5,121,146,3663,242,5717,935,9,62,492,0,492,19,19
66.506,-85.842369,40.707567,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
8.882,-85.842103,38.819819,0,3,5,223,141,1295,172,6349,1133,12,57,385,1,385,19,19
28.58,-85.841981,40.043614,1236,6,5,285,144,1811,262,4962,1003,10,65,346,0,346,19,19
9.47,-85.840836,41.579166,0,3,5,239,146,3569,252,5853,939,10,62,405,1,405,8,8
9.47,-85.840833,41.579167,0,3,5,239,146,3569,252,5853,939,10,62,405,1,405,8,8
37.4,-85.837836,39.27935,872,6,5,303,145,1757,209,5668,1057,11,65,344,0,344,19,19
53.08,-85.837503,41.342439,435,3,5,176,147,3927,262,4776,952,10,64,431,0,431,8,8
23.68,-85.837372,40.740964,357,6,5,304,140,2714,242,4796,968,10,63,317,0,317,19,19
15.35,-85.835206,38.822094,0,3,5,223,141,1295,172,6349,1133,12,57,385,1,385,19,19
13.39,-85.831481,39.753964,1236,6,5,311,143,2411,260,4905,1041,11,68,351,0,351,19,19
22.21,-85.831444,40.810239,357,6,5,262,140,2465,239,4607,965,10,64,383,0,383,19,19
26.62,-85.827269,38.824525,0,3,5,223,141,1286,172,6349,1133,12,57,385,1,385,19,19
50.14,-85.826264,40.738828,357,6,5,304,140,2697,242,4796,968,10,63,317,0,317,19,19
54.55,-85.821969,40.755072,357,6,5,304,140,2697,242,4796,968,10,63,317,0,317,19,19
32.5,-85.8198,40.756394,357,6,5,304,140,2697,242,4796,968,10,63,317,0,317,19,19
30.54,-85.816217,38.955739,0,3,5,229,144,1129,177,6462,1126,12,59,440,0,440,19,19
21.23,-85.815544,38.822597,0,3,5,223,141,1286,172,6349,1133,12,57,385,1,385,19,19
52.1,-85.813667,41.39465,435,3,5,176,147,4345,262,4776,952,10,64,431,0,431,8,8
90.81,-85.811944,41.618056,0,3,5,180,148,3717,250,6034,936,10,64,456,0,456,19,19
7.02,-85.810311,40.806747,357,6,5,262,140,2465,239,4607,965,10,64,383,0,383,19,19
7.51,-85.809906,40.699997,357,6,5,304,140,2598,242,4796,968,10,63,317,0,317,19,19
17.8,-85.806167,40.898553,357,6,5,246,142,2930,239,4542,962,10,64,446,0,446,19,19
12.9,-85.805681,40.899128,357,6,5,246,142,2930,239,4542,962,10,64,446,0,446,19,19
7.51,-85.805428,40.91155,357,6,5,246,142,2930,239,4542,962,10,64,446,0,446,19,19
15.35,-85.804314,39.915142,1236,6,5,276,145,2819,263,6117,1017,11,66,305,0,305,19,19
18.78,-85.804169,41.700001,0,3,5,121,146,3597,242,5717,935,9,62,492,0,492,19,19
18.78,-85.804167,41.7,0,3,5,121,146,3597,242,5717,935,9,62,492,0,492,19,19
49.062,-85.795144,39.258086,872,6,5,303,145,1353,209,5668,1057,11,65,344,0,344,8,19
49.062,-85.795143,39.258087,872,6,5,303,145,1353,209,5668,1057,11,65,344,0,344,8,19
10.597,-85.79419,39.253815,872,6,5,263,146,1353,200,5941,1070,12,64,378,0,378,8,19
10.597,-85.794186,39.253814,872,6,5,263,146,1353,200,5941,1070,12,64,378,0,378,8,19
14.909,-85.793519,39.253581,872,6,5,263,146,1353,200,5941,1070,12,64,378,0,378,8,19
14.909,-85.793518,39.253582,872,6,5,263,146,1353,200,5941,1070,12,64,378,0,378,8,19
46.71,-85.792075,40.884308,357,6,5,246,142,2930,239,4542,962,10,64,446,0,446,19,19
24.66,-85.791946,41.538334,0,3,5,239,146,3717,252,5853,939,10,62,405,1,405,19,8
24.66,-85.791944,41.538333,0,3,5,239,146,3717,252,5853,939,10,62,405,1,405,19,8
79.54,-85.791069,40.711628,357,6,5,304,140,2697,242,4796,968,10,63,317,0,317,19,19
10.45,-85.787728,38.983892,0,3,5,207,143,1129,188,6649,1123,12,59,460,1,460,19,19
8.98,-85.787558,39.915006,1236,6,5,242,140,2819,273,5280,1026,10,67,442,0,442,19,19
5.011000047,-85.782219,38.5625,0,5,5,271,141,645,188,6258,1151,12,56,480,1,480,19,19
4.374,-85.782219,38.5625,0,5,5,271,141,645,188,6258,1151,12,56,480,1,480,19,19
3.737,-85.781387,38.563889,0,5,5,271,141,645,188,6258,1151,12,56,480,1,480,19,19
4.26375,-85.781113,38.56361,0,5,5,271,141,645,188,6258,1151,12,56,480,1,480,19,19
3.058,-85.768616,38.840008,0,3,5,229,144,1286,185,6155,1133,12,58,380,1,380,19,19
3.058,-85.768611,38.84,0,3,5,229,144,1286,185,6155,1133,12,58,380,1,380,19,19
7.02,-85.767831,41.421753,435,3,5,254,148,4345,261,6220,940,9,63,415,0,415,19,19
7.02,-85.765625,41.2648,435,3,5,207,149,3145,263,5096,950,10,62,496,1,496,19,19
8,-85.76329,41.517517,0,3,5,193,148,4136,261,5253,934,9,62,391,0,391,19,19
8.98,-85.763008,41.517517,0,3,5,193,148,4136,261,5253,934,9,62,391,0,391,19,19
8.4583,-85.756668,38.840008,0,3,5,229,144,1286,185,6155,1133,12,58,380,1,380,19,19
8.4583,-85.756667,38.84,0,3,5,229,144,1286,185,6155,1133,12,58,380,1,380,19,19
8,-85.756317,37.306278,53,6,5,219,130,1014,210,7300,1316,13,55,506,1,506,19,19
7.265,-85.756317,37.306278,53,6,5,219,130,1014,210,7300,1316,13,55,506,1,506,19,19
35.44,-85.753686,41.018233,435,6,5,310,143,3085,248,5608,959,10,64,519,0,519,19,19
14.86,-85.744889,40.8905,357,6,5,266,145,3240,250,4711,961,10,65,394,0,394,19,19
8.49,-85.744714,40.887614,357,6,5,266,145,3240,250,4711,961,10,65,394,0,394,19,19
11.234,-85.731667,39.073889,872,3,5,258,142,1069,199,6822,1110,12,61,454,1,454,19,19
11.234,-85.731667,39.073891,872,3,5,258,142,1069,199,6822,1110,12,61,454,1,454,19,19
14.86,-85.731667,41.678333,0,3,5,183,146,4064,266,6704,931,9,63,432,0,432,19,19
14.86,-85.731621,41.678349,0,3,5,183,146,4064,266,6704,931,9,63,432,0,432,19,19
15.105,-85.72834,39.072231,872,3,5,258,142,1069,199,6822,1110,12,61,454,1,454,19,19
15.105,-85.728333,39.072222,872,3,5,258,142,1069,199,6822,1110,12,61,454,1,454,19,19
49.65,-85.722167,41.021058,435,6,5,310,143,3193,248,5608,959,10,64,519,0,519,19,19
9.47,-85.720581,40.90245,357,6,5,266,145,3240,250,4711,961,10,65,394,0,394,19,19
67.29,-85.720556,41.641667,0,3,5,183,146,4064,266,6704,931,9,63,432,0,432,19,19
60.561,-85.720505,41.641682,0,3,5,183,146,4064,266,6704,931,9,63,432,0,432,19,19
41.81,-85.716239,41.031681,435,6,5,310,143,3193,248,5608,959,10,64,519,0,519,19,19
35.244,-85.711997,40.823539,357,6,5,279,143,2365,248,5431,965,10,64,398,0,398,19,19
8.98,-85.710278,41.448889,435,3,5,254,148,3653,261,6220,940,9,63,415,0,415,19,19
8.98,-85.710267,41.448936,435,3,5,254,148,3653,261,6220,940,9,63,415,0,415,19,19
22.21,-85.709444,41.45,435,3,5,254,148,3653,261,6220,940,9,63,415,0,415,19,19
22.21,-85.709442,41.450001,435,3,5,254,148,3653,261,6220,940,9,63,415,0,415,19,19
55.04,-85.703772,39.327511,872,6,5,287,145,1247,226,6066,1062,11,65,371,0,371,8,8
4.4774,-85.702167,43.083389,0,6,5,160,134,3357,236,6106,900,8,59,480,1,480,19,19
54.55,-85.700294,40.821883,357,6,5,279,143,2365,248,5431,965,10,64,398,0,398,19,19
54.452,-85.700219,40.823486,357,6,5,279,143,2365,248,5431,965,10,64,398,0,398,19,19
37.4,-85.70015,40.829525,357,6,5,279,143,2365,248,5431,965,10,64,398,0,398,19,19
73.66,-85.694168,41.569721,0,3,5,225,147,4498,271,6655,933,9,62,436,0,436,19,19
19.27,-85.691417,41.475,435,3,5,178,148,4474,267,4938,936,9,63,455,0,455,8,8
19.27,-85.691414,41.474998,435,3,5,178,148,4474,267,4938,936,9,63,455,0,455,8,8
8,-85.688492,41.292594,435,3,5,201,151,3203,274,5692,949,9,62,471,1,471,NA,NA
4.1976,-85.684472,35.480236,18,3,5,184,120,1111,560,7191,1531,13,51,603,4,603,1,1
4.1976,-85.684471,35.480236,18,3,5,184,120,1111,560,7191,1531,13,51,603,4,603,1,1
33.382,-85.68175,42.128111,0,5,5,133,145,3779,264,4652,922,9,62,494,0,494,19,19
33.382,-85.68175,42.128167,0,5,5,133,145,3779,264,4652,922,9,62,494,0,494,19,19
4.1682,-85.681442,35.48415,18,3,5,184,120,1111,560,7191,1531,13,51,603,4,603,1,1
4.471999977,-85.681442,35.48415,18,3,5,184,120,1111,560,7191,1531,13,51,603,4,603,1,1
4.16575,-85.681442,35.48415,18,3,5,184,120,1111,560,7191,1531,13,51,603,4,603,1,1
8,-85.679169,40.836972,357,6,5,284,148,2365,248,5928,959,10,64,349,0,349,19,19
37.4,-85.675811,39.242911,872,6,5,245,144,1282,241,5631,1083,11,64,371,0,371,19,19
19.76,-85.675744,39.242911,872,6,5,245,144,1282,241,5631,1083,11,64,371,0,371,19,19
12.9,-85.675261,39.249264,872,6,5,245,144,1282,241,5631,1083,11,64,371,0,371,19,19
6.53,-85.674446,41.59111,0,3,5,194,149,4498,268,6256,925,9,62,465,0,465,19,19
15.791,-85.670447,39.246975,872,6,5,245,144,1282,241,5631,1083,11,64,371,0,371,19,19
7.51,-85.664811,39.330872,872,6,5,227,143,1159,245,5672,1069,11,64,373,0,373,19,19
25.64,-85.657417,41.368878,435,3,5,170,149,3928,275,6071,944,9,63,455,1,455,19,19
8.49,-85.656264,39.3357,872,6,5,227,143,1159,245,5672,1069,11,64,373,0,373,19,19
57.6125,-85.654669,40.682536,357,5,5,344,141,3563,262,6008,973,10,62,344,0,344,19,19
95.22,-85.653192,39.192306,872,6,5,245,144,1263,241,5631,1083,11,64,371,0,371,19,19
55.04,-85.650725,39.900253,1236,6,5,254,144,3252,289,5335,1030,10,68,355,0,355,19,19
28.58,-85.644997,39.319611,872,6,5,227,143,1159,245,5672,1069,11,64,373,0,373,19,19
44.75,-85.644614,39.320539,872,6,5,227,143,1159,245,5672,1069,11,64,373,0,373,19,19
54.06,-85.643425,39.34755,872,6,5,211,144,1159,253,5379,1058,11,66,354,0,354,19,19
34.46,-85.634894,40.857972,357,6,5,284,148,2630,248,5928,959,10,64,349,0,349,19,19
6.334,-85.625267,38.984061,0,6,5,237,137,1052,210,6453,1127,12,59,516,1,516,19,19
23.68,-85.622344,40.865064,357,6,5,284,148,2630,248,5928,959,10,64,349,0,349,19,19
34.46,-85.620706,39.245219,872,6,5,245,144,1504,241,5631,1083,11,64,371,0,371,19,19
16.82,-85.618844,38.868406,0,3,5,252,140,1013,203,6841,1138,12,58,431,1,431,19,19
28.09,-85.613861,41.511531,0,3,5,225,147,4736,271,6655,933,9,62,436,0,436,19,19
50.581,-85.613586,41.513522,0,3,5,225,147,4736,271,6655,933,9,62,436,0,436,19,19
30.54,-85.612153,39.446492,872,6,5,246,144,1401,260,5919,1052,11,66,402,0,402,19,19
21.23,-85.612122,39.445672,872,6,5,246,144,1401,260,5919,1052,11,66,402,0,402,19,19
101.1,-85.612008,39.319961,872,6,5,227,143,1159,245,5672,1069,11,64,373,0,373,19,19
30.036,-85.609778,43.145556,0,3,5,77,132,2845,245,6241,894,8,57,490,1,490,19,19
4.472,-85.605719,40.898178,357,6,5,246,146,2816,253,4885,957,10,64,374,0,374,19,19
12.41,-85.601258,39.4356,872,6,5,216,145,1401,271,5737,1066,11,66,366,0,366,19,19
9.47,-85.601112,39.03278,872,6,5,256,138,1052,235,6422,1119,12,60,424,1,424,19,19
9.47,-85.601111,39.032778,872,6,5,256,138,1052,235,6422,1119,12,60,424,1,424,19,19
13.096,-85.600053,41.646994,0,3,5,195,144,4083,271,6516,922,9,62,535,0,535,19,19
25.64,-85.598114,39.210464,872,6,5,222,142,1504,256,5814,1089,11,62,395,1,395,19,19
6.775,-85.597778,40.5025,357,6,5,302,145,2577,264,5069,970,10,63,356,0,356,19,19
8.735,-85.597778,40.502778,357,6,5,302,145,2577,264,5069,970,10,63,356,0,356,19,19
6.775,-85.597725,40.502525,357,6,5,302,145,2577,264,5069,970,10,63,356,0,356,19,19
7.608,-85.597725,40.502525,357,6,5,302,145,2577,264,5069,970,10,63,356,0,356,19,19
8,-85.597725,40.502525,357,6,5,302,145,2577,264,5069,970,10,63,356,0,356,19,19
8.735,-85.597725,40.502804,357,6,5,302,145,2577,264,5069,970,10,63,356,0,356,19,19
