"x","y","p_avg","SOC","MAP","MAT","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","BIOMES","EROIDX","TCEQ","CACO3"
-103.752528,38.242472,141,5.837000012,292.4830627,11.47787571,427.8009338,224.6254425,8.015134811,1,7,65,65535,0.904923478,1387.595215,10,3.20000004768372,17,115
-103.752528,38.242472,46.56425,5.837000012,292.4830627,11.47787571,427.8009338,224.6254425,8.015134811,1,7,65,65535,0.904923478,1387.595215,10,3.20000004768372,17,115
-102.357079,33.971371,6.4054,5,477.1902771,14.83446407,561.4146729,225.5249023,7.825417519,1,10,65,65535,0.107058935,1064.88855,5,3.20000004768372,99,137
-102.245389,38.055389,16.20000076,5.692999959,378.8783264,11.3535881,369.0404968,227.9776611,7.908039093,1,7,65,65535,0.697646468,1166.03894,10,1.20000004768372,17,269
-102.16942,49.22788,9.978,15.80699921,437.8658447,3.179414272,422.1601257,231.4036255,7.279645443,3,9,65,3613,0.320667022,575.0710449,11,1.5,0,56
-101.794052,38.553555,13.88,12.54999995,440.027771,11.31396103,390.6748352,208.7972565,7.725648403,1,9,65,2523,0.410959428,1101.658325,5,3.20000004768372,27,0
-100.658306,38.309778,19.4393,12.69999981,502.9811096,11.98855782,339.2958679,227.4081268,7.581483364,1,9,65,2446,0.295675607,884.9923096,5,3.20000004768372,27,821
-93.8789,33.9386,10.45,10.92400074,1311.018311,16.70924568,355.0778503,197.2798615,5.571831226,5,8,65,65535,0.633997079,105.3106232,6,3.20000004768372,0,0
-93.8789,33.9386,10.205,10.92400074,1311.018311,16.70924568,355.0778503,197.2798615,5.571831226,5,8,65,65535,0.633997079,105.3106232,6,3.20000004768372,0,0
-93.8722,34.0367,17.31,10.41599989,1446.131348,15.64450932,369.6966858,165.9568024,5.456457615,3,8,65,65535,1.650132341,219.4127045,6,1.39999997615814,0,44
-93.8064,35.7592,18.78,9.977999926,1223.792236,14.15979767,352.5215149,174.8865967,5.348409653,3,8,65,65535,3.118882159,447.4180298,6,1.39999997615814,0,4
-93.8064,35.7592,17.6775,9.977999926,1223.792236,14.15979767,352.5215149,174.8865967,5.348409653,3,8,65,65535,3.118882159,447.4180298,6,1.39999997615814,0,4
-93.7681,35.6786,11.136,9.977999926,1223.792236,14.15979767,352.5215149,174.8865967,5.348409653,3,8,65,65535,3.118882159,447.4180298,6,1.39999997615814,0,4
-93.767197,40.839695,3.263999977,16.79999948,911.125,10.23259735,178.8308411,262.9881592,6.122993946,5,9,65,5081,0.768684176,322.7891541,6,1.20000004768372,0,4
-93.767197,40.839695,3.0204,16.79999948,911.125,10.23259735,178.8308411,262.9881592,6.122993946,5,9,65,5081,0.768684176,322.7891541,6,1.20000004768372,0,4
-93.4793,34.7953,3.1,10,1352.541382,15.47447586,370.3128662,173.4921112,5.419924736,3,8,65,65535,2.219495557,219.0188751,6,1.39999997615814,0,44
-93.4778,35.4514,11.43,10.13599992,1206.698853,15.64982986,348.5761719,176.6141205,5.596652985,3,9,65,65535,2.743491515,198.8521271,5,1.39999997615814,0,3
-93.4778,35.4514,10.5725,10.13599992,1206.698853,15.64982986,348.5761719,176.6141205,5.596652985,3,9,65,65535,2.743491515,198.8521271,5,1.39999997615814,0,3
-93.1622,34.7711,6.824,10,1352.541382,15.47447586,370.3128662,173.4921112,5.419924736,3,8,65,65535,2.219495557,219.0188751,6,1.39999997615814,0,44
-93.161,33.388,14.958,9.959999919,1301.147827,17.17082214,384.3279114,151.7830658,5.045689583,1,8,65,65535,0.479979859,81.94342041,5,3.20000004768372,0,8
-93.161,33.39,17.114,9.959999919,1301.147827,17.17082214,384.3279114,151.7830658,5.045689583,1,8,65,65535,0.479979859,81.94342041,5,3.20000004768372,0,8
-92.24722,33.86361,6.6525,9.800000191,1350.008301,16.82195473,344.5997314,153.6182556,5.121402264,1,8,65,2186,0.373172168,61.1739006,5,1.20000004768372,0,0
-92.2461,34.2394,5.55,9.962000251,1330.902466,16.73753548,338.4909668,161.1118622,5.273218632,5,8,65,65535,0.407197594,79.77422333,5,3.20000004768372,0,5
-91.2528,34.9514,14.3945,12.82799959,1273.159668,16.46356201,168.4078979,221.7370758,5.869091034,1,10,65,5583,0.01238975,59.31831741,5,3.20000004768372,0,0
-91.2464,34.8039,13.145,12.82799959,1273.159668,16.46356201,168.4078979,221.7370758,5.869091034,1,10,65,5583,0.01238975,59.31831741,5,3.20000004768372,0,0
-91.2464,34.8039,9.764,12.82799959,1273.159668,16.46356201,168.4078979,221.7370758,5.869091034,1,10,65,5583,0.01238975,59.31831741,5,3.20000004768372,0,0
-91.2459,34.8031,24.905,12.82799959,1273.159668,16.46356201,168.4078979,221.7370758,5.869091034,1,10,65,5583,0.01238975,59.31831741,5,3.20000004768372,0,0
-90.6192,35.8493,3.149,10.52399993,1215.390869,15.71920586,216.7559967,191.720459,5.835303783,1,11,65,4765,0.210976715,80.26147461,5,3.20000004768372,0,2
-90.6189,34.7203,29.56,8.758999705,1320.645874,16.37393379,200.7238159,206.1773834,5.954945087,1,11,65,65535,0.129349347,61.23580933,5,3.20000004768372,0,2
-90.6189,34.7203,26.7425,8.758999705,1320.645874,16.37393379,200.7238159,206.1773834,5.954945087,1,11,65,65535,0.129349347,61.23580933,5,3.20000004768372,0,2
-90.41056,36.03861,17.31,10.10900021,1236.683105,15.05773258,304.8588562,175.9621277,5.892930984,1,11,65,4870,0.172201633,87.27827454,5,3.20000004768372,0,89
-90.41,36.43194,15.35,10.10900021,1236.683105,15.05773258,304.8588562,175.9621277,5.892930984,1,11,65,4870,0.172201633,87.27827454,5,3.20000004768372,0,89
-90.2656,35.8278,48.18,9.704999924,1238.974121,15.74622536,316.6650391,254.6792908,6.073615074,1,10,65,65535,0.04252359,75.1184082,5,3.20000004768372,0,0
-90.1531,35.9831,58.3475,9.704999924,1238.974121,15.74622536,316.6650391,254.6792908,6.073615074,1,10,65,65535,0.04252359,75.1184082,5,3.20000004768372,0,0
-89.7575,20.411667,6.089,75.99999905,1093.328857,25.61382294,358.2618103,446.9068604,7.361391544,6,10,65,0,0.489039759,54.18170166,12,1,247,1159
-86.890833,37.947556,14.86,9.742999673,1212.41333,13.24752331,190.0502014,172.7196655,5.704835892,3,9,65,65535,0.973694251,157.4766083,6,1.39999997615814,0,180
-86.633056,38.396694,12.41,9.855999947,1174.926147,12.75400448,188.9148254,169.890213,5.632111549,3,8,65,65535,1.059363368,175.6489258,6,1.39999997615814,0,314
-86.626158,38.964203,6.824,9.430999756,1168.043335,12.12911892,195.8161316,171.0037231,5.703784466,3,10,65,5099,1.090976991,187.2068176,6,1.39999997615814,0,119
-86.609536,38.947483,13.39,9.430999756,1168.043335,12.12911892,195.8161316,171.0037231,5.703784466,3,10,65,5099,1.090976991,187.2068176,6,1.39999997615814,0,119
-86.56375,40.229161,58.47,10.17799973,985.0794678,10.51614094,241.5887604,208.326416,6.218206882,5,9,65,65535,0.181764835,234.7861481,6,1.5,0,810
-86.524881,40.369339,55.53,10.17799973,985.0794678,10.51614094,241.5887604,208.326416,6.218206882,5,9,65,65535,0.181764835,234.7861481,6,1.5,0,810
-85.274111,43.128528,12.54685,20.89999914,867.6005859,7.8974967,568.7833252,136.9200287,6.029355526,3,3,65,5959,0.465105566,267.8095703,6,1.5,0,1056
-85.265031,41.682414,36.616,8.199999928,917.0283203,9.04145813,477.44104,163.7912903,6.321120739,3,10,65,5688,0.232802292,283.7558899,6,1.5,0,1056
-85.260422,39.935317,8,8.199999928,1053.329956,10.49433708,228.2380829,213.1620331,6.305858135,6,10,65,65535,0.531437735,305.8998718,6,1,0,166
-85.260375,41.516075,31.618,8.199999928,917.0283203,9.04145813,477.44104,163.7912903,6.321120739,3,10,65,5688,0.232802292,283.7558899,6,1.5,0,1056
-85.156508,38.884342,26.13,9.129999876,1156.601074,12.18693542,178.9146729,196.0444489,5.956742287,5,10,65,6850,1.256253092,231.0242462,6,1,0,342
-85.149719,44.66861,6.751,20.68229198,788.9191895,6.663444519,557.5408325,137.5730896,5.751965046,5,3,65,65535,0.963968783,297.3476563,6,1.20000004768372,0,0
-85.149399,40.250359,5.17175,8.199999928,965.1925049,10.08423805,244.0625153,252.3072968,6.456668377,6,10,65,65535,0.17311926,294.2910156,6,1,0,357
-85.1447,41.581617,21.23,8.199999928,917.0283203,9.04145813,477.44104,163.7912903,6.321120739,3,10,65,5688,0.232802292,283.7558899,6,1.5,0,1056
-85.138572,41.580242,12.41,8.199999928,917.0283203,9.04145813,477.44104,163.7912903,6.321120739,3,10,65,5688,0.232802292,283.7558899,6,1.5,0,1056
-85.132042,39.271564,21.23,8.199999928,1104.021362,11.29656982,184.6934052,189.8942566,6.040110588,6,10,65,65535,0.551119626,270.8553772,6,1,0,143
-85.129379,37.110909,19.27,10.94500065,1331.137207,13.40377998,203.9489594,174.5260162,5.816652775,6,11,65,7040,1.266685118,265.3843384,6,1.5,0,379
-85.129105,37.111187,17.555,10.94500065,1331.137207,13.40377998,203.9489594,174.5260162,5.816652775,6,11,65,7040,1.266685118,265.3843384,6,1.5,0,379
-85.101601,36.64286,14.37,10.13000011,1332.526978,13.78386688,250.0050201,177.8014374,5.722732067,6,8,65,7083,2.03858132,292.5378113,6,1,0,71
-85.100212,36.145645,8.686,12.29600072,1426.352539,13.36324787,353.014801,186.7497101,5.421451569,6,8,65,65535,2.399574801,401.4305725,6,1,0,236
-85.085244,39.295006,3.835,8.199999928,1104.021362,11.29656982,184.6934052,189.8942566,6.040110588,6,10,65,65535,0.551119626,270.8553772,6,1,0,143
-85.085244,39.295006,2.285,8.199999928,1104.021362,11.29656982,184.6934052,189.8942566,6.040110588,6,10,65,65535,0.551119626,270.8553772,6,1,0,143
-85.084708,41.673111,15.84,8.199999928,917.0283203,9.04145813,477.44104,163.7912903,6.321120739,3,10,65,5688,0.232802292,283.7558899,6,1.5,0,1056
-85.0125,34.464167,7.3532,10,1405.815308,15.48238468,328.8536072,190.4620972,5.698180199,3,8,65,65535,1.960611121,258.6741333,6,1.5,0,9
-84.988379,31.079634,42.3876,9.485999942,1367.105225,18.97079659,659.3746338,167.904007,5.538340092,6,8,65,7409,0.153593492,62.89233398,6,1,0,0
-84.976614,41.461658,11.2315,8.920000196,870.1694336,9.502739906,360.753479,250.4774933,6.466348171,3,10,65,5345,0.092919607,242.3898163,6,1.5,0,28
-82.934306,42.442083,8.1568,19.23472285,884.7608032,9.312774658,403.0039368,237.0879364,6.570278645,6,11,65,65535,0.044805148,182.0345306,5,1,0,53
-80.359169,34.256943,13.096,8.339999914,1178.361694,16.86042023,620.9927368,137.6583405,5.447351456,1,8,65,65535,0.455961226,74.05870056,6,3.20000004768372,0,105
-80.353058,36.711666,3.231,10,1188.193359,12.38691807,430.9296265,200.858963,5.461173534,3,8,65,65535,3.186865017,511.640564,6,1.5,0,29
-80.353056,36.711667,3.59,10,1188.193359,12.38691807,430.9296265,200.858963,5.461173534,3,8,65,65535,3.186865017,511.640564,6,1.5,0,29
-80.351944,36.713055,5.06,10,1188.193359,12.38691807,430.9296265,200.858963,5.461173534,3,8,65,65535,3.186865017,511.640564,6,1.5,0,29
-80.351944,36.713056,5.06,10,1188.193359,12.38691807,430.9296265,200.858963,5.461173534,3,8,65,65535,3.186865017,511.640564,6,1.5,0,29
-79.61675,36.978333,26.62,10,1157.254395,13.7235918,400.9035339,202.2413483,5.489499092,8,8,65,7268,1.634295274,296.1196289,6,1,0,29
-79.603058,38.945,6.9612,14.50000048,1222.479736,8.503045082,440.8526917,173.2737274,4.946078777,3,11,65,6305,5.418113259,894.4994507,6,1.39999997615814,0,1059
-79.603056,38.945,6.9612,14.50000048,1222.479736,8.503045082,440.8526917,173.2737274,4.946078777,3,11,65,6305,5.418113259,894.4994507,6,1.39999997615814,0,1059
-79.112222,36.162231,4.8,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.112222,36.162231,3.81,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.112136,36.162078,4.847999954,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.112136,36.162078,4.233,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.110114,36.162678,21.9144,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.107111,36.163167,2.92005,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.106875,36.163211,6,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.106875,36.163211,4.6466,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.106739,36.163181,21.98399963,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-79.106739,36.163181,16.1475,10,1139.387817,14.5973835,367.1491699,171.0022736,5.633937359,8,8,65,65535,0.85277612,176.9361267,6,1,0,400
-78.863373,35.826374,49.7382,10,1156.081665,15.34148216,507.0294189,153.0127563,5.462749481,8,8,65,65535,0.772354157,102.0794067,6,1,0,54
-78.863372,35.826372,49.7382,10,1156.081665,15.34148216,507.0294189,153.0127563,5.462749481,8,8,65,65535,0.772354157,102.0794067,6,1,0,54
-78.729167,42.045833,4.08,13.80699992,1102.766724,7.067909718,378.763092,158.3907623,4.846308231,3,11,65,65535,3.310196376,507.4794312,6,1.5,0,0
-78.729164,42.045834,3.06,13.80699992,1102.766724,7.067909718,378.763092,158.3907623,4.846308231,3,11,65,65535,3.310196376,507.4794312,6,1.5,0,0
-76.847221,39.026051,36.6944,9.089999795,1130.173096,12.67535686,406.2965698,171.0893097,5.733683109,4,8,65,65535,1.022265001,97.82984161,6,1.5,0,720
-76.841667,39.421528,4.39985,9.089999795,1130.173096,12.67535686,406.2965698,171.0893097,5.733683109,4,8,65,65535,1.022265001,97.82984161,6,1.5,0,720
-76.840667,39.422361,4.4445,9.089999795,1130.173096,12.67535686,406.2965698,171.0893097,5.733683109,4,8,65,65535,1.022265001,97.82984161,6,1.5,0,720
-76.778542,38.546825,6.53,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-76.767364,38.861946,6.481000047,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-76.767364,38.861946,6.86075,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-76.760216,38.609718,4.24335,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-76.760214,38.609717,5.6578,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-76.753972,38.55875,148.8162,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-76.716111,39.116111,22.21,9.089999795,1130.173096,12.67535686,406.2965698,171.0893097,5.733683109,4,8,65,65535,1.022265001,97.82984161,6,1.5,0,720
-76.715278,39.117222,17.31,9.089999795,1130.173096,12.67535686,406.2965698,171.0893097,5.733683109,4,8,65,65535,1.022265001,97.82984161,6,1.5,0,720
-76.701401,38.683895,63.66399925,6.768041253,1088.783081,13.33931065,456.4316101,141.224472,5.429862499,1,8,65,65535,0.718965431,39.48569107,6,3.20000004768372,0,7
-75.521751,40.006473,7.314000187,9.390000105,1154.744141,10.92635727,351.4525146,179.1624451,5.607038975,3,10,65,65535,2.003643428,141.865036,6,1.5,0,365
-75.521751,40.006473,6.775,9.390000105,1154.744141,10.92635727,351.4525146,179.1624451,5.607038975,3,10,65,65535,2.003643428,141.865036,6,1.5,0,365
-75.416353,38.584075,19.10399963,6.899999976,1116.890991,13.23542881,585.6154175,111.5461731,5.303037167,1,8,65,65535,0.010695565,8.841756821,6,3.20000004768372,0,46
-75.386944,38.725311,9.55345,6.899999976,1116.890991,13.23542881,585.6154175,111.5461731,5.303037167,1,8,65,65535,0.010695565,8.841756821,6,3.20000004768372,0,46
-75.362221,39.674446,31.52,6.108000278,1134.518555,12.42885494,519.4935303,129.162384,5.462493896,1,8,65,65535,0.453496775,37.73937225,6,3.20000004768372,0,0
-74.9025,42.827778,4.08,12.6730001,1057.963013,6.872377396,370.6850586,166.7355804,5.274912834,3,11,65,6476,3.618488821,415.7922058,6,1.39999997615814,0,0
-74.764725,42.233501,2.8975,14.50000048,1093.930298,6.361532211,389.5462036,160.0492859,4.897006512,3,11,65,7162,4.888629751,577.7114868,4,1.39999997615814,0,0
-74.756111,43.329166,10.94,18.41999888,1241.031982,5.728877544,500.1913452,104.1173325,4.872333527,8,3,65,6896,2.845055076,503.3994446,4,1,0,74
-74.756111,43.329167,10.94,18.41999888,1241.031982,5.728877544,500.1913452,104.1173325,4.872333527,8,3,65,6896,2.845055076,503.3994446,4,1,0,74
-74.756111,43.377777,7.6325,18.41999888,1241.031982,5.728877544,500.1913452,104.1173325,4.872333527,8,3,65,6896,2.845055076,503.3994446,4,1,0,74
-74.756111,43.377778,7.6325,18.41999888,1241.031982,5.728877544,500.1913452,104.1173325,4.872333527,8,3,65,6896,2.845055076,503.3994446,4,1,0,74
-74.751862,40.965279,18.29,10.93700051,1256.373901,10.08393669,409.6286011,164.5574799,5.352706432,8,11,65,65535,2.152113902,171.5549011,6,1,0,0
-74.751861,40.965278,18.29,10.93700051,1256.373901,10.08393669,409.6286011,164.5574799,5.352706432,8,11,65,65535,2.152113902,171.5549011,6,1,0,0
-74.721111,42.773889,9.0045,12.6730001,1057.963013,6.872377396,370.6850586,166.7355804,5.274912834,3,11,65,6476,3.618488821,415.7922058,6,1.39999997615814,0,0
-74.665024,44.970779,23.435,15.27799964,988.543457,5.92817688,480.6274414,135.7850952,5.455363274,3,11,65,65535,1.089797979,196.8570862,6,1.5,0,132
-74.665024,44.970779,19.907,15.27799964,988.543457,5.92817688,480.6274414,135.7850952,5.455363274,3,11,65,65535,1.089797979,196.8570862,6,1.5,0,132
-74.652222,44.964186,3.394,15.27799964,988.543457,5.92817688,480.6274414,135.7850952,5.455363274,3,11,65,65535,1.089797979,196.8570862,6,1.5,0,132
-74.652222,44.964188,3.394,15.27799964,988.543457,5.92817688,480.6274414,135.7850952,5.455363274,3,11,65,65535,1.089797979,196.8570862,6,1.5,0,132
-74.650475,44.963089,3.59,15.27799964,988.543457,5.92817688,480.6274414,135.7850952,5.455363274,3,11,65,65535,1.089797979,196.8570862,6,1.5,0,132
-74.458611,42.38361,6.759,14.37400103,1129.816162,6.816422462,418.4311218,166.7580414,4.880206108,3,11,65,65535,6.269538975,468.4360046,6,1.39999997615814,0,0
-74.458611,42.383611,7.51,14.37400103,1129.816162,6.816422462,418.4311218,166.7580414,4.880206108,3,11,65,65535,6.269538975,468.4360046,6,1.39999997615814,0,0
-74.366667,43.858611,7.363,20.89999914,1156.373901,4.631790638,542.7975464,86.89492035,4.769081116,8,3,65,7108,4.65411085,586.9537354,4,1,0,234
-74.352778,43.85,5.3981,20.89999914,1156.373901,4.631790638,542.7975464,86.89492035,4.769081116,8,3,65,7108,4.65411085,586.9537354,4,1,0,234
-74.248978,40.499103,8.686,10.56451559,1186.902466,11.74285507,598.1981812,116.458168,5.244699478,1,8,65,65535,0.452932283,28.39297676,6,3.20000004768372,0,0
-74.245092,40.499586,11.27640031,10.56451559,1186.902466,11.74285507,598.1981812,116.458168,5.244699478,1,8,65,65535,0.452932283,28.39297676,6,3.20000004768372,0,0
-74.245092,40.499586,12.1525,10.56451559,1186.902466,11.74285507,598.1981812,116.458168,5.244699478,1,8,65,65535,0.452932283,28.39297676,6,3.20000004768372,0,0
-74.233667,40.50375,7.02,14.31443334,1254.714355,11.27395725,447.3052979,170.2438507,5.770112514,3,11,65,65535,1.322587424,71.42456055,6,1.39999997615814,0,0
-74.221667,40.529583,9.96,14.31443334,1254.714355,11.27395725,447.3052979,170.2438507,5.770112514,3,11,65,65535,1.322587424,71.42456055,6,1.39999997615814,0,0
-74.221664,40.529583,9.96,14.31443334,1254.714355,11.27395725,447.3052979,170.2438507,5.770112514,3,11,65,65535,1.322587424,71.42456055,6,1.39999997615814,0,0
-74.193444,40.558278,16.45255,14.31443334,1254.714355,11.27395725,447.3052979,170.2438507,5.770112514,3,11,65,65535,1.322587424,71.42456055,6,1.39999997615814,0,0
-74.166794,40.570835,8.343,14.31443334,1254.714355,11.27395725,447.3052979,170.2438507,5.770112514,3,11,65,65535,1.322587424,71.42456055,6,1.39999997615814,0,0
-74,-42.5,47.272,86.10869408,2212.586914,9.772194862,447.083252,249.7839355,4.949391365,3,4,65,65535,3.116060808,135.1327362,13,1.39999997615814,0,0
-73.979194,40.768694,63.37,14.13291216,1135.321655,11.69418144,545.7680054,135.3804474,5.7188797,1,11,65,65535,0.839043698,29.98215103,6,3.20000004768372,0,0
-73.843,40.738778,56.46645,14.13291216,1135.321655,11.69418144,545.7680054,135.3804474,5.7188797,1,11,65,65535,0.839043698,29.98215103,6,3.20000004768372,0,0
-73.445,-4.063611,4.19025,9.826999903,2583.265381,26.2319355,370.9424438,299.0978699,4.39091444,1,5,65,65535,0.172929025,109.8482895,13,3.20000004768372,0,0
-73.439,-3.951,1.8,14.22999978,2786.338867,26.13178635,413.2797852,284.3387451,4.452936172,1,5,65,65535,0.171012586,101.8019028,13,3.20000004768372,0,0
-73.426,-3.954,9.804,14.22999978,2786.338867,26.13178635,413.2797852,284.3387451,4.452936172,1,5,65,65535,0.171012586,101.8019028,13,3.20000004768372,0,0
-73.419722,-3.788056,3.9085,14.22999978,2786.338867,26.13178635,413.2797852,284.3387451,4.452936172,1,5,65,65535,0.171012586,101.8019028,13,3.20000004768372,0,0
-73.179726,44.403057,64.497,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.179722,44.403056,53.521,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.179703,44.403099,3.1098,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.179703,44.403099,3.1049,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.177849,44.285149,4.325,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.177849,44.285149,3.071999989,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.177849,44.285149,3.52175,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.175941,44.284218,3.803,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.174507,44.281666,3.981999977,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.174507,44.281666,3.456000023,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.174507,44.281666,3.67405,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.174233,44.282562,4.2155,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.166405,44.959591,8.196,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.165556,42.015833,13.1891,17.70399928,1159.923828,7.130871296,473.8753662,120.2630005,4.828948498,8,11,65,65535,4.118120586,376.4819031,6,1,0,212
-73.165085,42.01582,11.21,17.70399928,1159.923828,7.130871296,473.8753662,120.2630005,4.828948498,8,11,65,65535,4.118120586,376.4819031,6,1,0,212
-73.164722,42.009722,4.08,17.70399928,1159.923828,7.130871296,473.8753662,120.2630005,4.828948498,8,11,65,65535,4.118120586,376.4819031,6,1,0,212
-73.162903,44.545075,9.7409,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.159722,44.3725,17.653,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.159721,44.372501,17.653,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.159721,44.372501,31.814,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.159721,44.372501,13.733,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.159721,44.372501,13.145,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.159721,44.372501,15.595,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.159698,44.372501,3.1049,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
-73.15361,44.542782,7.878,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.142778,44.978611,13.00800018,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.135117,44.759197,11.942525,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.134422,44.518429,6.083,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.133636,44.761032,26.71800037,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.133636,44.761032,17.32800018,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.133636,44.761032,12.58165,7.324999571,844.8652954,6.759201527,455.3027039,151.6397095,5.576117992,11,13,65,65535,1.224367967,110.9243088,0,0,NA,NA
-73.1334,44.471882,12.67995,9.546999931,917.6991577,7.036460876,445.2864075,141.1657715,5.450070381,5,13,65,65535,2.706174199,188.2154999,6,1.20000004768372,0,63
