gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1302546676	07044577-bd82-4089-9f3a-f4a9d2170b2e	197851b8-4414-4d00-ad80-c80574516d0d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Jalapa	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.166667	-102.033333							2002-11-20T00:00:00	20	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307628				CC_BY_4_0		Snchez		Native	2023-01-24T15:44:55.377Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546675	07044577-bd82-4089-9f3a-f4a9d2170b2e	6c6fdbc2-b782-433e-be88-62dff2a57845	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	San Agustn del Maz	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.883333	-101.166667							2002-11-22T00:00:00	22	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307620				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:20.063Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546674	07044577-bd82-4089-9f3a-f4a9d2170b2e	58b9aede-dcba-4705-8f22-3c6ada833add	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Chucandiro	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.9	-101.316667							1983-11-23T00:00:00	23	11	1983	5290051	5290049	OCCURRENCE	Bioversity		2307636				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:05.864Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546673	07044577-bd82-4089-9f3a-f4a9d2170b2e	02999c80-c7a7-41fa-8303-884809bf335f	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	San Francisco Acuautla	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.35	-98.883333							1984-11-16T00:00:00	16	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307580				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:47.844Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546672	07044577-bd82-4089-9f3a-f4a9d2170b2e	c6bf4299-3d4d-4dad-85ca-2205f55385b6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Puente Dalila-Hda. de Dolores	durango	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	24.016667	-104.566667							1984-11-08T00:00:00	8	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307639				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:38.850Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546671	07044577-bd82-4089-9f3a-f4a9d2170b2e	10240c22-7801-4be0-ba4b-e4d4f440fa82	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 267.5 autopista Guadalajara-Morelia	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.866667	-101.383333							2002-11-23T00:00:00	23	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307621				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:15.573Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546670	07044577-bd82-4089-9f3a-f4a9d2170b2e	696ee305-45d5-454c-8d59-039dbe066e95	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Batuecas, 1 Km hacia Cuitzeo	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.033333	-101.466667							2002-11-21T00:00:00	21	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307614				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:17.269Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546669	07044577-bd82-4089-9f3a-f4a9d2170b2e	534d3d40-bcd5-4229-af8d-4d64f592f57f	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	El Salitre	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.166667	-102.383333							1984-11-22T00:00:00	22	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307630				CC_BY_4_0		Snchez		Native	2023-01-24T15:44:45.540Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546668	07044577-bd82-4089-9f3a-f4a9d2170b2e	899574ed-736e-49bb-a7b4-fee6490a7c5d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Boyeros	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.5	-98.916667							1984-11-15T00:00:00	15	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307569				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:33.800Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546667	07044577-bd82-4089-9f3a-f4a9d2170b2e	c44d6300-02d2-4d0a-9aa3-f9e89501b89c	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Villa Escalante-Opopeo	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.4	-101.6							1985-11-22T00:00:00	22	11	1985	5290051	5290049	OCCURRENCE	Bioversity		2307632				CC_BY_4_0		Snchez		Native	2023-01-24T15:44:55.377Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546666	07044577-bd82-4089-9f3a-f4a9d2170b2e	1722ee86-fc4b-48f8-813a-ad91e4018cbf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Changuitiro, 1 Km carretera hacia Purepero	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.066667	-102.05							2002-11-20T00:00:00	20	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307624				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:20.063Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546665	07044577-bd82-4089-9f3a-f4a9d2170b2e	3a3288c3-cce7-4b3e-8f8c-c5dda464144c	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Chapultepec	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.2	-99.55							2003-11-08T00:00:00	8	11	2003	5290051	5290049	OCCURRENCE	Bioversity		2307601				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:05.864Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546664	07044577-bd82-4089-9f3a-f4a9d2170b2e	2f6193a9-7462-4c0e-a624-ede034fe68f3	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 2 Purundiro-Las Pilas	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.083333	-101.483333							2002-11-21T00:00:00	21	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307627				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:47.843Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546662	07044577-bd82-4089-9f3a-f4a9d2170b2e	8e67f0a8-d986-481e-8c76-4526ffa77b1a	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Jalapa	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.183333	-102.033333							1983-11-22T00:00:00	22	11	1983	5290051	5290049	OCCURRENCE	Bioversity		2307643				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:15.573Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546661	07044577-bd82-4089-9f3a-f4a9d2170b2e	e00e6fb3-885a-4b58-bedd-474eefa3daf7	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Morelia, Km 2 a Salamanca	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.733333	-101.183333							1984-11-22T00:00:00	22	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307629				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:17.268Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546660	07044577-bd82-4089-9f3a-f4a9d2170b2e	e6b6b216-16d6-46d9-8554-5e5c33c15c62	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 2 Purundiro-Cuitzeo, paseo Agua Tibia	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.083333	-101.483333							2002-11-21T00:00:00	21	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307613				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:13.002Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546658	07044577-bd82-4089-9f3a-f4a9d2170b2e	482ff866-a170-4551-b004-d9b6f383433b	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 351.3 autopista Guadalajara-Morelia	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.15	-102.1							2002-11-23T00:00:00	23	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307622				CC_BY_4_0		Snchez		Native	2023-01-24T15:44:55.376Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546657	07044577-bd82-4089-9f3a-f4a9d2170b2e	aa7ca515-8658-46f2-8e74-b1b5957c9127	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Puente Dalila-Hda. de Dolores	durango	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	24.016667	-104.566667							2002-11-07T00:00:00	7	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307623				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:20.062Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546656	07044577-bd82-4089-9f3a-f4a9d2170b2e	93de1083-a567-41fb-9cad-caf4e96561b0	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 2 Puruandiro-Las Tortugas	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.116667	-101.45							1983-11-22T00:00:00	22	11	1983	5290051	5290049	OCCURRENCE	Bioversity		2307633				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:05.863Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546655	07044577-bd82-4089-9f3a-f4a9d2170b2e	2f5cd85a-1d23-42a3-9e92-33981dcb002f	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Hacienda La Estancia	michoacn de ocampo	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.983333	-101.283333							2002-11-22T00:00:00	22	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307619				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:47.843Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546654	07044577-bd82-4089-9f3a-f4a9d2170b2e	f14bd7bf-300a-4ab4-afc7-47cc49efb461	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Tenango del Aire	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.15	-98.866667							1984-11-15T00:00:00	15	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307579				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:38.848Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546652	07044577-bd82-4089-9f3a-f4a9d2170b2e	ff7571fc-9fa4-452d-a2cd-99b4f49d79a0	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	2 Km norte Amecameca	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.133333	-98.766667							1984-11-15T00:00:00	15	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307574				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:17.268Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546651	07044577-bd82-4089-9f3a-f4a9d2170b2e	8f3f30cf-3f6f-47ce-8538-f128fded2c35	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 1 Tenenango del Aire-Juchitepec	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.133333	-98.85							2003-11-10T00:00:00	10	11	2003	5290051	5290049	OCCURRENCE	Bioversity		2307605				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:13.002Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546650	07044577-bd82-4089-9f3a-f4a9d2170b2e	e13172eb-b03e-4a43-940e-20ab5449e84e	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Puente Gavilanes	durango	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	24.016667	-104.483333							2002-11-06T00:00:00	6	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307658				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:37.785Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546649	07044577-bd82-4089-9f3a-f4a9d2170b2e	27e9870f-b0aa-4046-9551-21427e04ec35	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Soyatzingo	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.066667	-98.766667							2003-11-10T00:00:00	10	11	2003	5290051	5290049	OCCURRENCE	Bioversity		2307602				CC_BY_4_0		Snchez		Native	2023-01-24T15:44:55.375Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546648	07044577-bd82-4089-9f3a-f4a9d2170b2e	8550f059-7773-4896-819f-d8feb915717b	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Santa Ins 4 Km noroeste Cd. Serdn	puebla	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	18.916667	-97.45							1993-10-15T00:00:00	15	10	1993	5290051	5290049	OCCURRENCE	Bioversity		2307612				CC_BY_4_0		Acosta		Native	2023-01-24T15:46:20.062Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546647	07044577-bd82-4089-9f3a-f4a9d2170b2e	65504336-eac0-46c9-a2f9-f5cda5103dbf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	San Isidro, camino San Francisco Tlalcilalcalpa	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.3	-99.766667							2003-11-08T00:00:00	8	11	2003	5290051	5290049	OCCURRENCE	Bioversity		2307599				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:05.863Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546646	07044577-bd82-4089-9f3a-f4a9d2170b2e	28c8d05b-0fb3-4fc4-a101-4a07548e9fe6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Uriangato, salida a Yuriria	guanajuato	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.166667	-101.15							2002-11-22T00:00:00	22	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307617				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:47.843Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546645	07044577-bd82-4089-9f3a-f4a9d2170b2e	8b0a176d-2622-4456-ab75-15150233b956	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Km 102 autopista Mxico-Puebla	puebla	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.2	-98.333333							2002-11-10T00:00:00	10	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307591				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:38.847Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546644	07044577-bd82-4089-9f3a-f4a9d2170b2e	65676034-0e95-4df1-bfa6-4a7150b96fed	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Ejido San Antonio	puebla	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.05	-97.5							2002-11-10T00:00:00	10	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307592				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:15.571Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546643	07044577-bd82-4089-9f3a-f4a9d2170b2e	ed21dca7-2e18-47fa-819f-86c69351c51f	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Amecameca	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.116667	-98.766667							2003-11-10T00:00:00	10	11	2003	5290051	5290049	OCCURRENCE	Bioversity		2307603				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:17.267Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546642	07044577-bd82-4089-9f3a-f4a9d2170b2e	72bc2d76-a0da-4853-a88c-1eb89e146d97	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Temamatla	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.183333	-98.866667							2003-11-10T00:00:00	10	11	2003	5290051	5290049	OCCURRENCE	Bioversity		2307606				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:13.001Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546641	07044577-bd82-4089-9f3a-f4a9d2170b2e	5f99177d-4a0b-4d0a-b480-4130d45bb043	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	San Pedro Nexapa	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.083333	-98.75							1984-11-15T00:00:00	15	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307575				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:37.785Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546638	07044577-bd82-4089-9f3a-f4a9d2170b2e	8f001ec6-8e6e-4356-9bbb-a4b362ce2864	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Tlalmanalco	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.2	-98.8							1978-11-05T00:00:00	5	11	1978	5290051	5290049	OCCURRENCE	Bioversity		2307608				CC_BY_4_0		Cervantes		Native	2023-01-24T15:45:05.862Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546637	07044577-bd82-4089-9f3a-f4a9d2170b2e	181223d6-1fdf-485c-a118-30317af7dd8f	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	San Francisco Independencia	puebla	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.066667	-97.416667							2002-11-11T00:00:00	11	11	2002	5290051	5290049	OCCURRENCE	Bioversity		2307596				CC_BY_4_0		Snchez		Native	2023-01-24T15:46:47.842Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546634	07044577-bd82-4089-9f3a-f4a9d2170b2e	e43c7be0-e743-456b-af27-5644e8072292	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Temamatla	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.183333	-98.883333							1984-11-16T00:00:00	16	11	1984	5290051	5290049	OCCURRENCE	Bioversity		2307582				CC_BY_4_0		Snchez		Native	2023-01-24T15:45:17.267Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1302546633	07044577-bd82-4089-9f3a-f4a9d2170b2e	0074cd26-6b91-46b7-81cb-1d7e40ac4784	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Mexicaltzingo	mxico	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.216667	-99.583333											5290051	5290049	OCCURRENCE	Bioversity		2307607				CC_BY_4_0		Taba		Native	2023-01-24T15:46:13.001Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
